,Unnamed: 0,<TICKER>,<PER>,Date,Time,<OPEN>,<HIGH>,<LOW>,Close/Last,<VOL>,Pct_Change,SMA10,SMA20,SMA50,SMA100,SMA200,SMA500,EMA8,EMA20,EMA50,EMA200,Denoised_Close,ema_pct_change
645,645,SPY,60,240514,110000,521.79,522.11,520.97,521.08,221040,-0.1360700665018346,521.1610000000001,520.8595,517.8498,511.5928,510.522375,509.30557,521.1382738885269,520.4373091228495,517.3959733550573,512.0075813100033,526.5859624218932,-0.003194766408853855
646,646,SPY,60,240514,120000,521.07,521.29,520.69,520.98,166374,-0.0172721515343489,521.091,520.9485,518.06,511.75089999999994,510.51307499999996,509.37269,521.1031019132987,520.4889939682923,517.5365234195649,512.0968591079137,526.847211819713,-0.006749067760036809
647,647,SPY,60,240514,130000,520.99,521.48,520.56,521.27,203659,0.0537438338547712,521.0930000000001,521.017,518.2715999999999,511.9261,510.50572500000004,509.44223,521.1401903770101,520.5633754951216,517.6829342658565,512.1881341416658,527.0909716946657,0.007117298587400178
648,648,SPY,60,240514,140000,521.28,523.52,521.24,523.27,512801,0.3817526089625555,521.316,521.1735000000001,518.5111999999999,512.1156,510.50577499999997,509.52297,521.6134814043412,520.821149257491,517.9020348828817,512.2984014636394,527.317284051875,0.09081837019493388
649,649,SPY,60,240514,150000,523.265,523.82,522.99,523.28,1214355,0.0028666163416216,521.544,521.2165,518.746,512.2841,510.50497500000006,509.59943,521.9838188700431,521.0553255186824,518.11293547571,512.4076711008171,527.5262817679389,0.07099844595750415
650,650,SPY,60,240515,90000,525.84,526.77,525.18,525.65,403475,-0.0361326639282014,522.0409999999999,521.4745,519.0332,512.4962,510.523925,509.68255000000005,522.7985257878113,521.4929135645222,518.4085066335252,512.5394355674756,527.7181857375454,0.15607896036542446
651,651,SPY,60,240515,100000,525.69,527.25,525.64,527.16,488118,0.2796324830222971,522.6659999999999,521.814,519.2923999999999,512.7132,510.580175,509.76552999999996,523.7677422794088,522.0326360821867,518.7517024518183,512.6849138205356,527.8933014206967,0.1853900582709178
652,652,SPY,60,240515,110000,527.19,528.16,527.15,527.9,372235,0.1346763026612649,523.365,522.1835,519.5644,513.0103999999999,510.65447499999993,509.84651,524.6860217728736,522.591432645788,519.1104592184137,512.8363077128686,528.0520148214503,0.17532188780249314
653,653,SPY,60,240515,120000,527.89,528.59,527.42,528.55,274405,0.1250260470931383,524.091,522.5715,519.8482,513.3116,510.717475,509.92915000000005,525.5446836011239,523.158915250951,519.4806372882798,512.9926628600042,528.1947879331956,0.16365250695054012
654,654,SPY,60,240515,130000,528.58,528.99,528.35,528.96,282885,0.0718907260963327,524.81,522.973,520.1339999999999,513.598,510.771975,510.01001,526.3036428008742,523.7113995127653,519.8523770024649,513.1515418365216,528.3221536893036,0.1444138288203778
655,655,SPY,60,240515,140000,528.96,529.42,528.6,529.0,357544,0.0075620084694426,525.602,523.3815000000001,520.4164,513.8702,510.81982500000004,510.08955,526.9028332895688,524.2150757496448,520.2111073160937,513.3092379376508,528.4347104615131,0.11384882033227406
656,656,SPY,60,240515,150000,528.995,530.08,528.7,529.8,1385139,0.152175351373822,526.484,523.7875,520.7042,514.1333,510.86712499999993,510.16809,527.5466481141091,524.7469732972977,520.5871423233058,513.4733251223508,528.533116151603,0.12218852962335713
657,657,SPY,60,240516,90000,529.88,530.315,529.875,530.2,168526,0.0603910319317675,527.377,524.235,520.9766,514.4105,510.92922500000003,510.24413,528.1362818665293,525.2663091737455,520.9641171341566,513.6397596982479,528.6180819247558,0.11176902640326336
658,658,SPY,60,240516,100000,530.23,531.47,529.57,531.37,360644,0.2150010372857036,528.187,524.7515,521.2602,514.6898,510.99677499999996,510.31971999999996,528.8548858961894,525.8476130619603,521.3721909720329,513.8161799997579,528.6903656354713,0.1360641285844677
659,659,SPY,60,240516,110000,531.38,531.52,530.52,530.92,270480,-0.0865670518273244,528.951,525.2475,521.516,514.9209,511.059425,510.3942,529.3138001414807,526.3306975322497,521.7466148554826,513.9863672634419,528.7507649989923,0.08677507904906179
660,660,SPY,60,240516,120000,530.87,530.87,530.2,530.73,177580,-0.026371804773294,529.4590000000001,525.75,521.769,515.1406000000001,511.119125,510.46707000000004,529.6285112211516,526.7496787196545,522.098904468993,514.1529705742535,528.8001105628604,0.05945642822591246
661,661,SPY,60,240516,130000,530.71,530.84,529.35,530.05,292130,-0.1243617041322156,529.7479999999999,526.2070000000001,522.0125999999999,515.3548999999999,511.169425,510.53583000000003,529.722175394229,527.0639950320684,522.4107121368756,514.3111499715246,528.8392585344983,0.017684881212587378
662,662,SPY,60,240516,140000,530.03,530.12,529.025,530.07,293921,0.0075467426372238,529.965,526.665,522.2732,515.56,511.22597500000006,510.60742999999997,529.799469751067,527.3502812194905,522.7110763668021,514.46795444942,528.8690835215413,0.014591489733373209
663,663,SPY,60,240516,150000,530.11,530.2,528.55,528.66,974922,-0.2735281356699638,529.976,527.0335,522.5061999999999,515.7526,511.272075,510.67791000000005,529.5462542508299,527.4750163414438,522.9443674896726,514.6091688330079,528.8904712420505,-0.047794592991223794
664,664,SPY,60,240517,90000,528.81,529.19,528.36,528.73,236211,-0.0151283069533343,529.953,527.3815,522.7368,515.9458999999999,511.31932500000005,510.75367,529.3648644173121,527.5945385946396,523.1712550390972,514.749674615764,528.9043112617126,-0.034253822411489665
665,665,SPY,60,240517,100000,528.75,529.3,528.35,529.11,275148,0.0680851063829813,529.964,527.783,522.9885999999999,516.1547,511.3685750000001,510.82763,529.3082278801317,527.738868252293,523.4041469983483,514.8925634255573,528.911489814672,-0.010698960393373813
666,666,SPY,60,240517,110000,529.07,529.07,528.27,528.845,198967,-0.0425274538340905,529.8684999999999,528.17625,523.2175,516.34745,511.4194,510.89926,529.2052883512135,527.844214133027,523.6175137827269,515.0313936402284,528.9128827637522,-0.01944793666449618
667,667,SPY,60,240517,120000,528.81,528.99,528.07,528.79,263859,-0.0037820767383335,529.7275,528.55225,523.4571,516.53635,511.4688,510.97056,529.1130020509438,527.9342889775006,523.8203563794826,515.1682951960471,528.9093487545164,-0.017438657984170103
668,668,SPY,60,240517,130000,528.77,528.9,528.49,528.72,175620,-0.0094559071051599,529.4625,528.82475,523.6989,516.72615,511.53475,511.04001999999997,529.0256682618452,528.0091185986911,524.0124992665618,515.3031380299172,528.9017226158977,-0.016505697036373057
669,669,SPY,60,240517,140000,528.74,528.93,527.33,528.81,436968,0.0132390210689443,529.2515000000001,529.1012499999999,523.9341,516.91485,511.5946,511.11248000000006,528.9777419814352,528.0853930178633,524.200636550226,515.4375346664355,528.8908090580145,-0.009059348777440412
670,670,SPY,60,240517,150000,528.82,529.51,528.62,529.43,984175,0.1153511591845807,529.1215,529.29025,524.1825,517.10725,511.65780000000007,511.18534000000005,529.0782437633385,528.2134508256859,524.4057096266878,515.5767631772172,528.877376715289,0.01899924589017221
671,671,SPY,60,240520,90000,529.57,531.22,529.48,531.15,196543,0.2983552693694747,529.2315000000001,529.48975,524.4615,517.32325,511.7301,511.26188,529.5386340381522,528.4931221756206,524.6701916021118,515.7317207575435,528.8621525801244,0.08701742705179427
672,672,SPY,60,240520,100000,531.2,531.47,530.71,531.25,219765,0.009412650602401,529.3495,529.65725,524.7348999999999,517.53525,511.80379999999997,511.33259999999996,529.9189375852295,528.7556819684186,524.9282233039897,515.8861314962744,528.8458168692082,0.07181790385664133
673,673,SPY,60,240520,110000,531.25,531.56,530.82,531.01,157506,-0.045176470588237,529.5844999999999,529.78025,524.9719,517.75385,511.86235,511.40011000000004,530.1613958996229,528.9703789238073,525.1667243508921,516.0366177500429,528.8289983609815,0.045753849729957
674,674,SPY,60,240520,120000,531.01,531.225,530.64,531.21,146960,0.0376640741229064,529.8325,529.8927500000001,525.2261,517.97965,511.94855,511.46733,530.3944190330401,529.183676169159,525.4037155528179,516.1875966779031,528.8122702390274,0.04395324427983738
675,675,SPY,60,240520,130000,531.21,531.28,530.07,530.25,159941,-0.1807194894674491,529.9464999999999,529.95525,525.4463,518.21605,512.0274,511.53271,530.3623259145868,529.2852308197153,525.5937659232956,516.3275210890682,528.7961464720569,-0.006050802440915604
676,676,SPY,60,240520,140000,530.23,530.44,529.17,529.9,312093,-0.0622371423721858,530.052,529.96025,525.6603,518.46215,512.11,511.59637,530.2595868224564,529.3437802654566,525.7626378478723,516.4625706304705,528.7810787568851,-0.019371491357955684
677,677,SPY,60,240520,150000,529.84,530.39,529.505,530.02,720581,0.0339725200060301,530.175,529.9512500000001,525.8627,518.70115,512.18925,511.65977,530.2063453063549,529.408182144937,525.929593226387,516.5974704251922,528.7674540463083,-0.010040651300724512
678,678,SPY,60,240521,90000,529.29,529.71,529.07,529.52,148051,0.0434544389654099,530.255,529.85875,526.0503,518.94835,512.2678,511.72272999999996,530.053824127165,529.4188314644667,526.070393492019,516.7260528090212,528.7555926791349,-0.028766381341938096
679,679,SPY,60,240521,100000,529.53,530.59,529.53,530.36,184628,0.1567427718920629,530.41,529.83075,526.2091,519.23125,512.35655,511.78745,530.1218632100172,529.508466563089,526.2386133550771,516.8617139751007,528.745747124852,0.01283625921655318
680,680,SPY,60,240521,110000,530.34,530.72,529.83,529.96,137733,-0.0716521476788466,530.463,529.7922500000001,526.3985,519.52275,512.43555,511.85103000000004,530.0858936077911,529.5514697475567,526.3845500862506,516.9920451793286,528.7381013505412,-0.006785157285948973
681,681,SPY,60,240521,120000,529.96,530.3,529.81,529.96,192964,0.0,530.3439999999999,529.78775,526.5903,519.8089500000001,512.512425,511.91533000000004,530.0579172505043,529.5903773906465,526.5247638083584,517.1210795556536,528.7327708127384,-0.005277702656159011
682,682,SPY,60,240521,130000,529.94,530.77,529.65,530.77,162647,0.1566215043212301,530.296,529.82275,526.7955000000001,520.11445,512.6003249999999,511.98172999999997,530.2161578615033,529.7027224010611,526.6912436590111,517.2568897093288,528.7298030719875,0.029853456735429162
683,683,SPY,60,240521,140000,530.76,530.78,530.18,530.41,163136,-0.0659431758233519,530.2360000000001,529.91025,526.9879,520.41435,512.6758249999999,512.04629,530.2592338922803,529.7700821723886,526.8370772410107,517.387766428639,528.72917902293,0.008124239546147827
684,684,SPY,60,240521,150000,530.4,531.51,530.24,531.34,718275,0.1772247360482757,530.249,530.04075,527.1961,520.71795,512.756275,512.1124699999999,530.4994041384402,529.9195981559707,527.0136624472456,517.526594623379,528.7308147279045,0.04529298705406859
685,685,SPY,60,240522,90000,530.65,531.17,530.65,531.145,116055,0.0932818241778958,530.3385000000001,530.1425,527.4024,520.9568,512.822,512.17796,530.6428698854535,530.0363030934973,527.1756756846084,517.6621011445394,528.7345638372709,0.027043526513703675
686,686,SPY,60,240522,100000,531.145,531.26,530.8,531.13,134691,-0.002824087584367,530.4615,530.25675,527.5914,521.2656000000001,512.8841,512.24122,530.7511210220193,530.1404647036404,527.3307472263886,517.7961100883748,528.7402205750371,0.020399998324527324
687,687,SPY,60,240522,110000,531.11,531.38,530.16,530.69,188502,-0.0790796633465683,530.5285,530.35175,527.7801999999999,521.5531,512.94735,512.30267,530.7375385726817,530.1928013985319,527.4624826292753,517.9244075004308,528.7475232638977,-0.002559099510035523
688,688,SPY,60,240522,120000,530.68,531.17,530.645,530.86,126783,0.0339187457601687,530.6625,530.45875,527.9766000000001,521.8372999999999,513.0254500000001,512.36517,530.7647522231969,530.2563441224812,527.5957186045979,518.0531198636106,528.7561583595264,0.005127515680980466
689,689,SPY,60,240522,130000,530.88,531.24,529.45,530.0,223224,-0.1657625075346585,530.6265000000001,530.51825,528.1566,522.1093999999999,513.114,512.42421,530.5948072847086,530.2319303965306,527.6900041495156,518.1719942928285,528.7657649599274,-0.03201888176944667
690,690,SPY,60,240522,140000,529.98,529.98,527.62,528.55,557716,-0.269821502698227,530.4855,530.47425,528.314,522.3726,513.1892499999999,512.47989,530.1404056658845,530.071746549242,527.7237294769856,518.2752580312083,528.7759397518779,-0.08564004256835789
691,691,SPY,60,240522,150000,528.56,529.83,527.8,529.78,1086103,0.2308158014227386,530.4675,530.40575,528.4914,522.6319,513.2853,512.53689,530.0603155179101,530.0439611635999,527.8043675367117,518.3897330756739,528.7862423530084,-0.015107346491305407
692,692,SPY,60,240523,90000,532.96,533.05,529.56,529.96,426407,-0.5628940258180726,530.3865,530.3412500000001,528.6723999999999,522.877,513.38265,512.59447,530.0380231805967,530.0359648623047,527.8889021431152,518.5048601097468,528.7962010049097,-0.004205622767972095
693,693,SPY,60,240523,100000,529.91,530.98,529.03,529.05,299254,-0.1622917099130066,530.2505,530.24325,528.8276000000001,523.1175,513.48,512.64971,529.8184624737975,529.9420634468471,527.9344353924048,518.609786874824,528.8053185698294,-0.041423576648658145
694,694,SPY,60,240523,110000,529.07,531.48,528.98,531.07,206534,0.3780218118585442,530.2235,530.2362499999999,529.0136,523.3127,513.581225,512.70771,530.0965819240647,530.0494859757188,528.0573987103497,518.733769094975,528.8130787810635,0.05249334818735463
695,695,SPY,60,240523,120000,531.065,531.38,529.56,529.57,191614,-0.281509796352613,530.066,530.20225,529.1834,523.5166,513.654625,512.76027,529.979563718717,530.003820644698,528.1167164079831,518.8415922880598,528.8189526950763,-0.022074883962264202
696,696,SPY,60,240523,130000,529.56,529.835,526.57,526.7,288751,-0.5400710023415477,529.623,530.04225,529.2977999999999,523.6789,513.732675,512.80725,529.2507717812243,529.6891710594887,528.0611589017876,518.9197853996214,528.8224052917055,-0.1375132151094638
697,697,SPY,60,240523,140000,526.56,526.8,524.86,524.94,469720,-0.307657247037354,529.048,529.78825,529.3712,523.8214,513.7958249999999,512.85297,528.2928224965078,529.236869053823,527.9387605134823,518.979688032461,528.8229021675448,-0.1810010180037125
698,698,SPY,60,240523,150000,524.895,526.21,524.73,525.96,1165170,0.2028977224016336,528.558,529.6102500000001,529.425,523.9680999999999,513.8752250000001,512.90377,527.7744174972838,528.9247862867923,527.8611620619732,519.0491438729341,528.8199162667529,-0.09812834419635763
699,699,SPY,60,240524,90000,527.85,528.08,526.89,527.27,337853,-0.1098797006725472,528.2850000000001,529.45575,529.5047999999999,524.1254,513.9797249999999,512.95641,527.6623247201096,528.7671875928121,527.8379792360136,519.1309434363875,528.812934593132,-0.021238766688569388
700,700,SPY,60,240524,100000,527.3,529.08,527.3,529.03,254396,0.3280864782856094,528.333,529.4092499999999,529.5724,524.3027999999999,514.0989249999999,513.0268500000001,527.9662525600852,528.7922173458776,527.8847251483268,519.2294415116473,528.8014648473296,0.05759892752184026
701,701,SPY,60,240524,110000,529.04,530.27,528.89,529.45,363991,0.077498865870271,528.3,529.3837500000001,529.6182,524.4553,514.223675,513.09665,528.2959742133996,528.8548633129369,527.9461084758434,519.3311386110339,528.7850419334779,0.06245127443575971
702,702,SPY,60,240524,120000,529.45,530.0,529.26,529.26,214216,-0.0358862971007752,528.23,529.3082499999999,529.6454,524.6048999999999,514.3477750000001,513.16499,528.5102021659775,528.8934477593239,527.9976336336534,519.4299332517202,528.7632342804579,0.04055074485411758
703,703,SPY,60,240524,130000,529.28,529.86,529.06,529.57,131102,0.0547914147521306,528.2819999999999,529.26625,529.6658,524.757,514.4801749999999,513.23545,528.7457127957603,528.9578813060549,528.0592950597847,519.5308294382702,528.7356499242971,0.04456122678759833
704,704,SPY,60,240524,140000,529.52,530.1,529.07,529.09,214464,-0.0812056201843084,528.0840000000001,529.1537500000001,529.6684,524.9011999999999,514.604325,513.30651,528.822221063369,528.9704640388115,528.0997148613618,519.6259455632626,528.701942299912,0.014469766043911925
705,705,SPY,60,240524,150000,529.08,529.58,528.28,529.51,556697,0.0812731533983423,528.0780000000001,529.0719999999999,529.6786,525.0475,514.729175,513.38277,528.9750608270648,529.0218484160675,528.1550201609163,519.7242943636281,528.6618156925442,0.028901917810575384
706,706,SPY,60,240528,90000,530.27,530.5,529.16,529.33,219762,-0.1772681841326005,528.341,528.982,529.6692,525.1867,514.8554250000001,513.45315,529.0539361988282,529.0511961859659,528.2010978016647,519.8198735241891,528.6150303017411,0.014910981179361293
707,707,SPY,60,240528,100000,529.35,530.14,529.0,529.9,190793,0.1039010106734588,528.837,528.9425,529.6632,525.3199000000001,514.975925,513.51933,529.2419503768664,529.1320346444453,528.2677214172857,519.9201732901176,528.5614068736135,0.03553780912946003
708,708,SPY,60,240528,110000,529.95,530.1,529.39,530.01,83982,0.0113218228134626,529.242,528.9000000000001,529.636,525.4481,515.108475,513.58747,529.4126280708961,529.2156503925934,528.3360460675882,520.0205695757882,528.5008308603252,0.03224946433444398
709,709,SPY,60,240528,120000,530.01,530.29,529.64,529.74,110268,-0.0509424350483918,529.4889999999999,528.8870000000001,529.6124,525.5642,515.2307249999999,513.65629,529.4853773884747,529.2655884504417,528.3911030845455,520.1172803262779,528.43325606932,0.0137415153551812
710,710,SPY,60,240528,130000,529.77,529.89,528.52,528.81,175808,-0.181210714083477,529.467,528.9,529.5740000000001,525.6715,515.360325,513.72155,529.3352935243693,529.2221990742091,528.4075304145633,520.2037750493995,528.3587077686359,-0.028345233034710038
711,711,SPY,60,240528,140000,528.74,529.34,527.11,528.28,366114,-0.0869992813102917,529.35,528.825,529.5386,525.7755999999999,515.493075,513.78509,529.1007838522872,529.1324658290464,528.4025292218354,520.2841354966691,528.2772852187697,-0.04430267071757754
712,712,SPY,60,240528,150000,528.29,529.9,528.06,529.87,640460,0.2990781578299875,529.411,528.8205,529.5346000000001,525.9039,515.643125,513.85099,529.2717207740012,529.2027071786611,528.4600770954889,520.3795172330207,528.189163605912,0.03230706264871763
713,713,SPY,60,240529,90000,525.68,526.415,525.4,526.21,268060,0.1008217927256289,529.075,528.6785000000001,529.4856000000001,525.9959,515.762175,513.90616,528.5913383797787,528.91768744736,528.3718387780189,520.437531986921,528.0945953559202,-0.12855067964476774
714,714,SPY,60,240529,100000,526.18,527.3,525.87,527.03,254286,0.1615416777528645,528.869,528.4765,529.4516,526.0942,515.889325,513.9611,528.2443742953834,528.7379076904685,528.3192176494691,520.5031286835687,527.9939108131365,-0.06563938135247804
715,715,SPY,60,240529,110000,527.03,527.03,526.07,526.6,143381,-0.0815892833424947,528.578,528.328,529.4014000000001,526.195,516.019825,514.01466,527.8789577852982,528.5342974342334,528.25179734949,520.5637940698018,527.8875182730186,-0.0691756557886003
716,716,SPY,60,240529,120000,526.54,527.31,525.98,527.07,270905,0.1006571200668679,528.3520000000001,528.3465,529.3659,526.2917,516.1492750000001,514.06919,527.6991893885653,528.3948405357349,528.2054523553924,520.6285324372665,527.7759033625108,-0.03405485179540646
717,717,SPY,60,240529,130000,527.06,527.19,526.17,527.01,283376,-0.0094865859674334,528.063,528.45,529.3303,526.3937000000001,516.267425,514.12309,527.5460361911063,528.262950960903,528.1585718708671,520.6920296269454,527.6596277671221,-0.029022822194679776
718,718,SPY,60,240529,140000,527.03,527.14,526.06,526.17,206842,-0.163178566685011,527.679,528.4604999999999,529.2793,526.4891,516.383875,514.17267,527.2402503708604,528.0636222979599,528.0805886602449,520.7465367948365,527.539327308716,-0.057963817234540915
719,719,SPY,60,240529,150000,526.15,527.18,525.56,526.12,699146,-0.0057017960657555,527.317,528.403,529.2255,526.5798,516.51055,514.22124,526.9913058440026,527.8785154124399,528.0037028304314,520.8000040904103,527.4157093830662,-0.04721652542322152
720,720,SPY,60,240530,90000,524.52,524.99,523.925,524.59,206414,0.0133455349653111,526.895,528.181,529.1287,526.6555999999999,516.6353,514.26648,526.4576823231131,527.565323468398,527.8698321311988,520.8377154924958,527.289549771214,-0.10125850559049576
721,721,SPY,60,240530,100000,524.63,524.81,523.09,523.43,303997,-0.2287326306158712,526.4100000000001,527.8799999999999,528.9743,526.7179,516.7575499999999,514.31388,525.784864029088,527.1714831380743,527.6957210672302,520.8635093681924,527.1616888435609,-0.1278010211677616
722,722,SPY,60,240530,110000,523.38,524.38,522.9,523.71,240921,0.0630517023959725,525.7940000000001,527.6025000000001,528.8235,526.7792,516.8787,514.35944,525.3237831337351,526.8418180773053,527.5394182802801,520.8918326580612,527.0330271804057,-0.0876938320018672
723,723,SPY,60,240530,120000,523.74,524.71,523.71,524.66,207760,0.1756596784664068,525.639,527.357,528.6965,526.8342,517.0046,514.4043,525.1762757706829,526.6340258794668,527.4264999163476,520.9293268604686,526.9045206372383,-0.02807932322658191
724,724,SPY,60,240530,130000,524.67,525.19,524.53,524.78,233327,0.020965559303946,525.414,527.1415,528.5679,526.8969999999999,517.1303,514.4502,525.088214488309,526.4574519861842,527.3227156059025,520.9676420160858,526.777174887523,-0.016767947532414507
725,725,SPY,60,240530,140000,524.75,524.82,523.63,524.06,309479,-0.1314911862791909,525.1600000000001,526.869,528.4441,526.9452,517.2579000000001,514.4936,524.8597223797958,526.2291232255952,527.1947659742985,520.9984117472691,526.6520394798732,-0.04351499466347386
726,726,SPY,60,240530,150000,524.09,524.22,521.36,522.63,1118723,-0.2785781068137221,524.716,526.5339999999999,528.2987,526.9795,517.38545,514.53776,524.3642285176189,525.8863495850624,527.0157555439339,521.0146464562515,526.5302014504492,-0.09440500786195294
727,727,SPY,60,240531,90000,523.59,524.81,522.96,523.15,278599,-0.0840352183960836,524.33,526.1964999999999,528.1613,527.0120000000001,517.5157,514.5851,524.0943999581481,525.6257448626754,526.864157287309,521.0358937551943,526.4127785350245,-0.051458231663448206
728,728,SPY,60,240531,100000,523.14,523.21,520.26,520.87,541533,-0.433918262797718,523.8,525.7394999999999,527.9883,527.0193,517.6336,514.63346,523.3778666341152,525.1728167805159,526.6290922956498,521.034243071063,526.300912028473,-0.13671837060080794
729,729,SPY,60,240531,110000,520.86,520.93,519.58,519.69,315168,-0.2246284990208422,523.1569999999999,525.237,527.7749,526.992,517.7573,514.6788,522.558340715423,524.6506437538001,526.3569710291538,521.0208675181171,526.1957593423899,-0.15658398471503077
730,730,SPY,60,240531,120000,519.66,519.77,518.4,519.55,345607,-0.0211676865642946,522.653,524.774,527.5667,526.9826,517.8795,514.72642,521.8898205564401,524.1648681582001,526.0900309887949,521.0062320204245,526.0984863141302,-0.12793215740612984
731,731,SPY,60,240531,130000,519.53,521.04,519.52,520.85,289514,0.2540757992801282,522.395,524.4024999999999,527.3845,526.9874,517.9956999999999,514.77716,521.6587493216756,523.8491664288476,525.8845395774696,521.0046774729576,526.0102593227615,-0.04427586545339146
732,732,SPY,60,240531,140000,520.86,521.8,520.585,521.47,369448,0.1171140037630099,522.171,523.9825,527.1985,526.9970000000001,518.12205,514.82838,521.6168050279699,523.6225791499098,525.7114203783532,521.0093075478536,525.9322372692031,-0.008040561719746542
733,733,SPY,60,240531,150000,521.425,527.5,521.05,527.33,2941085,1.1324735100925516,522.438,524.0384999999999,527.1369,527.0624,518.27175,514.88962,522.8864039106433,523.9756668499184,525.774894089006,521.0722000100641,525.8655634791886,0.243396851948674
734,734,SPY,60,240603,90000,529.05,529.15,527.355,527.91,683954,-0.2154805783952341,522.751,524.0825,527.0683,527.1322,518.4193,514.95196,524.0027585971669,524.3503652451643,525.8586237325744,521.1402378209092,525.8113575886258,0.21349851099101702
735,735,SPY,60,240603,100000,528.15,529.12,526.03,526.06,378695,-0.395720912619527,522.9509999999999,524.0555,526.9666,527.1845,518.5423999999999,515.01356,524.459923353352,524.5131876027677,525.866520841101,521.1891906784126,525.770707471407,0.08724472317835907
736,736,SPY,60,240603,110000,525.74,526.21,525.43,526.05,64612,0.0589645071708345,523.2929999999999,524.0045,526.865,527.2282,518.6659999999999,515.0751399999999,524.8132737192738,524.6595506882185,525.8737161022343,521.237556940319,525.7446612697731,0.06737414055633106
737,737,SPY,60,240603,120000,526.08,526.08,523.21,523.79,277350,-0.4352950121654648,523.357,523.8435000000001,526.727,527.2536,518.7867,515.13076,524.5858795594352,524.5767363369596,525.792001745284,521.2629543836989,525.7342195869196,-0.043328583941304455
738,738,SPY,60,240603,130000,523.61,525.58,522.61,525.19,305177,0.3017513034510496,523.789,523.7945,526.6136,527.2950999999999,518.89735,515.19002,524.7201285462273,524.6351424001062,525.7683938337042,521.3020294644582,525.7403279006801,0.025591422114690232
739,739,SPY,60,240603,140000,525.16,526.14,524.68,525.74,284095,0.1104425317998402,524.394,523.7755,526.5283999999999,527.3425,519.0,515.2508,524.9467666470657,524.7403669334294,525.7672803500295,521.3461883752597,525.7638692558312,0.04319218732209418
740,740,SPY,60,240603,150000,525.74,527.82,525.56,527.76,862256,0.3842203370487279,525.215,523.934,526.5126,527.4132999999999,519.1173,515.31712,525.5719296143844,525.0279510350075,525.8454262186558,521.4100073964014,525.8056572908212,0.11909073586866548
741,741,SPY,60,240604,90000,526.49,526.78,525.77,526.48,216778,-0.0018993713080952,525.778,524.0865000000001,526.4466,527.469,519.2237,515.37572,525.7737230334101,525.1662414126258,525.870311464983,521.4604550839994,525.8664296525886,0.03839501458415828
742,742,SPY,60,240604,100000,526.49,527.75,525.77,525.92,361057,-0.1082641645615396,526.223,524.1969999999999,526.3658,527.5191,519.32345,515.4175799999999,525.8062290259857,525.2380279447567,525.8722600349837,521.5048286652532,525.9468418505611,0.006182506114615904
743,743,SPY,60,240604,110000,525.92,526.6,525.15,525.25,194047,-0.1273958016428276,526.015,524.2265,526.2898,527.5586999999999,519.42105,515.4585999999999,525.6826225757666,525.2391681404941,525.8478576806706,521.5420940516686,526.0474615979882,-0.02350798514655361
744,744,SPY,60,240604,120000,525.265,526.93,524.97,526.46,206629,0.2275042121595861,525.87,524.3104999999999,526.1976,527.6056,519.5249,515.50102,525.8553731144851,525.3554378413994,525.8718632618207,521.5910284392143,526.1687636854432,0.03286213606836785
745,745,SPY,60,240604,130000,526.455,527.1,525.71,526.85,159285,0.0750301545241249,525.9490000000001,524.45,526.1432,527.6632999999999,519.62805,515.5418199999999,526.0764013112662,525.4977770945994,525.9102215652788,521.6433565144459,526.3111254276574,0.04203212671802792
746,746,SPY,60,240604,140000,526.81,529.15,526.72,528.38,401422,0.2980201590706422,526.182,524.7375,526.1768,527.7373,519.7441,515.58408,526.5883121309848,525.7722745141614,526.0070756215424,521.7103877929092,526.4748227208861,0.09730731476316201
747,747,SPY,60,240604,150000,528.35,528.58,526.61,528.35,663816,0.0,526.638,524.9975000000001,526.245,527.8081,519.8670999999999,515.62638,526.9797983240993,526.0177721794794,526.0989550089329,521.7764535860146,526.6600267437196,0.07434388194644814
748,748,SPY,60,240605,90000,530.77,530.81,529.52,530.03,456472,-0.1394200877969759,527.122,525.4555,526.3264,527.8757,519.9956500000001,515.67138,527.6576209187439,526.399889114767,526.2531136360336,521.8585784259548,526.866801329734,0.12862401875748386
749,749,SPY,60,240605,100000,530.09,531.11,528.85,530.96,488657,0.16412307344036,527.644,526.019,526.4002,527.9525,520.1183,515.7138,528.3914829368008,526.8341853895511,526.4376974150127,521.9491398346518,527.0951010356112,0.13907920381763805
750,750,SPY,60,240605,110000,530.95,532.44,530.95,532.03,295083,0.203408983896775,528.071,526.643,526.4602,528.0163,520.25625,515.7604,529.2000422841784,527.3290248762605,526.6570033987377,522.0494469009736,527.344769923418,0.15302278206370534
751,751,SPY,60,240605,120000,532.02,532.81,531.74,532.65,197228,0.1184166008796653,528.688,527.233,526.5242,528.0712,520.3922,515.8086800000001,529.966699554361,527.8357844118548,526.892022873297,522.1549250412625,527.6155410706259,0.14487097674320548
752,752,SPY,60,240605,130000,532.65,533.29,532.15,533.24,231515,0.1107669201164051,529.42,527.8215,526.6038,528.1246000000001,520.5675,515.85792,530.6940996533918,528.3504716107258,527.1409631527756,522.2652242945833,527.9070368162305,0.1372539255093841
753,753,SPY,60,240605,140000,533.25,533.99,533.03,533.85,254275,0.1125175808720155,530.28,528.1475,526.6894,528.1776,520.7446,515.90856,531.395410841527,528.8742362192281,527.4040626369805,522.3804956946371,528.2187697460307,0.13214979940292526
