,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,PriceChange
648,SPY,60,240514,140000,521.28,523.52,521.24,523.27,512801,0.3817526089625555
649,SPY,60,240514,150000,523.265,523.82,522.99,523.28,1214355,0.0028666163416216175
650,SPY,60,240515,90000,525.84,526.77,525.18,525.65,403475,-0.03613266392820146
651,SPY,60,240515,100000,525.69,527.25,525.64,527.16,488118,0.2796324830222971
652,SPY,60,240515,110000,527.19,528.16,527.15,527.9,372235,0.13467630266126493
653,SPY,60,240515,120000,527.89,528.59,527.42,528.55,274405,0.12502604709313836
654,SPY,60,240515,130000,528.58,528.99,528.35,528.96,282885,0.07189072609633271
655,SPY,60,240515,140000,528.96,529.42,528.6,529.0,357544,0.0075620084694426075
656,SPY,60,240515,150000,528.995,530.08,528.7,529.8,1385139,0.15217535137382207
657,SPY,60,240516,90000,529.88,530.315,529.875,530.2,168526,0.06039103193176758
658,SPY,60,240516,100000,530.23,531.47,529.57,531.37,360644,0.21500103728570363
659,SPY,60,240516,110000,531.38,531.52,530.52,530.92,270480,-0.0865670518273244
660,SPY,60,240516,120000,530.87,530.87,530.2,530.73,177580,-0.026371804773294094
661,SPY,60,240516,130000,530.71,530.84,529.35,530.05,292130,-0.12436170413221567
662,SPY,60,240516,140000,530.03,530.12,529.025,530.07,293921,0.0075467426372238
663,SPY,60,240516,150000,530.11,530.2,528.55,528.66,974922,-0.27352813566996387
664,SPY,60,240517,90000,528.81,529.19,528.36,528.73,236211,-0.015128306953334327
665,SPY,60,240517,100000,528.75,529.3,528.35,529.11,275148,0.0680851063829813
666,SPY,60,240517,110000,529.07,529.07,528.27,528.845,198967,-0.042527453834090526
667,SPY,60,240517,120000,528.81,528.99,528.07,528.79,263859,-0.003782076738333582
668,SPY,60,240517,130000,528.77,528.9,528.49,528.72,175620,-0.009455907105159998
669,SPY,60,240517,140000,528.74,528.93,527.33,528.81,436968,0.013239021068944345
670,SPY,60,240517,150000,528.82,529.51,528.62,529.43,984175,0.11535115918458075
671,SPY,60,240520,90000,529.57,531.22,529.48,531.15,196543,0.2983552693694747
672,SPY,60,240520,100000,531.2,531.47,530.71,531.25,219765,0.009412650602401077
673,SPY,60,240520,110000,531.25,531.56,530.82,531.01,157506,-0.04517647058823701
674,SPY,60,240520,120000,531.01,531.225,530.64,531.21,146960,0.03766407412290644
675,SPY,60,240520,130000,531.21,531.28,530.07,530.25,159941,-0.1807194894674491
676,SPY,60,240520,140000,530.23,530.44,529.17,529.9,312093,-0.06223714237218583
677,SPY,60,240520,150000,529.84,530.39,529.505,530.02,720581,0.03397252000603011
678,SPY,60,240521,90000,529.29,529.71,529.07,529.52,148051,0.04345443896540993
679,SPY,60,240521,100000,529.53,530.59,529.53,530.36,184628,0.15674277189206295
680,SPY,60,240521,110000,530.34,530.72,529.83,529.96,137733,-0.07165214767884667
681,SPY,60,240521,120000,529.96,530.3,529.81,529.96,192964,0.0
682,SPY,60,240521,130000,529.94,530.77,529.65,530.77,162647,0.15662150432123018
683,SPY,60,240521,140000,530.76,530.78,530.18,530.41,163136,-0.06594317582335193
684,SPY,60,240521,150000,530.4,531.51,530.24,531.34,718275,0.17722473604827577
685,SPY,60,240522,90000,530.65,531.17,530.65,531.145,116055,0.09328182417789589
686,SPY,60,240522,100000,531.145,531.26,530.8,531.13,134691,-0.002824087584367048
687,SPY,60,240522,110000,531.11,531.38,530.16,530.69,188502,-0.07907966334656832
688,SPY,60,240522,120000,530.68,531.17,530.645,530.86,126783,0.033918745760168775
689,SPY,60,240522,130000,530.88,531.24,529.45,530.0,223224,-0.16576250753465857
690,SPY,60,240522,140000,529.98,529.98,527.62,528.55,557716,-0.269821502698227
691,SPY,60,240522,150000,528.56,529.83,527.8,529.78,1086103,0.23081580142273864
692,SPY,60,240523,90000,532.96,533.05,529.56,529.96,426407,-0.5628940258180726
693,SPY,60,240523,100000,529.91,530.98,529.03,529.05,299254,-0.16229170991300668
694,SPY,60,240523,110000,529.07,531.48,528.98,531.07,206534,0.3780218118585442
695,SPY,60,240523,120000,531.065,531.38,529.56,529.57,191614,-0.28150979635261303
696,SPY,60,240523,130000,529.56,529.835,526.57,526.7,288751,-0.5400710023415477
697,SPY,60,240523,140000,526.56,526.8,524.86,524.94,469720,-0.307657247037354
698,SPY,60,240523,150000,524.895,526.21,524.73,525.96,1165170,0.2028977224016336
699,SPY,60,240524,90000,527.85,528.08,526.89,527.27,337853,-0.10987970067254729
700,SPY,60,240524,100000,527.3,529.08,527.3,529.03,254396,0.3280864782856094
701,SPY,60,240524,110000,529.04,530.27,528.89,529.45,363991,0.07749886587027104
702,SPY,60,240524,120000,529.45,530.0,529.26,529.26,214216,-0.03588629710077525
703,SPY,60,240524,130000,529.28,529.86,529.06,529.57,131102,0.054791414752130695
704,SPY,60,240524,140000,529.52,530.1,529.07,529.09,214464,-0.08120562018430842
705,SPY,60,240524,150000,529.08,529.58,528.28,529.51,556697,0.08127315339834239
706,SPY,60,240528,90000,530.27,530.5,529.16,529.33,219762,-0.17726818413260056
707,SPY,60,240528,100000,529.35,530.14,529.0,529.9,190793,0.10390101067345886
708,SPY,60,240528,110000,529.95,530.1,529.39,530.01,83982,0.011321822813462671
709,SPY,60,240528,120000,530.01,530.29,529.64,529.74,110268,-0.05094243504839189
710,SPY,60,240528,130000,529.77,529.89,528.52,528.81,175808,-0.18121071408347705
711,SPY,60,240528,140000,528.74,529.34,527.11,528.28,366114,-0.0869992813102917
712,SPY,60,240528,150000,528.29,529.9,528.06,529.87,640460,0.29907815782998753
713,SPY,60,240529,90000,525.68,526.415,525.4,526.21,268060,0.10082179272562898
714,SPY,60,240529,100000,526.18,527.3,525.87,527.03,254286,0.16154167775286457
715,SPY,60,240529,110000,527.03,527.03,526.07,526.6,143381,-0.08158928334249474
716,SPY,60,240529,120000,526.54,527.31,525.98,527.07,270905,0.10065712006686793
717,SPY,60,240529,130000,527.06,527.19,526.17,527.01,283376,-0.00948658596743341
718,SPY,60,240529,140000,527.03,527.14,526.06,526.17,206842,-0.16317856668501105
719,SPY,60,240529,150000,526.15,527.18,525.56,526.12,699146,-0.005701796065755529
720,SPY,60,240530,90000,524.52,524.99,523.925,524.59,206414,0.013345534965311146
721,SPY,60,240530,100000,524.63,524.81,523.09,523.43,303997,-0.22873263061587126
722,SPY,60,240530,110000,523.38,524.38,522.9,523.71,240921,0.0630517023959725
723,SPY,60,240530,120000,523.74,524.71,523.71,524.66,207760,0.17565967846640682
724,SPY,60,240530,130000,524.67,525.19,524.53,524.78,233327,0.020965559303946033
725,SPY,60,240530,140000,524.75,524.82,523.63,524.06,309479,-0.13149118627919096
726,SPY,60,240530,150000,524.09,524.22,521.36,522.63,1118723,-0.27857810681372214
727,SPY,60,240531,90000,523.59,524.81,522.96,523.15,278599,-0.08403521839608369
728,SPY,60,240531,100000,523.14,523.21,520.26,520.87,541533,-0.433918262797718
729,SPY,60,240531,110000,520.86,520.93,519.58,519.69,315168,-0.22462849902084225
730,SPY,60,240531,120000,519.66,519.77,518.4,519.55,345607,-0.021167686564294665
731,SPY,60,240531,130000,519.53,521.04,519.52,520.85,289514,0.2540757992801282
732,SPY,60,240531,140000,520.86,521.8,520.585,521.47,369448,0.11711400376300996
733,SPY,60,240531,150000,521.425,527.5,521.05,527.33,2941085,1.1324735100925516
734,SPY,60,240603,90000,529.05,529.15,527.355,527.91,683954,-0.21548057839523418
735,SPY,60,240603,100000,528.15,529.12,526.03,526.06,378695,-0.395720912619527
736,SPY,60,240603,110000,525.74,526.21,525.43,526.05,64612,0.058964507170834526
737,SPY,60,240603,120000,526.08,526.08,523.21,523.79,277350,-0.4352950121654648
738,SPY,60,240603,130000,523.61,525.58,522.61,525.19,305177,0.3017513034510496
739,SPY,60,240603,140000,525.16,526.14,524.68,525.74,284095,0.11044253179984023
740,SPY,60,240603,150000,525.74,527.82,525.56,527.76,862256,0.3842203370487279
741,SPY,60,240604,90000,526.49,526.78,525.77,526.48,216778,-0.0018993713080952923
742,SPY,60,240604,100000,526.49,527.75,525.77,525.92,361057,-0.10826416456153963
743,SPY,60,240604,110000,525.92,526.6,525.15,525.25,194047,-0.12739580164282766
744,SPY,60,240604,120000,525.265,526.93,524.97,526.46,206629,0.2275042121595861
745,SPY,60,240604,130000,526.455,527.1,525.71,526.85,159285,0.07503015452412491
746,SPY,60,240604,140000,526.81,529.15,526.72,528.38,401422,0.2980201590706422
747,SPY,60,240604,150000,528.35,528.58,526.61,528.35,663816,0.0
748,SPY,60,240605,90000,530.77,530.81,529.52,530.03,456472,-0.13942008779697593
749,SPY,60,240605,100000,530.09,531.11,528.85,530.96,488657,0.16412307344036003
750,SPY,60,240605,110000,530.95,532.44,530.95,532.03,295083,0.20340898389677506
751,SPY,60,240605,120000,532.02,532.81,531.74,532.65,197228,0.11841660087966532
752,SPY,60,240605,130000,532.65,533.29,532.15,533.24,231515,0.11076692011640513
753,SPY,60,240605,140000,533.25,533.99,533.03,533.85,254275,0.11251758087201552
754,SPY,60,240605,150000,533.8,534.69,533.24,534.65,870356,0.15923566878981318
755,SPY,60,240606,90000,534.98,535.41,534.36,534.36,357954,-0.11589218288534234
756,SPY,60,240606,100000,534.38,535.19,534.38,534.45,271276,0.013099292638206897
757,SPY,60,240606,110000,534.42,534.78,534.08,534.14,142976,-0.052393248755655236
758,SPY,60,240606,120000,534.15,534.25,533.25,533.46,207673,-0.129177197416445
759,SPY,60,240606,130000,533.31,534.45,533.3,534.17,128947,0.16125705499615864
760,SPY,60,240606,140000,534.12,534.56,532.68,534.41,271985,0.05429491500036764
761,SPY,60,240606,150000,534.33,534.67,534.0,534.63,563373,0.05614507888382732
762,SPY,60,240607,90000,533.66,534.3,532.55,534.06,319969,0.07495409061949129
763,SPY,60,240607,100000,534.0,536.39,533.88,535.31,384917,0.24531835205991487
764,SPY,60,240607,110000,535.29,535.41,533.96,535.16,211061,-0.024285901100337286
765,SPY,60,240607,120000,535.21,536.38,534.86,536.36,157437,0.21486892995272455
766,SPY,60,240607,130000,536.33,536.89,535.78,535.88,151175,-0.08390356683386077
767,SPY,60,240607,140000,535.88,535.88,533.5,535.1,308954,-0.14555497499439665
768,SPY,60,240607,150000,535.09,535.4,533.72,534.0,807583,-0.20370404978602324
769,SPY,60,240610,90000,533.18,533.27,532.58,533.09,267510,-0.016879852957709995
770,SPY,60,240610,100000,533.12,533.89,533.04,533.76,187948,0.1200480192076805
771,SPY,60,240610,110000,533.75,535.04,533.73,534.61,234681,0.16112412177986202
772,SPY,60,240610,120000,534.63,535.14,534.56,534.83,179108,0.037409049249021845
773,SPY,60,240610,130000,534.86,535.72,534.23,535.29,292602,0.08039486968551583
774,SPY,60,240610,140000,535.31,535.57,534.29,535.01,276352,-0.05604229325063133
775,SPY,60,240610,150000,534.9,535.99,534.71,535.66,1388631,0.1420826322677119
776,SPY,60,240611,90000,534.09,534.1,532.05,532.76,263231,-0.24902170046247651
777,SPY,60,240611,100000,532.77,534.71,532.6,534.65,210473,0.3528727218124135
778,SPY,60,240611,110000,534.69,534.76,533.68,533.84,221833,-0.15897061848922228
779,SPY,60,240611,120000,533.83,534.26,533.56,534.07,106098,0.044958132738888615
780,SPY,60,240611,130000,534.12,535.24,533.72,535.2,178557,0.20220175241519525
781,SPY,60,240611,140000,535.19,536.62,534.96,536.2,334095,0.18871802537416446
782,SPY,60,240611,150000,536.21,537.01,535.63,536.97,913351,0.14173551407097795
783,SPY,60,240612,90000,541.63,542.96,541.22,542.63,489256,0.1846278825028156
784,SPY,60,240612,100000,542.68,543.96,542.55,543.06,433076,0.07002284956143501
785,SPY,60,240612,110000,543.04,543.39,542.56,542.95,235490,-0.016573364761328473
786,SPY,60,240612,120000,542.97,543.1,542.43,542.79,177667,-0.03315100281784696
787,SPY,60,240612,130000,542.82,543.37,542.18,542.56,233089,-0.04789801407466648
788,SPY,60,240612,140000,542.52,543.08,540.81,542.56,582176,0.007373000073723295
789,SPY,60,240612,150000,542.48,544.12,540.36,541.34,1280982,-0.21014599616575474
790,SPY,60,240613,90000,543.15,543.175,541.75,542.0,316319,-0.2117278836417154
791,SPY,60,240613,100000,542.01,542.26,540.435,540.59,359980,-0.26198778620319907
792,SPY,60,240613,110000,540.49,541.64,540.27,541.21,194515,0.13321245536458162
793,SPY,60,240613,120000,541.08,541.15,539.63,540.74,203929,-0.06283728838619645
794,SPY,60,240613,130000,540.7,541.95,540.59,541.65,151553,0.17569816904012053
795,SPY,60,240613,140000,541.68,542.57,541.26,542.49,286934,0.14953478068233259
796,SPY,60,240613,150000,542.48,543.32,542.19,542.34,857740,-0.0258074030378975
797,SPY,60,240614,90000,540.88,541.62,540.69,541.54,191253,0.1220233693240586
798,SPY,60,240614,100000,541.4,541.4,539.86,541.24,281525,-0.029553010712960504
799,SPY,60,240614,110000,541.18,541.78,540.29,541.41,239452,0.04249972282789796
800,SPY,60,240614,120000,541.42,541.91,540.95,541.77,162287,0.06464482287318953
801,SPY,60,240614,130000,541.81,542.41,541.55,541.78,196695,-0.005536996364034019
802,SPY,60,240614,140000,541.77,542.31,541.19,542.09,215778,0.05906565516733116
803,SPY,60,240614,150000,542.06,542.8,541.9,542.73,683119,0.12360255322290388
804,SPY,60,240617,90000,542.08,542.45,541.61,542.1,151573,0.0036894923258526066
805,SPY,60,240617,100000,542.1,542.99,541.9,542.91,241783,0.1494189263973336
806,SPY,60,240617,110000,542.95,544.03,542.95,543.7,239297,0.13813426650704483
807,SPY,60,240617,120000,543.68,545.89,543.68,545.395,318894,0.3154429075927075
808,SPY,60,240617,130000,545.45,547.53,545.45,547.4,339159,0.3575029791914807
809,SPY,60,240617,140000,547.4,548.42,547.33,547.79,446701,0.07124588966020942
810,SPY,60,240617,150000,547.76,548.38,546.74,547.05,999064,-0.1296188111581781
811,SPY,60,240618,90000,547.16,548.21,547.13,547.53,179860,0.06762190218583314
812,SPY,60,240618,100000,547.54,547.94,546.98,547.11,162763,-0.07853307520910802
813,SPY,60,240618,110000,547.12,547.81,546.73,547.81,169291,0.1261149290831885
814,SPY,60,240618,120000,547.79,548.07,547.25,547.85,133886,0.010953102466284365
815,SPY,60,240618,130000,547.84,548.62,547.49,548.12,186566,0.05110981308410717
816,SPY,60,240618,140000,548.11,548.14,547.1,548.02,325527,-0.01642006166645962
817,SPY,60,240618,150000,548.01,548.5,547.42,548.48,847745,0.08576485830551035
818,SPY,60,240620,90000,549.44,550.1,548.81,549.59,179677,0.027300524170059924
819,SPY,60,240620,100000,549.6,549.82,548.405,549.2,343818,-0.07278020378456646
820,SPY,60,240620,110000,549.23,549.53,548.32,548.36,210994,-0.15840358319829662
821,SPY,60,240620,120000,548.34,548.65,546.0,547.27,523480,-0.19513440566073056
822,SPY,60,240620,130000,547.27,547.27,545.2,547.01,412096,-0.047508542401372436
823,SPY,60,240620,140000,547.03,548.19,546.95,547.18,937647,0.027420799590511906
824,SPY,60,240620,150000,547.18,547.75,545.77,546.99,1355279,-0.0347234913556674
825,SPY,60,240621,90000,544.44,544.86,543.03,543.85,352867,-0.10836823157740648
826,SPY,60,240621,100000,543.865,544.87,543.82,544.82,214726,0.17559504656487196
827,SPY,60,240621,110000,544.78,545.51,544.02,545.51,243812,0.1339990454862547
828,SPY,60,240621,120000,545.55,545.64,544.46,544.57,167251,-0.17963523050131144
829,SPY,60,240621,130000,544.52,544.81,543.56,543.95,219814,-0.1046793506207185
830,SPY,60,240621,140000,543.94,544.75,543.78,544.27,292121,0.06066845607970129
831,SPY,60,240621,150000,544.3,545.22,544.08,544.13,1377018,-0.031232776042616036
832,SPY,60,240624,90000,544.33,545.8,543.79,545.61,261092,0.23515147061524674
833,SPY,60,240624,100000,545.63,546.93,544.69,545.96,326745,0.060480545424562604
834,SPY,60,240624,110000,546.05,546.34,545.54,546.17,180860,0.021976009522938295
835,SPY,60,240624,120000,546.13,546.22,544.87,545.1,144034,-0.18859978393422314
836,SPY,60,240624,130000,545.05,545.25,543.61,543.96,310059,-0.19998165305933738
837,SPY,60,240624,140000,543.98,544.61,543.46,544.22,447968,0.04411926909077707
838,SPY,60,240624,150000,544.13,544.65,542.63,542.63,1218464,-0.27566941723485194
839,SPY,60,240625,90000,543.99,544.04,543.04,543.11,262223,-0.16176767955293211
840,SPY,60,240625,100000,543.12,544.26,543.12,543.685,179959,0.10402857563704906
841,SPY,60,240625,110000,543.67,544.47,543.54,544.3,206829,0.11587911784722267
842,SPY,60,240625,120000,544.34,544.35,542.54,542.97,156740,-0.2516809347099248
843,SPY,60,240625,130000,542.84,544.15,542.44,543.96,164064,0.20632230491489287
844,SPY,60,240625,140000,543.99,544.85,543.83,544.43,277970,0.08088383977645561
845,SPY,60,240625,150000,544.42,545.19,544.17,544.79,761717,0.06796223503912505
846,SPY,60,240626,90000,543.66,544.385,543.2,544.05,197938,0.07173601147775933
847,SPY,60,240626,100000,544.07,544.78,543.64,544.21,344974,0.0257319830168887
848,SPY,60,240626,110000,544.21,545.44,543.04,545.32,269309,0.2039653810110093
849,SPY,60,240626,120000,545.31,545.42,544.29,544.76,273720,-0.10086006124955613
850,SPY,60,240626,130000,544.75,545.01,544.01,544.87,168369,0.022028453419000376
851,SPY,60,240626,140000,544.87,545.1,544.32,544.55,200573,-0.058729605226944044
852,SPY,60,240626,150000,544.62,546.23,544.15,545.52,691120,0.1652528368403616
853,SPY,60,240627,90000,545.37,546.83,545.15,546.09,186479,0.13202046317179664
854,SPY,60,240627,100000,546.09,546.96,545.62,545.99,284930,-0.018311999853508162
855,SPY,60,240627,110000,545.97,546.04,544.68,545.22,312380,-0.13737018517500962
856,SPY,60,240627,120000,545.25,546.1,545.11,545.635,224043,0.07060981201283648
857,SPY,60,240627,130000,545.67,546.42,545.67,545.84,121123,0.0311543606942058
858,SPY,60,240627,140000,545.79,545.8,544.63,545.38,386126,-0.0751204675790997
859,SPY,60,240627,150000,545.4,546.4,545.19,546.34,719477,0.17235056839018237
860,SPY,60,240628,90000,547.16,548.23,546.69,548.06,314199,0.16448570801958792
861,SPY,60,240628,100000,548.06,550.28,548.06,548.65,590938,0.10765244681239863
862,SPY,60,240628,110000,548.62,548.62,547.28,547.715,327288,-0.16495935255732067
863,SPY,60,240628,120000,547.715,547.8,545.49,546.34,332555,-0.25104296942753074
864,SPY,60,240628,130000,546.32,546.98,545.86,545.98,297957,-0.06223458778738319
865,SPY,60,240628,140000,545.96,546.57,544.95,545.1,485245,-0.15752069748699787
866,SPY,60,240628,150000,545.1,545.46,542.96,544.09,2184497,-0.18528710328379946
867,SPY,60,240701,90000,545.63,545.84,544.11,544.77,426371,-0.1576159668639946
868,SPY,60,240701,100000,544.77,545.43,542.55,543.35,402382,-0.26066046221340367
869,SPY,60,240701,110000,543.32,544.49,542.9,544.47,201485,0.21166163586836068
870,SPY,60,240701,120000,544.47,545.36,543.99,545.005,249303,0.09826069388579135
871,SPY,60,240701,130000,545.01,545.25,544.62,544.92,134510,-0.01651345846865779
872,SPY,60,240701,140000,544.91,545.665,544.46,544.74,191543,-0.031197812482787815
873,SPY,60,240701,150000,544.75,545.88,543.83,545.37,789600,0.11381367599816512
874,SPY,60,240702,90000,543.7,545.68,543.65,545.12,196958,0.26117344123596814
875,SPY,60,240702,100000,545.24,545.97,544.47,545.76,233183,0.09537084586603731
876,SPY,60,240702,110000,545.76,546.48,545.44,545.63,175463,-0.023819994136615993
877,SPY,60,240702,120000,545.64,546.0,545.12,546.0,217689,0.06597756762700932
878,SPY,60,240702,130000,546.0,547.45,545.9,547.28,227506,0.23443223443222944
879,SPY,60,240702,140000,547.28,547.98,547.25,547.64,213218,0.06577985674609224
880,SPY,60,240702,150000,547.6,548.98,547.49,548.97,911445,0.25018261504748074
881,SPY,60,240703,90000,548.69,549.62,548.66,549.55,228470,0.15673695529349904
882,SPY,60,240703,100000,549.82,550.05,548.88,549.82,350399,0.0
883,SPY,60,240703,110000,549.81,550.465,549.48,550.39,303233,0.10549098779579147
884,SPY,60,240703,120000,550.385,551.82,550.33,551.39,862958,0.18259945311009484
885,SPY,60,240705,90000,551.77,552.53,551.43,552.53,208104,0.13773855048298944
886,SPY,60,240705,100000,552.52,552.84,551.15,552.355,280780,-0.029863172373844137
887,SPY,60,240705,110000,552.36,553.72,552.1,553.52,232288,0.21000796581938738
888,SPY,60,240705,120000,553.54,553.75,553.11,553.5,141129,-0.007226216714232688
889,SPY,60,240705,130000,553.5,554.51,553.31,554.27,222670,0.13911472448057485
890,SPY,60,240705,140000,554.35,554.42,553.87,554.37,251326,0.0036078289889026442
891,SPY,60,240705,150000,554.34,555.04,554.25,554.7,1134365,0.06494209330014317
892,SPY,60,240708,90000,555.44,556.25,555.3,555.99,201923,0.09902059628401888
893,SPY,60,240708,100000,556.01,556.01,554.94,555.2,197365,-0.14568083307853194
894,SPY,60,240708,110000,555.21,555.52,554.745,555.09,194492,-0.021613443561896317
895,SPY,60,240708,120000,555.08,555.08,554.3,554.8,147880,-0.05044317936154903
896,SPY,60,240708,130000,554.81,555.36,554.49,555.22,105719,0.0738991726897644
897,SPY,60,240708,140000,555.18,555.28,554.19,554.97,128104,-0.037825570085363795
898,SPY,60,240708,150000,554.96,555.55,554.52,555.32,690505,0.06486954014704008
899,SPY,60,240709,90000,556.26,556.81,556.13,556.67,145235,0.07370654010713842
900,SPY,60,240709,100000,556.69,556.89,555.67,556.37,249225,-0.05748262048897052
901,SPY,60,240709,110000,556.32,556.54,555.73,556.53,216151,0.037748058671254435
902,SPY,60,240709,120000,556.52,556.79,556.12,556.71,168389,0.03414073168979634
903,SPY,60,240709,130000,556.7,557.18,555.77,556.14,264910,-0.10059277887552705
904,SPY,60,240709,140000,556.1,556.16,555.61,555.895,214539,-0.03686387340407138
905,SPY,60,240709,150000,555.88,556.07,555.54,555.86,379986,-0.0035978988270817104
906,SPY,60,240710,90000,557.07,557.34,556.79,557.22,211847,0.026926598093592772
907,SPY,60,240710,100000,557.275,557.74,556.93,557.01,127906,-0.047552824009687564
908,SPY,60,240710,110000,557.02,558.03,556.79,557.88,137361,0.15439301999928434
909,SPY,60,240710,120000,557.88,559.36,557.88,559.34,299025,0.2617050261705091
910,SPY,60,240710,130000,559.33,559.84,559.13,559.8,195087,0.08402910625210763
911,SPY,60,240710,140000,559.83,560.22,559.45,560.09,241706,0.046442670096277595
912,SPY,60,240710,150000,560.08,561.67,559.75,561.24,1170706,0.20711326953291817
913,SPY,60,240711,90000,561.44,561.95,561.22,561.88,244744,0.07836990595610231
914,SPY,60,240711,100000,561.95,562.32,558.41,558.49,496022,-0.6157131417385953
915,SPY,60,240711,110000,558.45,559.22,556.44,556.74,358459,-0.30620467365028853
916,SPY,60,240711,120000,556.73,557.77,556.02,556.37,292146,-0.06466330178003944
917,SPY,60,240711,130000,556.33,557.11,555.83,555.94,230805,-0.07010227742526673
918,SPY,60,240711,140000,555.95,557.3,555.84,557.15,444798,0.2158467488083338
919,SPY,60,240711,150000,557.16,557.57,556.4,556.43,1232873,-0.13102160959150302
920,SPY,60,240712,90000,557.62,559.02,557.16,558.86,368428,0.2223736594813689
921,SPY,60,240712,100000,558.85,561.35,558.635,561.18,420965,0.416927619218024
922,SPY,60,240712,110000,561.18,561.76,560.74,560.78,297992,-0.0712783777041194
923,SPY,60,240712,120000,560.74,561.65,560.16,561.64,255930,0.1605021935299742
924,SPY,60,240712,130000,561.64,563.67,561.52,563.03,348827,0.24748949505020768
925,SPY,60,240712,140000,563.03,563.41,562.61,563.25,402147,0.039074294442574514
926,SPY,60,240712,150000,563.24,563.29,558.95,559.9,1395937,-0.5929976564164534
927,SPY,60,240715,90000,562.05,562.82,561.41,561.9,304282,-0.02668801708032689
928,SPY,60,240715,100000,561.91,563.75,561.91,563.67,272694,0.3132174191596503
929,SPY,60,240715,110000,563.64,564.81,563.16,563.79,257208,0.026612731530760284
930,SPY,60,240715,120000,563.76,563.76,562.15,562.57,261954,-0.2110827302398079
931,SPY,60,240715,130000,562.56,562.56,560.74,561.07,232025,-0.26486063708758095
932,SPY,60,240715,140000,561.09,562.5,560.72,562.23,205918,0.20317596107576077
933,SPY,60,240715,150000,562.27,562.56,559.63,561.49,1017202,-0.13872338911910162
934,SPY,60,240716,90000,562.87,563.59,562.74,563.06,249923,0.03375557411124076
935,SPY,60,240716,100000,563.07,563.7,562.1,563.23,282008,0.028415649919187342
936,SPY,60,240716,110000,563.19,564.46,562.81,563.05,202894,-0.024858395923240833
937,SPY,60,240716,120000,563.11,563.57,562.25,563.54,176587,0.07636163449413969
938,SPY,60,240716,130000,563.45,563.51,562.49,563.2,125916,-0.044369509273227435
939,SPY,60,240716,140000,563.2,564.57,562.66,564.53,297557,0.23615056818180524
940,SPY,60,240716,150000,564.55,565.15,564.015,564.85,721712,0.05313966876274347
941,SPY,60,240717,90000,558.8,560.49,558.8,559.88,472073,0.1932712956335077
942,SPY,60,240717,100000,559.84,559.89,557.91,558.25,512124,-0.2840097170620234
943,SPY,60,240717,110000,558.26,558.76,557.8,558.41,336721,0.026869200730838188
944,SPY,60,240717,120000,558.42,558.53,557.05,557.97,339701,-0.08058450628557928
945,SPY,60,240717,130000,557.94,557.94,556.62,557.32,323515,-0.11112305982722236
946,SPY,60,240717,140000,557.31,558.37,556.85,557.48,306542,0.030503669412009972
947,SPY,60,240717,150000,557.47,558.28,556.96,556.99,1102448,-0.08610328806931641
948,SPY,60,240718,90000,558.51,558.88,557.72,558.84,352843,0.0590857818123294
949,SPY,60,240718,100000,558.82,559.49,555.66,556.84,583350,-0.35431802727175443
950,SPY,60,240718,110000,556.75,557.07,552.75,552.96,534432,-0.6807364167040797
951,SPY,60,240718,120000,552.93,554.3,552.39,554.3,288813,0.24777096558334777
952,SPY,60,240718,130000,554.295,554.945,553.48,553.65,207777,-0.1163640299840305
953,SPY,60,240718,140000,553.7,553.74,551.43,552.4,422926,-0.2347841791584013
954,SPY,60,240718,150000,552.35,553.85,550.51,552.68,1311016,0.05974472707521086
955,SPY,60,240719,90000,552.42,554.05,551.81,552.98,372198,0.10137214438290779
956,SPY,60,240719,100000,552.93,553.29,550.66,551.12,332102,-0.3273470421210543
957,SPY,60,240719,110000,551.18,551.98,549.22,551.04,446448,-0.025400050800099126
958,SPY,60,240719,120000,550.97,551.49,548.92,549.38,362163,-0.2885819554603757
959,SPY,60,240719,130000,549.31,549.43,547.92,549.42,354136,0.02002512242631914
960,SPY,60,240719,140000,549.33,549.71,548.04,549.13,385291,-0.03640798791255629
961,SPY,60,240719,150000,549.12,550.46,548.15,548.92,1213529,-0.0364219114219197
962,SPY,60,240722,90000,553.0,554.41,552.29,552.56,642405,-0.0795660036166464
963,SPY,60,240722,100000,552.69,554.43,551.38,553.77,488905,0.19540791402050464
964,SPY,60,240722,110000,553.76,554.45,551.03,551.76,503438,-0.361167292689974
965,SPY,60,240722,120000,551.72,553.77,551.31,553.54,255053,0.329877474081044
966,SPY,60,240722,130000,553.58,554.84,553.56,554.52,237604,0.1698038223924168
967,SPY,60,240722,140000,554.52,555.26,554.2,554.89,216009,0.06672437423357219
968,SPY,60,240722,150000,554.81,555.14,554.16,554.67,748982,-0.02523386384527791
969,SPY,60,240723,90000,554.54,555.81,554.16,555.52,232223,0.1767230497349187
970,SPY,60,240723,100000,555.59,556.41,554.29,554.94,356276,-0.11699274644971602
971,SPY,60,240723,110000,554.9,556.72,554.9,556.22,191289,0.2378806992250946
972,SPY,60,240723,120000,556.12,556.35,554.23,554.61,180923,-0.2715241314824122
973,SPY,60,240723,130000,554.57,555.35,554.21,555.25,181641,0.12261752348665632
974,SPY,60,240723,140000,555.24,555.54,554.53,555.08,152445,-0.02881636769684608
975,SPY,60,240723,150000,555.09,555.34,553.29,553.73,687717,-0.24500531445351448
