,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,PriceChange
634,QQQ,60,240510,130000,441.81,442.03,440.97,442.01,96507,0.045268328014302216
635,QQQ,60,240510,140000,442.01,442.25,441.45,442.04,113760,0.006787176760713458
636,QQQ,60,240510,150000,442.11,442.44,441.76,442.06,381059,-0.011309402637355265
637,QQQ,60,240513,90000,443.99,444.09,442.08,442.95,176147,-0.2342395098988762
638,QQQ,60,240513,100000,442.88,443.49,442.69,443.06,155187,0.04064306358381657
639,QQQ,60,240513,110000,443.04,443.4,442.25,443.07,155445,0.00677139761646188
640,QQQ,60,240513,120000,443.05,443.44,443.05,443.07,98117,0.004514163186995104
641,QQQ,60,240513,130000,443.06,443.11,441.65,442.85,180640,-0.04739764365999628
642,QQQ,60,240513,140000,442.82,442.93,442.435,442.93,94991,0.024840793098779106
643,QQQ,60,240513,150000,442.91,443.22,442.59,443.1,244931,0.042898105709963136
644,QQQ,60,240514,90000,442.65,443.91,442.47,443.05,185115,0.09036484807410688
645,QQQ,60,240514,100000,443.03,444.97,442.68,444.21,298799,0.26634765140058386
646,QQQ,60,240514,110000,444.21,444.88,443.4,443.77,196372,-0.09905225006190715
647,QQQ,60,240514,120000,443.74,444.03,443.25,443.67,111845,-0.01577500338035633
648,QQQ,60,240514,130000,443.7,444.2,443.24,444.01,127177,0.0698670272706789
649,QQQ,60,240514,140000,443.98,446.04,443.98,445.9,347227,0.4324519122482902
650,QQQ,60,240514,150000,445.89,446.46,445.62,445.97,538278,0.017941644800296246
651,QQQ,60,240515,90000,448.43,449.0,446.9,447.76,264470,-0.14941016435118432
652,QQQ,60,240515,100000,447.8,449.92,447.76,449.91,285992,0.47119249665029334
653,QQQ,60,240515,110000,449.91,450.69,449.87,450.43,238030,0.11557867128980948
654,QQQ,60,240515,120000,450.46,451.34,450.07,451.3,192785,0.18647604670781687
655,QQQ,60,240515,130000,451.32,452.585,451.29,452.54,266286,0.270318177789601
656,QQQ,60,240515,140000,452.54,453.04,452.3,452.62,253641,0.017677995315327724
657,QQQ,60,240515,150000,452.62,453.145,452.44,452.86,574043,0.053024612257524875
658,QQQ,60,240516,90000,452.71,453.6,452.55,453.44,136297,0.16125113207130795
659,QQQ,60,240516,100000,453.43,454.43,452.6,454.38,227745,0.2095141477184987
660,QQQ,60,240516,110000,454.5,454.67,453.81,454.23,148583,-0.059405940594055406
661,QQQ,60,240516,120000,454.22,454.22,453.42,453.93,100261,-0.06384571353089262
662,QQQ,60,240516,130000,453.99,454.18,452.59,453.47,166799,-0.11453996784069732
663,QQQ,60,240516,140000,453.43,453.45,452.27,453.08,338243,-0.07718942284366336
664,QQQ,60,240516,150000,453.07,453.26,451.82,451.97,555274,-0.24278809014058886
665,QQQ,60,240517,90000,452.11,452.48,451.35,451.78,144242,-0.07299108624008337
666,QQQ,60,240517,100000,451.79,452.7,451.4,452.43,202856,0.1416587352531013
667,QQQ,60,240517,110000,452.45,452.45,451.41,452.15,169428,-0.06630566913471353
668,QQQ,60,240517,120000,452.14,452.32,451.07,451.82,146839,-0.07077453885964373
669,QQQ,60,240517,130000,451.78,451.84,451.1,451.22,139614,-0.12395413696930928
670,QQQ,60,240517,140000,451.23,451.39,449.54,451.28,255485,0.011080823526794435
671,QQQ,60,240517,150000,451.28,451.84,451.08,451.8,434549,0.11522779648999262
672,QQQ,60,240520,90000,451.98,454.63,451.81,454.5,228770,0.5575467941059299
673,QQQ,60,240520,100000,454.52,455.01,454.11,454.34,162029,-0.03960221772419406
674,QQQ,60,240520,110000,454.39,454.81,454.03,454.33,77843,-0.013204515944453503
675,QQQ,60,240520,120000,454.34,455.58,454.33,455.52,115334,0.25971739226130364
676,QQQ,60,240520,130000,455.52,455.55,454.22,454.42,168547,-0.2414822620301998
677,QQQ,60,240520,140000,454.405,454.91,453.49,454.46,142302,0.012103740055678706
678,QQQ,60,240520,150000,454.44,455.31,454.29,454.92,426375,0.10562450488513736
679,QQQ,60,240521,90000,453.04,453.87,452.85,453.54,112325,0.1103655306374713
680,QQQ,60,240521,100000,453.57,454.785,453.45,454.66,159148,0.24031571752982603
681,QQQ,60,240521,110000,454.67,454.9,454.14,454.49,79018,-0.039589152572196716
682,QQQ,60,240521,120000,454.46,455.1,454.31,454.52,90223,0.013202482066629028
683,QQQ,60,240521,130000,454.5,455.2,454.21,455.2,114554,0.1540154015401515
684,QQQ,60,240521,140000,455.23,455.3,454.71,455.05,129243,-0.03954045207917027
685,QQQ,60,240521,150000,455.06,455.99,454.92,455.79,399320,0.16041840636399995
686,QQQ,60,240522,90000,456.06,456.58,455.62,456.43,97522,0.08112967591983611
687,QQQ,60,240522,100000,456.61,456.63,455.94,456.4,91676,-0.04599110838572006
688,QQQ,60,240522,110000,456.39,456.8,455.92,456.37,70375,-0.004382216963557881
689,QQQ,60,240522,120000,456.35,456.66,455.67,455.98,81620,-0.08107811986414036
690,QQQ,60,240522,130000,455.97,456.495,454.63,455.16,102230,-0.17764326600434288
691,QQQ,60,240522,140000,455.18,455.18,453.1,454.14,224648,-0.22848104046751186
692,QQQ,60,240522,150000,454.16,455.68,453.315,455.66,311124,0.3302800775057248
693,QQQ,60,240523,90000,460.54,460.56,457.12,457.39,283657,-0.683979676032491
694,QQQ,60,240523,100000,457.4,458.92,456.2,456.31,227684,-0.23830345430694688
695,QQQ,60,240523,110000,456.34,459.29,456.3,458.92,164193,0.5653679274225448
696,QQQ,60,240523,120000,458.88,459.31,457.22,457.22,129378,-0.3617503486750279
697,QQQ,60,240523,130000,457.2,457.57,454.07,454.14,293318,-0.6692913385826776
698,QQQ,60,240523,140000,454.08,454.31,452.02,452.11,245208,-0.4338442565186686
699,QQQ,60,240523,150000,452.12,454.12,451.87,453.64,387093,0.3361939308148239
700,QQQ,60,240524,90000,455.29,455.89,454.58,455.03,106773,-0.05710645961915433
701,QQQ,60,240524,100000,455.11,457.77,455.08,457.62,185317,0.5515150183472107
702,QQQ,60,240524,110000,457.75,459.05,457.62,458.52,234514,0.1682140906608371
703,QQQ,60,240524,120000,458.52,458.96,458.22,458.23,124965,-0.06324696850736361
704,QQQ,60,240524,130000,458.275,458.83,457.98,458.68,120239,0.0883748840761616
705,QQQ,60,240524,140000,458.65,459.23,457.87,457.88,149546,-0.16788400741305612
706,QQQ,60,240524,150000,457.88,458.175,457.08,458.01,407722,0.028391718354152932
707,QQQ,60,240528,90000,459.14,459.55,457.09,457.78,140579,-0.2962059502548272
708,QQQ,60,240528,100000,457.77,459.37,457.32,459.21,162465,0.3145684514057273
709,QQQ,60,240528,110000,459.24,459.53,458.6,459.17,114166,-0.01524257468861449
710,QQQ,60,240528,120000,459.21,459.65,458.89,459.14,110599,-0.015243570479735454
711,QQQ,60,240528,130000,459.16,459.71,458.25,458.68,126569,-0.1045387228852727
712,QQQ,60,240528,140000,458.66,459.27,456.69,457.85,223133,-0.17660140409017622
713,QQQ,60,240528,150000,457.86,459.73,457.755,459.67,378085,0.3953173459135985
714,QQQ,60,240529,90000,455.48,457.49,455.4,457.09,127470,0.3534732589795286
715,QQQ,60,240529,100000,457.03,458.2,456.6,457.98,124509,0.20786381637967868
716,QQQ,60,240529,110000,458.1,458.12,456.89,457.53,80732,-0.12442698100852434
717,QQQ,60,240529,120000,457.5,458.18,456.86,458.025,101053,0.11475409836065077
718,QQQ,60,240529,130000,458.03,458.07,456.73,457.76,147637,-0.05894810383598931
719,QQQ,60,240529,140000,457.74,457.86,456.68,456.94,95402,-0.17477170446105023
720,QQQ,60,240529,150000,456.96,457.78,455.94,456.5,409609,-0.1006652661064381
721,QQQ,60,240530,90000,455.5,455.63,454.04,454.83,108548,-0.14709110867179273
722,QQQ,60,240530,100000,454.92,455.21,452.67,452.97,191888,-0.4286467950408838
723,QQQ,60,240530,110000,452.93,453.88,452.11,453.14,145967,0.04636478042964245
724,QQQ,60,240530,120000,453.19,454.06,453.18,453.84,113951,0.14342770140558647
725,QQQ,60,240530,130000,453.77,454.61,453.67,454.01,103560,0.05289023073363358
726,QQQ,60,240530,140000,453.95,454.03,452.87,453.21,117149,-0.16301354774755128
727,QQQ,60,240530,150000,453.17,453.29,450.21,451.48,571199,-0.37292848158527653
728,QQQ,60,240531,90000,451.78,452.4,450.03,450.38,123554,-0.30988534242329835
729,QQQ,60,240531,100000,450.33,450.42,445.84,446.55,418657,-0.839384451402299
730,QQQ,60,240531,110000,446.59,446.6,444.37,444.5,201198,-0.4679907745359223
731,QQQ,60,240531,120000,444.46,444.79,443.06,444.32,279482,-0.03149889753858308
732,QQQ,60,240531,130000,444.3,446.09,444.3,445.45,214883,0.2588341210893489
733,QQQ,60,240531,140000,445.53,446.08,444.745,445.74,204457,0.04713487307252854
734,QQQ,60,240531,150000,445.6,451.75,445.45,451.74,943188,1.3779174147217204
735,QQQ,60,240603,90000,454.57,455.58,453.1,453.71,304583,-0.1891897837516804
736,QQQ,60,240603,100000,453.96,454.94,451.16,451.65,290817,-0.5088554057626228
737,QQQ,60,240603,110000,451.59,452.75,451.01,451.87,182875,0.062003144445189125
738,QQQ,60,240603,120000,452.14,452.22,448.67,449.06,361755,-0.681204936524082
739,QQQ,60,240603,130000,449.04,451.34,447.955,450.78,236984,0.38749331908069484
740,QQQ,60,240603,140000,450.9,451.47,450.11,450.91,124801,0.0022177866489349633
741,QQQ,60,240603,150000,450.88,453.19,450.74,453.15,232075,0.5034599006387469
742,QQQ,60,240604,90000,452.87,453.1,451.46,451.795,129769,-0.23737496411773548
743,QQQ,60,240604,100000,452.02,453.45,451.2,451.96,193967,-0.013273748949162046
744,QQQ,60,240604,110000,451.93,452.84,451.32,451.52,129962,-0.0907220144712732
745,QQQ,60,240604,120000,451.63,453.14,451.2,452.58,132239,0.21034917963819688
746,QQQ,60,240604,130000,452.59,452.99,451.8,452.61,116894,0.004419010583538888
747,QQQ,60,240604,140000,452.53,455.57,452.5,454.58,284838,0.4530086403111421
748,QQQ,60,240604,150000,454.56,454.64,452.7,454.35,330790,-0.04619852164730279
749,QQQ,60,240605,90000,458.0,458.24,457.16,458.19,187377,0.04148471615720475
750,QQQ,60,240605,100000,458.21,460.1,456.77,459.68,324945,0.32081360075075344
751,QQQ,60,240605,110000,459.78,461.28,459.76,460.775,208779,0.21640784723128553
752,QQQ,60,240605,120000,460.76,461.79,460.53,461.69,105326,0.2018404375379822
753,QQQ,60,240605,130000,461.7,462.25,461.12,462.22,171268,0.11262724713017949
754,QQQ,60,240605,140000,462.2,462.71,461.8,462.56,207333,0.07788836001731148
755,QQQ,60,240605,150000,462.52,463.61,462.19,463.59,689737,0.23134134740119197
756,QQQ,60,240606,90000,464.22,464.49,462.5,462.5,239557,-0.3705139804403143
757,QQQ,60,240606,100000,462.51,464.31,462.48,463.76,180891,0.2702644267150981
758,QQQ,60,240606,110000,463.69,464.06,463.05,463.3,91053,-0.0841079169272545
759,QQQ,60,240606,120000,463.3,463.6,462.64,463.14,105315,-0.034534858622927905
760,QQQ,60,240606,130000,462.97,463.94,462.97,463.49,128934,0.11231829276194608
761,QQQ,60,240606,140000,463.52,463.64,462.19,463.41,160268,-0.023731446323773903
762,QQQ,60,240606,150000,463.36,463.6,462.78,463.37,300742,0.0021581491712687555
763,QQQ,60,240607,90000,463.0,463.54,461.88,462.71,105318,-0.06263498920086835
764,QQQ,60,240607,100000,462.82,464.82,462.53,463.83,160338,0.21822738861760316
765,QQQ,60,240607,110000,463.86,464.14,462.4,464.065,165509,0.0441943689906403
766,QQQ,60,240607,120000,464.04,465.505,463.74,465.43,159795,0.2995431428325115
767,QQQ,60,240607,130000,465.44,465.74,464.78,464.8,100899,-0.13750429700927863
768,QQQ,60,240607,140000,464.76,464.76,461.965,463.29,208331,-0.31629227988638664
769,QQQ,60,240607,150000,463.26,463.6,462.03,462.97,365736,-0.06259983594524968
770,QQQ,60,240610,90000,461.82,462.66,461.53,461.92,85444,0.021653458057256665
771,QQQ,60,240610,100000,461.86,463.75,461.82,463.67,177853,0.39189364742562727
772,QQQ,60,240610,110000,463.75,464.8,463.61,464.22,151785,0.10134770889488459
773,QQQ,60,240610,120000,464.14,464.97,464.08,464.63,98360,0.10557159477743981
774,QQQ,60,240610,130000,464.63,464.89,463.38,464.49,123550,-0.03013150248584602
775,QQQ,60,240610,140000,464.52,464.62,462.88,463.94,184054,-0.12486007061051926
776,QQQ,60,240610,150000,463.86,465.17,463.85,464.85,299773,0.21342646488164727
777,QQQ,60,240611,90000,463.48,464.3,462.03,462.95,210818,-0.11435229136101441
778,QQQ,60,240611,100000,462.88,465.43,462.82,465.43,270500,0.5508987210508147
779,QQQ,60,240611,110000,465.45,465.47,463.75,464.13,182460,-0.2835965194972592
780,QQQ,60,240611,120000,464.1,464.86,464.01,464.54,55469,0.09480715363068254
781,QQQ,60,240611,130000,464.57,466.18,464.32,466.14,134478,0.33794691865596
782,QQQ,60,240611,140000,466.13,467.75,465.87,467.24,194297,0.2381309934996704
783,QQQ,60,240611,150000,467.25,468.13,466.7,468.04,225381,0.16907437132156672
784,QQQ,60,240612,90000,471.99,474.44,471.3,474.13,194658,0.453399436428735
785,QQQ,60,240612,100000,474.21,475.43,473.85,474.38,315298,0.03584909639189725
786,QQQ,60,240612,110000,474.38,475.23,474.31,474.71,159641,0.06956448416880645
787,QQQ,60,240612,120000,474.63,474.91,474.18,474.57,94793,-0.012641425952847962
788,QQQ,60,240612,130000,474.55,475.21,474.2,474.72,91970,0.03582341165314844
789,QQQ,60,240612,140000,474.68,475.3,473.21,474.78,300105,0.02106682396561176
790,QQQ,60,240612,150000,474.75,476.5,472.74,474.16,436806,-0.12427593470246971
791,QQQ,60,240613,90000,477.72,478.37,477.21,477.61,221453,-0.02302604035837177
792,QQQ,60,240613,100000,477.61,478.06,475.26,475.86,182861,-0.36640773853143777
793,QQQ,60,240613,110000,475.75,477.04,475.54,476.55,78235,0.16815554387808962
794,QQQ,60,240613,120000,476.525,476.525,474.44,475.41,133664,-0.23398562509835838
795,QQQ,60,240613,130000,475.47,476.48,475.35,476.08,88471,0.1282941089868881
796,QQQ,60,240613,140000,476.06,476.97,475.65,476.84,105740,0.1638448935008135
797,QQQ,60,240613,150000,476.78,477.64,476.51,476.71,301360,-0.014681823902007882
798,QQQ,60,240614,90000,476.51,478.13,476.06,478.04,139938,0.3210845522654361
799,QQQ,60,240614,100000,478.03,478.26,476.48,477.8,201025,-0.04811413509611559
800,QQQ,60,240614,110000,477.81,477.87,476.2,477.51,140890,-0.06278646323852816
801,QQQ,60,240614,120000,477.48,478.09,477.14,477.78,81128,0.06282985674791709
802,QQQ,60,240614,130000,477.89,478.86,477.76,478.45,132374,0.11718177823348518
803,QQQ,60,240614,140000,478.4,478.88,477.8,478.68,103912,0.05852842809365167
804,QQQ,60,240614,150000,478.66,479.26,478.19,479.18,338660,0.10863661053774742
805,QQQ,60,240617,90000,479.46,479.79,478.2,479.34,130395,-0.025028156676261744
806,QQQ,60,240617,100000,479.43,480.09,478.79,479.9,212001,0.09803308095028898
807,QQQ,60,240617,110000,480.05,481.02,480.03,480.82,113046,0.16039995833766935
808,QQQ,60,240617,120000,480.82,483.21,480.69,482.69,229911,0.38891893016097595
809,QQQ,60,240617,130000,482.87,486.04,482.85,485.94,264545,0.6357818874645336
810,QQQ,60,240617,140000,485.98,486.86,485.57,486.09,391308,0.022634676324119675
811,QQQ,60,240617,150000,485.95,486.64,484.84,485.09,690178,-0.1769729396028426
812,QQQ,60,240618,90000,485.01,485.68,484.38,484.66,147592,-0.07216346054719817
813,QQQ,60,240618,100000,484.73,485.52,484.14,484.2,143988,-0.10933921977183785
814,QQQ,60,240618,110000,484.3,484.89,483.44,484.89,136344,0.12182531488746128
815,QQQ,60,240618,120000,484.91,485.43,484.46,485.33,107144,0.0866140108473653
816,QQQ,60,240618,130000,485.31,485.9,484.88,485.27,144598,-0.008242154499190303
817,QQQ,60,240618,140000,485.29,485.37,484.27,485.18,112983,-0.022666858991533645
818,QQQ,60,240618,150000,485.12,485.42,484.63,485.24,436877,0.024736147757256875
819,QQQ,60,240620,90000,486.42,486.82,485.28,486.12,150506,-0.06167509559640051
820,QQQ,60,240620,100000,486.15,486.3,483.38,485.73,205420,-0.08639308855290735
821,QQQ,60,240620,110000,485.76,486.03,484.35,484.52,107344,-0.25527009222661584
822,QQQ,60,240620,120000,484.47,484.76,480.93,482.48,283901,-0.4107581480793463
823,QQQ,60,240620,130000,482.38,482.38,479.66,481.39,233210,-0.2052323894025476
824,QQQ,60,240620,140000,481.4,482.53,480.93,480.93,236993,-0.09763190693809108
825,QQQ,60,240620,150000,480.93,482.19,479.76,481.38,612260,0.09356871062316524
826,QQQ,60,240621,90000,481.18,481.42,478.72,479.62,223838,-0.3242030009559837
827,QQQ,60,240621,100000,479.62,481.05,479.42,480.97,192610,0.28147283265919326
828,QQQ,60,240621,110000,480.95,482.36,480.25,482.36,121966,0.2931697681671743
829,QQQ,60,240621,120000,482.41,482.53,480.59,480.7,120321,-0.3544702638834262
830,QQQ,60,240621,130000,480.72,481.07,479.57,479.85,156821,-0.1809785322016984
831,QQQ,60,240621,140000,479.87,480.8,479.77,480.31,193963,0.09169149978119026
832,QQQ,60,240621,150000,480.32,481.05,480.0,480.06,505627,-0.054130579613589046
833,QQQ,60,240624,90000,478.18,479.19,476.855,478.76,154772,0.12129323685641058
834,QQQ,60,240624,100000,478.71,479.93,475.8,477.8,309959,-0.190094211526805
835,QQQ,60,240624,110000,477.81,478.39,477.03,478.07,157280,0.05441493480672044
836,QQQ,60,240624,120000,477.96,478.15,476.28,476.56,101931,-0.2929115407146994
837,QQQ,60,240624,130000,476.46,476.83,475.0,475.5,219678,-0.2014859589472316
838,QQQ,60,240624,140000,475.46,476.09,474.52,475.77,276156,0.06520001682581128
839,QQQ,60,240624,150000,475.68,476.55,473.82,473.96,648284,-0.3615876219307155
840,QQQ,60,240625,90000,476.07,476.56,475.12,475.99,163769,-0.01680425147561999
841,QQQ,60,240625,100000,476.08,477.75,476.08,476.91,173452,0.17434044698370882
842,QQQ,60,240625,110000,476.97,479.16,476.97,479.14,173940,0.45495523827493534
843,QQQ,60,240625,120000,479.09,479.31,476.69,477.1,166578,-0.4153708071552219
844,QQQ,60,240625,130000,477.07,478.5,476.275,478.31,146853,0.2599199278931832
845,QQQ,60,240625,140000,478.34,479.29,478.16,478.91,177420,0.1191621022703621
846,QQQ,60,240625,150000,478.915,479.66,478.57,479.33,269748,0.08665420794921094
847,QQQ,60,240626,90000,478.55,480.25,478.33,479.58,129999,0.21523351791870707
848,QQQ,60,240626,100000,479.56,480.83,478.96,479.62,128124,0.012511468846443047
849,QQQ,60,240626,110000,479.77,480.87,478.175,480.67,206954,0.1875898868207754
850,QQQ,60,240626,120000,480.51,480.71,478.93,479.58,93826,-0.19354435911843806
851,QQQ,60,240626,130000,479.67,480.04,478.74,479.94,57560,0.05628869848020134
852,QQQ,60,240626,140000,479.83,479.9,479.04,479.09,109854,-0.15422128670571017
853,QQQ,60,240626,150000,479.13,480.92,478.56,480.37,206494,0.2588024127063655
854,QQQ,60,240627,90000,480.13,482.73,480.13,481.77,172407,0.34157415699914323
855,QQQ,60,240627,100000,481.74,483.08,480.41,481.08,171569,-0.13700336280981962
856,QQQ,60,240627,110000,481.06,481.27,479.31,480.12,143599,-0.19540182097867162
857,QQQ,60,240627,120000,480.06,481.75,479.92,481.06,100468,0.20830729492146813
858,QQQ,60,240627,130000,481.2,481.99,481.02,481.25,58266,0.0103906899418145
859,QQQ,60,240627,140000,481.24,481.52,480.29,481.45,94921,0.04363727038483491
860,QQQ,60,240627,150000,481.45,481.84,480.44,481.57,162808,0.02492470661543349
861,QQQ,60,240628,90000,482.41,484.27,481.71,484.24,216888,0.37934537012084824
862,QQQ,60,240628,100000,484.27,487.19,483.56,484.06,298433,-0.043364238957602066
863,QQQ,60,240628,110000,484.01,484.01,482.58,483.3,178303,-0.1466911840664407
864,QQQ,60,240628,120000,483.29,483.46,480.43,481.62,206227,-0.3455482215646953
865,QQQ,60,240628,130000,481.45,482.43,481.17,481.69,151250,0.04984941323086698
866,QQQ,60,240628,140000,481.7,482.43,480.88,481.01,170101,-0.14324268216732358
867,QQQ,60,240628,150000,480.97,481.11,478.48,479.01,674998,-0.4075098238975479
868,QQQ,60,240701,90000,480.04,480.39,476.95,478.02,187038,-0.42079826681110705
869,QQQ,60,240701,100000,478.2,479.55,476.285,478.56,247497,0.07528230865746835
870,QQQ,60,240701,110000,478.51,480.21,478.07,480.16,100677,0.3448203799293712
871,QQQ,60,240701,120000,480.18,481.41,479.79,481.04,123473,0.1790995043525373
872,QQQ,60,240701,130000,481.05,481.21,480.24,480.75,70655,-0.06236357966947539
873,QQQ,60,240701,140000,480.7,481.95,480.34,481.095,109250,0.08217183274392317
874,QQQ,60,240701,150000,481.085,482.49,480.37,481.96,209304,0.18188054086076266
875,QQQ,60,240702,90000,480.41,483.15,480.29,482.36,174036,0.4059032909389872
876,QQQ,60,240702,100000,482.49,483.78,481.31,483.46,208491,0.20104043607120778
877,QQQ,60,240702,110000,483.48,484.53,482.86,483.08,177425,-0.08273351534707414
878,QQQ,60,240702,120000,483.14,483.87,482.38,483.76,71811,0.12832719294614492
879,QQQ,60,240702,130000,483.815,485.96,483.72,485.8,229576,0.4102807891446139
880,QQQ,60,240702,140000,485.79,486.52,485.72,486.14,143090,0.07204759258114944
881,QQQ,60,240702,150000,486.11,487.03,485.89,487.01,298296,0.18514328032749322
882,QQQ,60,240703,90000,486.22,487.82,486.22,487.48,167008,0.2591419522027047
883,QQQ,60,240703,100000,487.7,488.75,486.78,488.57,208637,0.17838835349600257
884,QQQ,60,240703,110000,488.58,490.175,488.1,490.155,199100,0.3223627655655141
885,QQQ,60,240703,120000,490.14,491.17,489.89,491.01,449088,0.17750030603501135
886,QQQ,60,240705,90000,491.89,493.68,491.6,493.56,191733,0.33950680030088354
887,QQQ,60,240705,100000,493.67,494.51,492.43,493.825,275286,0.03139749225190364
888,QQQ,60,240705,110000,493.82,495.77,493.53,495.53,221081,0.3462800210603012
889,QQQ,60,240705,120000,495.61,496.02,495.09,495.37,167130,-0.0484251730191096
890,QQQ,60,240705,130000,495.34,496.49,495.07,496.16,151917,0.16554285945008482
891,QQQ,60,240705,140000,496.24,496.31,495.49,495.94,115346,-0.060454618732873486
892,QQQ,60,240705,150000,495.9,496.6,495.83,496.23,325966,0.06654567453116374
893,QQQ,60,240708,90000,496.53,497.02,495.8,496.61,177130,0.01611181600306949
894,QQQ,60,240708,100000,496.63,496.78,495.55,496.0,178706,-0.1268550027183206
895,QQQ,60,240708,110000,495.99,497.47,495.875,497.41,198628,0.2862960946793314
896,QQQ,60,240708,120000,497.42,497.42,496.03,496.64,107545,-0.15680913513731445
897,QQQ,60,240708,130000,496.65,497.44,496.47,497.13,65368,0.0966475385080073
898,QQQ,60,240708,140000,497.08,497.15,496.03,496.93,85479,-0.030176229178397292
899,QQQ,60,240708,150000,496.76,497.89,496.24,497.41,197805,0.13084789435543
900,QQQ,60,240709,90000,498.87,499.83,498.77,499.49,139310,0.12428087477699692
901,QQQ,60,240709,100000,499.52,499.99,497.8,498.55,227568,-0.1941864189621978
902,QQQ,60,240709,110000,498.45,498.77,497.6,498.3,122533,-0.030093289196504617
903,QQQ,60,240709,120000,498.26,498.67,496.94,497.72,119874,-0.10837715249066023
904,QQQ,60,240709,130000,497.66,498.05,496.26,497.32,132868,-0.06831973636620019
905,QQQ,60,240709,140000,497.28,497.77,496.89,497.61,99305,0.0663610038610121
906,QQQ,60,240709,150000,497.63,497.91,497.21,497.76,210839,0.026123826939693236
907,QQQ,60,240710,90000,499.71,500.16,498.85,499.85,161764,0.02801624942467495
908,QQQ,60,240710,100000,499.865,500.59,498.91,498.97,193610,-0.17904834305262057
909,QQQ,60,240710,110000,498.93,499.97,498.4,499.94,114926,0.2024332070631132
910,QQQ,60,240710,120000,499.92,501.89,499.78,501.82,234064,0.38006080972955214
911,QQQ,60,240710,130000,501.82,502.62,501.695,502.49,134778,0.1335140090072169
912,QQQ,60,240710,140000,502.48,502.97,502.18,502.64,117847,0.03184206336569976
913,QQQ,60,240710,150000,502.58,503.5,502.0,502.96,399170,0.07560985315770533
914,QQQ,60,240711,90000,503.07,503.28,501.32,502.44,284133,-0.12523108116166648
915,QQQ,60,240711,100000,502.5,502.5,496.03,496.13,411463,-1.2676616915422896
916,QQQ,60,240711,110000,496.12,497.13,493.03,493.15,589090,-0.5986454889946036
917,QQQ,60,240711,120000,493.21,494.57,492.13,492.35,295217,-0.17436791630339143
918,QQQ,60,240711,130000,492.48,493.25,490.95,491.06,272936,-0.28833658219623454
919,QQQ,60,240711,140000,491.07,492.94,490.73,492.89,200807,0.37061925998330036
920,QQQ,60,240711,150000,492.91,493.54,491.86,491.91,665605,-0.20287679292365748
921,QQQ,60,240712,90000,492.51,495.02,492.04,494.88,243701,0.48120850338064297
922,QQQ,60,240712,100000,494.97,497.69,494.41,497.13,290928,0.4363900842475237
923,QQQ,60,240712,110000,497.2,497.82,496.03,496.14,171771,-0.2131938857602579
924,QQQ,60,240712,120000,496.04,497.02,495.18,497.0,177116,0.19353277961454307
925,QQQ,60,240712,130000,496.995,499.61,496.84,498.88,244195,0.3792794696123685
926,QQQ,60,240712,140000,498.89,499.2,498.2,498.9,165652,0.0020044498787289595
927,QQQ,60,240712,150000,498.885,498.93,494.12,494.88,556042,-0.8027902221954951
928,QQQ,60,240715,90000,496.61,497.96,495.93,496.98,221028,0.07450514488230292
929,QQQ,60,240715,100000,497.05,499.59,496.98,499.37,183413,0.46675384770143713
930,QQQ,60,240715,110000,499.42,500.97,497.88,498.75,286579,-0.13415562051980615
931,QQQ,60,240715,120000,498.73,498.75,496.44,497.53,273186,-0.2406111523269195
932,QQQ,60,240715,130000,497.53,497.53,495.32,495.62,309262,-0.38389644845536314
933,QQQ,60,240715,140000,495.58,497.15,495.16,496.73,193516,0.23205133379071677
934,QQQ,60,240715,150000,496.67,497.35,494.1,496.26,508220,-0.08254978154509533
935,QQQ,60,240716,90000,497.62,498.43,495.61,495.96,144106,-0.3335878783007164
936,QQQ,60,240716,100000,496.19,496.22,493.65,494.96,301260,-0.24788891352103393
937,QQQ,60,240716,110000,494.96,496.55,494.57,495.12,147012,0.03232584451269295
938,QQQ,60,240716,120000,495.27,495.58,493.15,495.15,193535,-0.02422920831061937
939,QQQ,60,240716,130000,495.0,495.0,493.89,494.65,127451,-0.0707070707070753
940,QQQ,60,240716,140000,494.57,496.13,493.7,496.13,220086,0.31542552115979583
941,QQQ,60,240716,150000,496.1,496.68,495.42,496.39,322310,0.058455956460383714
942,QQQ,60,240717,90000,488.28,488.79,487.0,487.05,604260,-0.251904644875883
943,QQQ,60,240717,100000,487.05,487.09,484.39,484.98,517035,-0.42500769941484307
944,QQQ,60,240717,110000,484.96,485.65,483.31,484.09,325056,-0.17939623886506198
945,QQQ,60,240717,120000,484.08,484.16,482.21,483.53,513572,-0.113617583870437
946,QQQ,60,240717,130000,483.48,484.04,482.31,482.78,251707,-0.14478365185737682
947,QQQ,60,240717,140000,482.79,483.81,482.32,482.7,327804,-0.0186416454359104
948,QQQ,60,240717,150000,482.67,483.72,481.7,481.85,700948,-0.16988832950048546
949,QQQ,60,240718,90000,485.5,485.69,482.61,483.64,311952,-0.3831101956745651
950,QQQ,60,240718,100000,483.6,484.63,479.52,481.78,461070,-0.3763440860215157
951,QQQ,60,240718,110000,481.725,482.11,476.88,477.16,449387,-0.9476360994343241
952,QQQ,60,240718,120000,477.12,479.99,476.615,479.98,374634,0.5994299128101973
953,QQQ,60,240718,130000,479.965,480.75,478.62,479.03,256603,-0.19480587126144663
