status_code,error,page_rank_integer,page_rank_decimal,rank,domain,website
200,,4,3.7,3296234,dupagepolicyjournal.com,dupagepolicyjournal.com
200,,5,5.36,33182,middle-east-online.com,www.middle-east-online.com
200,,6,5.57,17322,historytoday.com,www.historytoday.com
200,,3,3.46,4446841,osceolaiowa.com,www.osceolaiowa.com
200,,2,2.46,23446531,1049therebel.com,www.1049therebel.com
200,,5,5.06,101067,borderreport.com,www.borderreport.com
200,,4,3.64,3495910,reviewingthebrew.com,reviewingthebrew.com
200,,5,4.79,624375,examiner.org,www.examiner.org
200,,5,5.48,22088,english.aawsat.com,english.aawsat.com
200,,5,5.32,38332,sott.net,www.sott.net
200,,5,5.33,37074,missouriindependent.com,missouriindependent.com
200,,4,3.71,3240176,jowhar.com,jowhar.com
404,Domain not found,0,0.0,,edu.elwakt.com,edu.elwakt.com
200,,5,4.81,554682,dailybulldog.com,dailybulldog.com
200,,5,4.85,469523,newportnewstimes.com,www.newportnewstimes.com
200,,5,5.03,119399,seapowermagazine.org,seapowermagazine.org
200,,3,3.39,4885407,ripcityproject.com,ripcityproject.com
200,,4,4.06,1782422,froggyweb.com,froggyweb.com
200,,3,3.28,6639651,themackreport.com,www.themackreport.com
200,,5,4.79,601735,dundalkdemocrat.ie,www.dundalkdemocrat.ie
200,,5,5.05,106445,conservativehq.com,www.conservativehq.com
200,,2,2.35,28728659,kbnwnews.com,www.kbnwnews.com
200,,3,3.35,5160152,thecommunityvoice.com,www.thecommunityvoice.com
200,,5,5.45,24999,frontpagemag.com,www.frontpagemag.com
200,,5,5.07,98168,newjerseystage.com,www.newjerseystage.com
200,,6,5.58,16514,nevadaappeal.com,www.nevadaappeal.com
200,,6,6.2,5629,aa.com.tr,www.aa.com.tr
200,,5,4.81,534522,transylvaniatimes.com,www.transylvaniatimes.com
200,,5,4.8,566591,anewscafe.com,anewscafe.com
200,,6,5.85,9253,thebaltimorebanner.com,www.thebaltimorebanner.com
200,,5,4.84,485222,kagstv.com,www.kagstv.com
200,,6,5.8,10202,ktvu.com,www.ktvu.com
200,,6,5.96,7626,thestranger.com,www.thestranger.com
200,,4,3.74,3132169,auburnvillager.com,www.auburnvillager.com
200,,6,5.79,10355,deccanherald.com,www.deccanherald.com
200,,5,4.92,218876,dailyunion.com,www.dailyunion.com
200,,5,4.91,223047,citynews.com.au,citynews.com.au
200,,5,4.5,1187053,mykisscountry937.com,mykisscountry937.com
200,,5,5.21,58273,sailingscuttlebutt.com,www.sailingscuttlebutt.com
200,,6,5.51,20654,durangoherald.com,www.durangoherald.com
200,,5,5.17,68918,sunherald.com,www.sunherald.com
200,,3,3.3,6228057,thebridgenewsng.com,www.thebridgenewsng.com
200,,3,3.29,6463997,hot983.iheart.com,hot983.iheart.com
200,,5,4.82,529802,comoxvalleyrecord.com,www.comoxvalleyrecord.com
200,,3,3.27,6765670,wirx.com,www.wirx.com
200,,6,5.66,13569,lib.berkeley.edu,www.lib.berkeley.edu
200,,5,4.79,597546,fohonline.com,fohonline.com
200,,3,2.79,13481086,1021thefox.com,www.1021thefox.com
200,,3,3.27,6709735,wbbq.iheart.com,wbbq.iheart.com
200,,5,4.81,542582,newsitem.com,www.newsitem.com
200,,5,5.08,92413,montanafreepress.org,montanafreepress.org
200,,5,5.15,74785,motorauthority.com,www.motorauthority.com
200,,3,3.16,8406767,krna.com,krna.com
200,,8,8.43,72,forbes.com,www.forbes.com
200,,5,5.25,50614,kwch.com,www.kwch.com
200,,5,4.78,644658,mendocinobeacon.com,www.mendocinobeacon.com
200,,5,4.97,154315,fierce-network.com,www.fierce-network.com
200,,7,6.58,1801,socialmediatoday.com,www.socialmediatoday.com
200,,5,5.07,95960,communityjournal.net,communityjournal.net
200,,5,5.19,63796,smoothradio.com,www.smoothradio.com
200,,6,5.58,16642,therealdeal.com,therealdeal.com
200,,5,4.77,782587,boulder-monitor.com,www.boulder-monitor.com
200,,5,5.35,34679,echolive.ie,www.echolive.ie
200,,5,5.02,122028,bangaloremirror.indiatimes.com,bangaloremirror.indiatimes.com
200,,6,5.64,14292,12news.com,www.12news.com
200,,5,4.94,181453,capjournal.com,www.capjournal.com
200,,5,5.13,77401,record-eagle.com,www.record-eagle.com
200,,7,6.76,1039,sfgate.com,www.sfgate.com
200,,7,6.6,1666,jamanetwork.com,jamanetwork.com
200,,5,4.9,240477,i95rocks.com,i95rocks.com
200,,5,4.94,178032,edmontonexaminer.com,www.edmontonexaminer.com
200,,5,4.9,309286,cde.news,cde.news
200,,3,3.16,8426577,wjtn.com,wjtn.com
200,,3,3.25,7169342,massachusettsnewswire.com,massachusettsnewswire.com
200,,3,2.75,14261689,obituaries.newsandtribune.com,obituaries.newsandtribune.com
200,,5,5.12,81310,thegardenisland.com,www.thegardenisland.com
200,,5,4.88,337575,qcostarica.com,qcostarica.com
200,,6,5.78,10566,sfweekly.com,www.sfweekly.com
200,,5,4.93,186254,record-bee.com,www.record-bee.com
200,,6,6.32,5029,stltoday.com,www.stltoday.com
200,,5,5.29,43354,ohnotheydidnt.livejournal.com,ohnotheydidnt.livejournal.com
200,,3,2.91,11405653,mega993online.com,mega993online.com
200,,5,4.8,573429,jaysjournal.com,jaysjournal.com
200,,3,3.37,5075038,parkerliveonline.com,parkerliveonline.com
200,,5,5.23,53848,newstimes.com,www.newstimes.com
200,,5,5.14,75922,closerweekly.com,www.closerweekly.com
200,,5,4.8,564895,myprincegeorgenow.com,www.myprincegeorgenow.com
200,,6,5.6,15928,chargers.com,www.chargers.com
200,,5,5.13,79721,acousticguitar.com,acousticguitar.com
200,,5,5.28,43901,theyeshivaworld.com,www.theyeshivaworld.com
200,,3,3.46,4435830,kj103fm.iheart.com,kj103fm.iheart.com
200,,5,5.08,93739,nhbr.com,www.nhbr.com
200,,5,4.8,573987,bgindependentmedia.org,bgindependentmedia.org
200,,5,4.89,325848,northdallasgazette.com,northdallasgazette.com
200,,3,2.9,11648220,nyc-shows.brooklynvegan.com,nyc-shows.brooklynvegan.com
200,,3,3.45,4541449,umhoops.com,umhoops.com
200,,5,5.06,104706,virsanghvi.com,virsanghvi.com
200,,6,5.81,9938,khaleejtimes.com,www.khaleejtimes.com
200,,5,5.21,59531,cronkitenews.azpbs.org,cronkitenews.azpbs.org
200,,5,5.36,33068,jewishtimes.com,www.jewishtimes.com
200,,5,4.82,507595,city.udn.com,city.udn.com
200,,5,5.15,73910,religionunplugged.com,religionunplugged.com
200,,2,2.26,35600166,993thebuzz.iheart.com,993thebuzz.iheart.com
200,,5,4.99,136242,brownfieldagnews.com,www.brownfieldagnews.com
200,,5,4.88,358642,hmbreview.com,www.hmbreview.com
200,,5,5.11,83975,sluggerotoole.com,sluggerotoole.com
200,,4,3.6,3706978,earthquakenewstoday.com,www.earthquakenewstoday.com
200,,5,5.05,105655,idahopress.com,www.idahopress.com
200,,5,4.92,195381,thecitypaperbogota.com,thecitypaperbogota.com
200,,6,5.9,8482,science.howstuffworks.com,science.howstuffworks.com
200,,5,5.37,32377,attitude.co.uk,www.attitude.co.uk
200,,5,4.96,154791,theaggie.org,theaggie.org
200,,5,4.81,530311,westernadvocate.com.au,www.westernadvocate.com.au
200,,5,4.8,574626,hopkinssports.com,hopkinssports.com
200,,5,4.87,448831,armoneyandpolitics.com,armoneyandpolitics.com
200,,6,5.57,17225,streamingmedia.com,www.streamingmedia.com
200,,5,4.77,715066,obituaries.normantranscript.com,obituaries.normantranscript.com
200,,5,5.3,42021,twice.com,www.twice.com
200,,6,5.8,10064,sfstandard.com,sfstandard.com
200,,5,4.78,639538,nigeriasun.com,www.nigeriasun.com
200,,5,5.2,60548,luxtimes.lu,www.luxtimes.lu
200,,5,4.9,242992,mishpacha.com,mishpacha.com
200,,5,5.21,58655,adnews.com.au,www.adnews.com.au
200,,6,6.2,5661,gamesradar.com,www.gamesradar.com
200,,5,5.05,106169,eng.chinamil.com.cn,eng.chinamil.com.cn
200,,4,3.66,3436328,1061thecorner.com,1061thecorner.com
200,,5,4.81,534793,mycouriertribune.com,www.mycouriertribune.com
200,,4,3.8,2525146,midutahradio.com,midutahradio.com
200,,5,5.19,65734,newswire.net,newswire.net
200,,4,4.49,1194187,foxbangor.com,www.foxbangor.com
200,,5,5.2,63409,slamonline.com,www.slamonline.com
200,,3,2.93,11091904,cassville-democrat.com,www.cassville-democrat.com
200,,5,5.4,28804,personneltoday.com,www.personneltoday.com
200,,5,4.8,574675,floydct.com,www.floydct.com
200,,5,4.77,755718,faribaultcountyregister.com,www.faribaultcountyregister.com
200,,5,5.0,131148,marinelog.com,www.marinelog.com
200,,5,4.83,500948,wnmufm.org,www.wnmufm.org
200,,4,4.44,1340423,harvardpress.com,www.harvardpress.com
200,,6,5.75,11281,modernhealthcare.com,www.modernhealthcare.com
200,,5,5.32,38449,fox5sandiego.com,fox5sandiego.com
200,,3,3.48,4347696,titansized.com,titansized.com
200,,5,4.79,593218,sanjuanjournal.com,www.sanjuanjournal.com
200,,4,4.17,1640671,scottsdale.org,www.scottsdale.org
200,,5,5.01,130774,capitalbnews.org,capitalbnews.org
200,,3,3.24,7216386,kozyradio.com,www.kozyradio.com
200,,6,5.61,15570,heraldnet.com,www.heraldnet.com
200,,5,5.39,29746,thenationalherald.com,www.thenationalherald.com
200,,5,4.97,150610,ellsworthamerican.com,www.ellsworthamerican.com
200,,5,4.82,520902,mississippivalleypublishing.com,www.mississippivalleypublishing.com
200,,5,5.46,23960,coolhunting.com,coolhunting.com
200,,5,4.9,241198,sunny1063.com,sunny1063.com
200,,5,5.49,21643,relevantmagazine.com,relevantmagazine.com
200,,5,5.14,76110,logisticsmgmt.com,www.logisticsmgmt.com
200,,5,4.86,451034,rexburgstandardjournal.com,www.rexburgstandardjournal.com
200,,6,6.22,5486,travelandleisure.com,www.travelandleisure.com
200,,5,4.96,160869,tirereview.com,www.tirereview.com
200,,2,2.34,29297512,montanaroue.com,www.montanaroue.com
200,,5,5.27,46717,wbrz.com,www.wbrz.com
200,,5,5.02,121993,kalb.com,www.kalb.com
200,,6,5.57,17308,hls.harvard.edu,hls.harvard.edu
200,,5,4.87,449107,con-telegraph.ie,www.con-telegraph.ie
200,,6,5.58,16917,hawaiinewsnow.com,www.hawaiinewsnow.com
200,,5,4.83,491787,pleasantonweekly.com,www.pleasantonweekly.com
200,,5,4.84,475291,dissexpress.co.uk,www.dissexpress.co.uk
200,,3,3.27,6721187,wercfm.iheart.com,wercfm.iheart.com
200,,3,3.48,4351224,blacksquirrelradio.com,blacksquirrelradio.com
200,,5,5.18,67489,campusreform.org,www.campusreform.org
200,,5,4.86,453728,metromag.co.nz,www.metromag.co.nz
200,,5,4.91,230790,portnews.com.au,www.portnews.com.au
200,,3,3.17,8370429,ksam1017.com,www.ksam1017.com
200,,5,5.36,33870,abcnews4.com,abcnews4.com
200,,5,5.24,51344,pv-magazine-usa.com,pv-magazine-usa.com
200,,5,4.83,502365,itbusinessnet.com,itbusinessnet.com
200,,5,4.92,196115,kmhk.com,kmhk.com
200,,3,2.88,12016659,klvi.iheart.com,klvi.iheart.com
200,,3,2.64,17206570,wtag.iheart.com,wtag.iheart.com
200,,3,3.01,9860814,hot101.com,www.hot101.com
200,,5,4.77,723877,thereminder.ca,www.thereminder.ca
200,,5,4.84,475772,dolphinswire.usatoday.com,dolphinswire.usatoday.com
200,,5,5.44,25874,morningjournal.com,www.morningjournal.com
200,,5,4.91,228081,wnky.com,www.wnky.com
200,,4,3.61,3634449,kdat.com,kdat.com
200,,5,5.3,41891,investorplace.com,investorplace.com
200,,5,4.86,455017,vsin.com,www.vsin.com
200,,7,7.38,309,euronews.com,www.euronews.com
200,,5,5.01,130185,applevalleynewsnow.com,www.applevalleynewsnow.com
200,,5,5.21,58322,hourdetroit.com,www.hourdetroit.com
200,,6,6.31,5073,spglobal.com,www.spglobal.com
200,,3,3.26,6908896,mytexasdaily.com,www.mytexasdaily.com
200,,5,4.85,465858,maritimeprofessional.com,www.maritimeprofessional.com
200,,5,4.8,579989,sthelensstar.co.uk,www.sthelensstar.co.uk
200,,7,6.62,1584,jpost.com,www.jpost.com
200,,5,4.84,474875,newsweekly.com.au,newsweekly.com.au
200,,7,6.84,815,seekingalpha.com,seekingalpha.com
200,,5,5.25,48689,andhrawishesh.com,www.andhrawishesh.com
200,,3,2.64,17266902,newsradio710.iheart.com,newsradio710.iheart.com
200,,6,5.54,18971,ccjdigital.com,www.ccjdigital.com
200,,5,4.92,194207,mgoblog.com,mgoblog.com
200,,5,5.35,34588,photogallery.indiatimes.com,photogallery.indiatimes.com
200,,3,3.13,8677955,kgwanews.com,kgwanews.com
200,,5,5.04,111182,thepublicsradio.org,thepublicsradio.org
200,,4,4.26,1523278,standard-democrat.com,standard-democrat.com
200,,6,6.17,5790,androidcentral.com,www.androidcentral.com
200,,4,3.86,2206044,iolaregister.com,www.iolaregister.com
200,,3,3.14,8625925,wkmi.com,wkmi.com
200,,5,5.2,61674,premiumbeautynews.com,www.premiumbeautynews.com
200,,4,4.04,1810372,thecountypress.mihomepaper.com,thecountypress.mihomepaper.com
200,,5,5.15,74107,wnyt.com,wnyt.com
200,,3,2.96,10604426,srilankasource.com,www.srilankasource.com
200,,6,5.97,7548,ctmirror.org,ctmirror.org
200,,6,6.27,5242,aei.org,www.aei.org
200,,5,4.83,503647,mdcoastdispatch.com,mdcoastdispatch.com
200,,5,4.98,142185,theconservativetreehouse.com,theconservativetreehouse.com
200,,5,4.91,221880,georgetownvoice.com,georgetownvoice.com
200,,5,5.04,112991,ptreyeslight.com,www.ptreyeslight.com
200,,4,3.53,4107014,hccommunityjournal.com,www.hccommunityjournal.com
200,,5,4.89,325738,wdtv.com,www.wdtv.com
200,,5,4.86,456101,timesobserver.com,www.timesobserver.com
200,,5,5.19,65867,citywatchla.com,www.citywatchla.com
200,,3,3.31,6159527,wqel.com,wqel.com
200,,3,3.33,5327493,620kmns.iheart.com,620kmns.iheart.com
200,,3,3.29,6470290,thecr.com,thecr.com
200,,5,5.38,31751,en.trend.az,en.trend.az
200,,5,5.28,45034,kcci.com,www.kcci.com
200,,5,4.86,453837,jewishledger.com,www.jewishledger.com
200,,5,5.46,23941,pakistantoday.com.pk,www.pakistantoday.com.pk
200,,4,4.1,1749834,forwhomthecowbelltolls.com,www.forwhomthecowbelltolls.com
200,,4,3.57,3928230,kmmo.com,www.kmmo.com
200,,5,4.99,140776,lanereport.com,www.lanereport.com
200,,7,6.58,1813,bankrate.com,www.bankrate.com
200,,3,3.14,8606545,thespreadit.com,www.thespreadit.com
200,,6,5.55,18431,jamaicaobserver.com,www.jamaicaobserver.com
200,,5,5.09,88790,whittierdailynews.com,www.whittierdailynews.com
200,,6,6.07,6617,ctvnews.ca,www.ctvnews.ca
200,,5,5.07,97534,pinkvilla.com,www.pinkvilla.com
200,,6,5.88,8687,floridamuseum.ufl.edu,www.floridamuseum.ufl.edu
200,,3,3.45,4605981,columbusjewishnews.com,www.columbusjewishnews.com
200,,3,3.27,6708996,country1005.iheart.com,country1005.iheart.com
200,,5,5.23,54694,avn.com,avn.com
200,,5,5.4,29054,wvxu.org,www.wvxu.org
200,,5,4.84,478917,dfnionline.com,www.dfnionline.com
200,,5,4.94,178380,sustainablebusiness.com,www.sustainablebusiness.com
200,,5,4.85,464659,countytimes.co.uk,www.countytimes.co.uk
200,,5,4.91,228348,thereporteronline.com,www.thereporteronline.com
200,,5,4.9,253887,kcrr.com,kcrr.com
200,,5,4.78,667909,adventistworld.org,www.adventistworld.org
200,,5,5.04,112139,marylandmatters.org,www.marylandmatters.org
200,,5,5.13,78790,counton2.com,www.counton2.com
200,,5,5.2,61492,scienmag.com,scienmag.com
200,,5,5.22,57492,i95rock.com,i95rock.com
200,,5,5.25,50438,news-journal.com,www.news-journal.com
200,,4,3.9,2086932,knue.com,knue.com
200,,5,4.9,308240,performancedrive.com.au,performancedrive.com.au
200,,3,3.28,6623236,wrwdcountry.iheart.com,wrwdcountry.iheart.com
200,,5,5.22,57307,outsidethebeltway.com,outsidethebeltway.com
200,,5,4.92,194667,reddeeradvocate.com,www.reddeeradvocate.com
200,,5,4.87,366480,stupiddope.com,stupiddope.com
200,,5,5.13,78282,dailycoffeenews.com,dailycoffeenews.com
200,,6,5.66,13855,msutoday.msu.edu,msutoday.msu.edu
200,,5,5.11,84325,gazettelive.co.uk,www.gazettelive.co.uk
200,,5,4.87,360750,953mnc.com,www.953mnc.com
200,,5,4.8,568226,iredellfreenews.com,www.iredellfreenews.com
200,,3,2.53,20460716,obituaries.mcalesternews.com,obituaries.mcalesternews.com
200,,7,6.94,669,makeuseof.com,www.makeuseof.com
200,,5,5.41,27809,chinafile.com,www.chinafile.com
200,,4,4.43,1345840,mindsitenews.org,mindsitenews.org
200,,6,5.74,11543,belfastlive.co.uk,www.belfastlive.co.uk
200,,5,5.01,128572,laconiadailysun.com,www.laconiadailysun.com
200,,5,5.09,89527,badlefthook.com,www.badlefthook.com
200,,5,5.21,58544,classicrock961.com,classicrock961.com
200,,6,5.8,10100,dailypress.com,www.dailypress.com
200,,7,6.96,639,scientificamerican.com,www.scientificamerican.com
200,,6,5.52,20041,mamamia.com.au,www.mamamia.com.au
200,,5,5.25,48881,kusc.org,www.kusc.org
200,,5,5.18,66941,berkeleydailyplanet.com,www.berkeleydailyplanet.com
200,,6,5.6,15842,nbcmiami.com,www.nbcmiami.com
200,,5,5.29,42296,risk.net,www.risk.net
200,,5,4.97,150594,connecticut.news12.com,connecticut.news12.com
200,,6,5.74,11367,christiantoday.com,www.christiantoday.com
200,,5,5.35,35203,naharnet.com,www.naharnet.com
200,,6,6.19,5705,dailydot.com,www.dailydot.com
200,,5,5.34,35564,scienceblog.com,scienceblog.com
200,,5,5.44,25839,herald-review.com,herald-review.com
200,,5,4.86,450856,michigansthumb.com,www.michigansthumb.com
200,,6,5.53,19489,goldderby.com,www.goldderby.com
200,,5,5.28,45297,observer-reporter.com,www.observer-reporter.com
200,,5,5.48,22537,filmthreat.com,filmthreat.com
200,,3,3.24,7349817,kentontimes.com,www.kentontimes.com
200,,6,5.84,9415,edmontonjournal.com,edmontonjournal.com
200,,5,4.78,666157,hawkesburygazette.com.au,www.hawkesburygazette.com.au
200,,5,4.89,323012,thedmonline.com,thedmonline.com
200,,5,4.99,139282,jimrome.com,www.jimrome.com
200,,5,4.98,146820,shawlocal.com,www.shawlocal.com
200,,5,5.49,21518,theengineer.co.uk,www.theengineer.co.uk
200,,6,5.63,14810,dailyherald.com,www.dailyherald.com
200,,5,4.79,607556,bizmonthly.com,bizmonthly.com
200,,5,4.78,687672,heraldseries.co.uk,www.heraldseries.co.uk
200,,5,4.86,453110,vindobona.org,www.vindobona.org
200,,5,4.96,157333,emirateswoman.com,emirateswoman.com
200,,6,5.57,17384,dhakatribune.com,www.dhakatribune.com
200,,3,2.65,16852819,k97fm.iheart.com,k97fm.iheart.com
200,,5,4.58,1057597,kenw.org,www.kenw.org
200,,4,3.96,1943416,passengertrainjournal.com,passengertrainjournal.com
200,,5,4.89,319778,2news.com,www.2news.com
200,,5,5.4,28707,theolympian.com,www.theolympian.com
200,,5,4.86,459321,kahawatungu.com,kahawatungu.com
200,,5,4.86,456800,richmondfreepress.com,richmondfreepress.com
200,,5,4.81,546105,norwoodnews.org,www.norwoodnews.org
200,,5,5.48,22666,sentinelsource.com,www.sentinelsource.com
200,,5,5.31,39373,latinpost.com,www.latinpost.com
200,,5,5.36,33343,browardpalmbeach.com,www.browardpalmbeach.com
200,,5,4.8,568180,wildrivers.lostcoastoutpost.com,wildrivers.lostcoastoutpost.com
200,,5,4.91,221395,telluridenews.com,www.telluridenews.com
200,,5,5.23,54992,wibw.com,www.wibw.com
200,,5,5.27,45453,thelineofbestfit.com,www.thelineofbestfit.com
200,,5,5.16,71670,dailynorthwestern.com,dailynorthwestern.com
200,,3,3.29,6337806,www2.startribune.com,www2.startribune.com
200,,5,4.8,577763,redrocknews.com,www.redrocknews.com
200,,5,5.15,72863,afropop.org,afropop.org
200,,5,5.44,25510,abc27.com,www.abc27.com
200,,5,5.26,47903,adomonline.com,www.adomonline.com
200,,6,5.72,12035,monthlyreview.org,monthlyreview.org
200,,3,3.12,8776651,burtonview.mihomepaper.com,burtonview.mihomepaper.com
200,,6,5.68,13052,independent.com,www.independent.com
200,,5,5.05,107554,aspendailynews.com,www.aspendailynews.com
200,,6,5.65,14042,law.nyu.edu,www.law.nyu.edu
200,,5,5.32,38161,thestarphoenix.com,thestarphoenix.com
200,,5,5.02,121740,miltonkeynes.co.uk,www.miltonkeynes.co.uk
200,,5,4.87,361566,thenexthoops.com,www.thenexthoops.com
200,,6,6.34,4964,thediplomat.com,thediplomat.com
200,,5,5.2,62856,undertheradar.co.nz,www.undertheradar.co.nz
200,,6,5.59,16174,washingtonmonthly.com,washingtonmonthly.com
200,,4,4.13,1719998,aspenjournalism.org,aspenjournalism.org
200,,5,5.02,120254,malibutimes.com,malibutimes.com
200,,5,4.8,575976,wboi.org,www.wboi.org
200,,5,4.8,577917,lebtown.com,lebtown.com
200,,5,4.82,527817,lakeexpo.com,www.lakeexpo.com
200,,5,4.96,160611,theeconomiccollapseblog.com,theeconomiccollapseblog.com
200,,5,4.96,160506,kgou.org,www.kgou.org
200,,6,5.67,13510,longwarjournal.org,www.longwarjournal.org
200,,5,5.45,24369,algemeiner.com,www.algemeiner.com
200,,5,4.78,643532,waterford-news.ie,www.waterford-news.ie
200,,5,4.84,484472,wsiu.org,www.wsiu.org
200,,5,4.8,580294,livingcities.org,livingcities.org
200,,6,5.93,8081,cleveland.com,www.cleveland.com
200,,5,5.4,28779,starcasm.net,starcasm.net
200,,4,4.28,1501665,sanilaccountynews.mihomepaper.com,sanilaccountynews.mihomepaper.com
200,,5,4.84,479705,peoplesdailyng.com,www.peoplesdailyng.com
200,,5,4.82,512969,gazetteherald.co.uk,www.gazetteherald.co.uk
200,,5,5.05,105466,ctpublic.org,www.ctpublic.org
200,,5,5.48,22272,spacedaily.com,www.spacedaily.com
200,,5,5.2,61409,nebraska.tv,www.nebraska.tv
200,,6,5.58,16713,local12.com,local12.com
200,,5,5.08,95607,cbs58.com,www.cbs58.com
200,,5,4.97,154054,mitchellrepublic.com,www.mitchellrepublic.com
200,,6,5.69,12942,businessoffashion.com,www.businessoffashion.com
200,,5,5.27,45624,klove.com,www.klove.com
200,,2,2.35,29019810,wksn.com,wksn.com
200,,5,4.94,174667,newsbytesapp.com,www.newsbytesapp.com
200,,5,5.09,89541,christiannewswire.com,christiannewswire.com
200,,5,4.82,507770,woodstocksentinelreview.com,www.woodstocksentinelreview.com
200,,5,5.23,53532,westchester.news12.com,westchester.news12.com
200,,6,5.58,16507,kjzz.org,kjzz.org
200,,6,6.45,3477,pymnts.com,www.pymnts.com
200,,4,4.0,1863688,support.whyy.org,support.whyy.org
200,,5,5.16,72071,offbeat.com,www.offbeat.com
200,,5,5.16,72075,sfpublicpress.org,www.sfpublicpress.org
200,,4,3.69,3349887,waheagle.com,www.waheagle.com
200,,5,4.81,556689,invezz.com,invezz.com
200,,5,4.95,169209,thailand-business-news.com,www.thailand-business-news.com
200,,3,3.44,4655272,1013online.com,www.1013online.com
200,,5,4.95,171397,nevadabusiness.com,nevadabusiness.com
200,,4,4.4,1365714,wibailoutpeople.org,wibailoutpeople.org
200,,5,5.11,82742,indiaeducationdiary.in,indiaeducationdiary.in
200,,3,2.8,13345439,longbeachstar.com,www.longbeachstar.com
200,,3,3.14,8584936,sunny985.iheart.com,sunny985.iheart.com
200,,5,5.39,29837,foodbev.com,www.foodbev.com
200,,3,3.12,8782229,wbtmdanville.com,www.wbtmdanville.com
200,,3,3.14,8609776,wjlbdetroit.iheart.com,wjlbdetroit.iheart.com
200,,3,3.29,6464393,thefranchiseok.com,thefranchiseok.com
200,,5,4.89,314087,carsonnow.org,carsonnow.org
200,,7,6.78,979,chinadaily.com.cn,www.chinadaily.com.cn
200,,5,4.79,602158,y94.com,y94.com
200,,5,5.23,53893,pmnewsnigeria.com,pmnewsnigeria.com
200,,6,5.64,14471,antiwar.com,www.antiwar.com
200,,6,5.9,8480,elitedaily.com,www.elitedaily.com
200,,5,5.47,23336,pionline.com,www.pionline.com
200,,5,4.77,761445,obituaries.lockportjournal.com,obituaries.lockportjournal.com
200,,5,4.98,142496,artshub.com.au,www.artshub.com.au
200,,5,4.8,571005,primepublishers.com,www.primepublishers.com
200,,5,4.52,1176429,jetsxfactor.com,jetsxfactor.com
200,,5,5.29,42954,insideindianabusiness.com,www.insideindianabusiness.com
200,,5,5.32,38191,pittsburghmagazine.com,www.pittsburghmagazine.com
200,,5,5.05,106773,wydaily.com,wydaily.com
200,,3,2.92,11179139,wuuqradio.com,www.wuuqradio.com
200,,5,4.81,535229,trussvilletribune.com,www.trussvilletribune.com
200,,5,5.21,59022,capitalfm.co.ke,www.capitalfm.co.ke
200,,5,4.93,191705,newgamenetwork.com,www.newgamenetwork.com
200,,5,4.93,193423,annistonstar.com,www.annistonstar.com
200,,6,5.5,21100,securitycouncilreport.org,www.securitycouncilreport.org
200,,4,3.94,1979374,lamarledger.com,www.lamarledger.com
200,,5,4.91,221786,orissapost.com,www.orissapost.com
200,,5,5.23,54711,kxrb.com,kxrb.com
200,,5,5.04,110658,keyt.com,keyt.com
200,,5,4.95,165629,gamingtoday.com,www.gamingtoday.com
200,,5,4.83,501610,gnnliberia.com,gnnliberia.com
200,,4,4.05,1802696,youralaskalink.com,www.youralaskalink.com
200,,4,4.49,1194146,katsfm.com,katsfm.com
200,,5,5.05,109142,tvone.tv,tvone.tv
200,,5,4.89,315651,bluebirdbanter.com,www.bluebirdbanter.com
200,,5,5.33,37318,canadafreepress.com,canadafreepress.com
200,,3,3.46,4408300,wcsg.org,www.wcsg.org
200,,5,4.92,196190,dodgersnation.com,dodgersnation.com
200,,5,4.81,538695,lewistownsentinel.com,www.lewistownsentinel.com
200,,5,5.1,86503,wibx950.com,wibx950.com
200,,5,5.44,25515,worldpoliticsreview.com,www.worldpoliticsreview.com
200,,6,5.57,17120,simpleflying.com,simpleflying.com
200,,5,4.81,548426,seahistory.org,seahistory.org
200,,5,5.31,39714,financial-planning.com,www.financial-planning.com
200,,5,4.65,985409,africapractice.com,africapractice.com
200,,6,5.69,12723,themoth.org,themoth.org
200,,5,4.83,494181,pragativadi.com,pragativadi.com
200,,6,6.18,5759,techxplore.com,techxplore.com
200,,3,2.74,14545490,wflafm.iheart.com,wflafm.iheart.com
200,,3,3.27,6690925,993thebeat.iheart.com,993thebeat.iheart.com
200,,5,5.32,38719,dailyrepublic.com,www.dailyrepublic.com
200,,3,2.8,13261042,wvax.com,wvax.com
200,,5,5.28,45295,times-standard.com,www.times-standard.com
200,,4,3.59,3758074,her.yourstory.com,her.yourstory.com
200,,5,5.25,50079,themoderatevoice.com,themoderatevoice.com
200,,6,5.88,8770,jalopnik.com,jalopnik.com
200,,5,4.77,714448,thelinkpaper.ca,thelinkpaper.ca
200,,3,2.76,14068130,kiss1045fm.iheart.com,kiss1045fm.iheart.com
200,,5,4.8,576876,mvprogress.com,mvprogress.com
200,,5,5.21,59610,worldtribune.com,www.worldtribune.com
200,,5,5.32,38375,waywordradio.org,waywordradio.org
200,,3,2.97,10475146,rumbonews.com,rumbonews.com
200,,4,4.35,1434889,sun.wnba.com,sun.wnba.com
200,,5,5.47,22761,nbc-2.com,www.nbc-2.com
200,,2,2.44,24466751,tanzanianewsreports.com,www.tanzanianewsreports.com
200,,5,5.03,119766,nebraskaexaminer.com,nebraskaexaminer.com
200,,5,5.09,89198,telegraphherald.com,www.telegraphherald.com
200,,5,4.85,470223,westmeathindependent.ie,www.westmeathindependent.ie
200,,5,5.37,32085,pghcitypaper.com,www.pghcitypaper.com
