Date,Close/Last,Volume,Open,High,Low,Pct_Change
2016-09-02,218.37,79119470,218.39,218.87,217.7,0.45
2016-09-06,219.0308,56528000,218.7,219.12,217.86,0.3
2016-09-07,219.01,76302150,218.84,219.22,218.3,-0.01
2016-09-08,218.51,73855230,218.62,218.94,218.15,-0.23
2016-09-09,213.28,220309300,216.97,217.03,213.25,-2.39
2016-09-12,216.34,167653400,212.39,216.81,212.31,1.43
2016-09-13,213.23,182323200,214.84,215.1499,212.5,-1.44
2016-09-14,213.15,133064600,213.29,214.7,212.5,-0.04
2016-09-15,215.28,144092600,212.96,215.73,212.75,1.0
2016-09-16,213.37,155109000,213.48,213.69,212.57,-0.89
2016-09-19,213.41,80099180,214.13,214.88,213.03,0.02
2016-09-20,213.42,69217930,214.41,214.59,213.38,0.0
2016-09-21,215.82,110068700,214.24,216.03,213.44,1.12
2016-09-22,217.18,76535390,217.0,217.53,216.71,0.63
2016-09-23,215.99,73464500,216.72,216.88,215.88,-0.55
2016-09-26,214.24,89700700,215.02,215.23,214.01,-0.81
2016-09-27,215.57,77854200,214.05,215.68,213.62,0.62
2016-09-28,216.64,87095790,215.83,216.82,214.71,0.5
2016-09-29,214.68,127225400,216.4,216.87,214.04,-0.9
2016-09-30,216.3,115113500,215.65,217.12,215.36,0.75
2016-10-03,215.78,83386110,215.82,216.04,215.04,-0.24
2016-10-04,214.68,119749100,215.91,216.17,213.99,-0.51
2016-10-05,215.63,72685460,215.41,216.13,215.33,0.44
2016-10-06,215.78,62519840,215.37,216.04,214.735,0.07
2016-10-07,215.04,89597910,216.1,216.3,214.19,-0.34
2016-10-10,216.16,51620410,216.155,216.7,215.985,0.52
2016-10-11,213.43,130183700,215.66,215.74,212.58,-1.26
2016-10-12,213.71,73322980,213.59,214.32,213.01,0.13
2016-10-13,213.01,101184500,212.16,213.59,211.21,-0.33
2016-10-14,213.12,93285170,214.15,214.69,213.03,0.05
2016-10-17,212.38,58185200,213.09,213.39,212.17,-0.35
2016-10-18,213.71,76618560,214.24,214.31,213.27,0.63
2016-10-19,214.28,66342420,214.02,214.64,213.6,0.27
2016-10-20,213.88,73492220,213.87,214.53,213.11,-0.19
2016-10-21,213.98,88974470,212.96,214.08,212.76,0.05
2016-10-24,214.89,59934750,215.0,215.32,214.48,0.43
2016-10-25,214.17,66356080,214.68,214.98,213.98,-0.34
2016-10-26,213.74,75561030,213.21,214.42,212.93,-0.2
2016-10-27,213.17,77031450,214.58,214.62,213.08,-0.27
2016-10-28,212.54,140491700,213.14,213.93,211.71,-0.3
2016-10-31,212.55,60669300,212.93,213.19,212.36,0.0
2016-11-01,211.01,122395800,212.93,212.99,209.6,-0.72
2016-11-02,209.74,102709200,210.65,211.1,209.23,-0.6
2016-11-03,208.78,88715720,209.99,210.24,208.46,-0.46
2016-11-04,208.55,108488200,208.91,209.89,208.38,-0.11
2016-11-07,213.15,109397700,211.45,213.19,211.3,2.21
2016-11-08,214.11,104838900,212.69,214.77,212.38,0.45
2016-11-09,216.3792,257961800,212.37,217.1,212.34,1.06
2016-11-10,216.92,171730900,217.3,218.31,215.22,0.25
2016-11-11,216.42,100424400,216.08,216.7,215.32,-0.23
2016-11-14,216.59,94378460,217.03,217.27,215.72,0.08
2016-11-15,218.28,91367180,217.04,218.28,216.8,0.78
2016-11-16,217.87,65385810,217.56,218.14,217.42,-0.19
2016-11-17,218.99,69130300,218.05,219.06,217.92,0.51
2016-11-18,218.5,86161200,219.07,219.27,218.29,-0.22
2016-11-21,220.15,72151670,219.17,220.18,219.0,0.76
2016-11-22,220.58,67275320,220.51,220.79,219.73,0.2
2016-11-23,220.7,56502980,219.98,220.76,219.75,0.05
2016-11-25,221.52,37872260,221.1,221.56,221.01,0.37
2016-11-28,220.48,76527520,221.16,221.48,220.36,-0.47
2016-11-29,220.91,69579660,220.52,221.44,220.17,0.2
2016-11-30,220.38,112309600,221.63,221.82,220.31,-0.24
2016-12-01,219.57,78874240,220.73,220.73,219.15,-0.37
2016-12-02,219.68,74621240,219.67,220.25,219.26,0.05
2016-12-05,221.0,67101250,220.65,221.4,220.42,0.6
2016-12-06,221.7,59512650,221.22,221.7441,220.662,0.32
2016-12-07,224.6,110194800,221.52,224.67,221.38,1.31
2016-12-08,225.15,96247920,224.57,225.7,224.26,0.24
2016-12-09,226.51,87827850,225.41,226.53,225.37,0.6
2016-12-12,226.25,101715300,226.4,226.96,225.76,-0.11
2016-12-13,227.76,110247300,227.02,228.34,227.0,0.67
2016-12-14,225.88,141538000,227.41,228.23,225.365,-0.83
2016-12-15,226.81,123647300,226.16,227.81,225.8904,0.41
2016-12-16,225.04,156228600,226.01,226.08,224.67,-0.78
2016-12-19,225.53,90032620,225.25,226.02,225.08,0.22
2016-12-20,226.4,89669640,226.15,226.57,225.88,0.39
2016-12-21,225.77,67782110,226.25,226.45,225.77,-0.28
2016-12-22,225.38,55966720,225.6,225.74,224.92,-0.17
2016-12-23,225.71,36670460,225.43,225.72,225.21,0.15
2016-12-27,226.27,42619920,226.02,226.73,226.0,0.25
2016-12-28,224.4,64009720,226.57,226.59,224.27,-0.83
2016-12-29,224.35,48614080,224.48,224.89,223.84,-0.02
2016-12-30,223.53,108693200,224.73,224.83,222.73,-0.37
2017-01-03,225.24,91087570,225.04,225.83,223.8837,0.76
2017-01-04,226.58,78458530,225.62,226.75,225.61,0.59
2017-01-05,226.4,78291080,226.27,226.58,225.48,-0.08
2017-01-06,227.21,71356460,226.53,227.75,225.9,0.36
2017-01-09,226.46,46723610,226.91,227.0701,226.4163,-0.33
2017-01-10,226.46,63204500,226.48,227.45,226.01,0.0
2017-01-11,227.1,74510600,226.36,227.1,225.59,0.28
2017-01-12,226.53,72028310,226.5,226.75,224.955,-0.25
2017-01-13,227.05,62681260,226.73,227.4,226.69,0.23
2017-01-17,226.25,61098430,226.31,226.78,225.8,-0.35
2017-01-18,226.75,54598260,226.535,226.8,225.9,0.22
2017-01-19,225.91,66166860,226.84,227.0,225.41,-0.37
2017-01-20,226.74,126753400,226.7,227.31,225.9719,0.37
2017-01-23,226.15,74924440,226.35,226.805,225.27,-0.26
2017-01-24,227.6,95251650,226.4,228.08,226.27,0.64
2017-01-25,229.57,84105490,228.7,229.57,228.51,0.87
2017-01-26,229.33,59753620,229.4,229.71,229.01,-0.1
2017-01-27,228.97,59643600,229.42,229.59,228.76,-0.16
2017-01-30,227.55,79549380,228.17,228.2,226.41,-0.62
2017-01-31,227.53,75379530,226.98,227.6,226.32,-0.01
2017-02-01,227.62,78927270,228.255,228.59,226.94,0.04
2017-02-02,227.77,69506430,227.2,228.1,226.82,0.07
2017-02-03,229.34,80474030,228.82,229.55,228.46,0.69
2017-02-06,228.93,57729810,228.87,229.326,228.54,-0.18
