,Date,Open,High,Low,Pct_Change,Close/Last,Volume
695,2017-06-28,"3,217.50","3,221.23","3,203.75",-0.12,3215.7,215.70M
696,2017-06-29,"3,234.36","3,262.12","3,234.33",1.34,3258.65,226.55M
697,2017-06-30,"3,243.79","3,246.10","3,221.84",-0.99,3226.48,266.06M
698,2017-07-03,"3,228.91","3,234.81","3,213.69",-0.09,3223.46,187.89M
699,2017-07-04,"3,231.26","3,233.39","3,204.52",-0.38,3211.17,190.98M
700,2017-07-05,"3,209.86","3,248.71","3,199.98",1.17,3248.71,235.62M
701,2017-07-06,"3,248.89","3,251.21","3,222.26",-0.69,3226.34,228.57M
702,2017-07-07,"3,219.42","3,229.67","3,210.10",0.08,3229.01,188.40M
703,2017-07-10,"3,237.42","3,248.05","3,232.96",0.54,3246.35,168.24M
704,2017-07-11,"3,248.55","3,249.49","3,212.89",-0.85,3218.8,264.93M
705,2017-07-12,"3,219.67","3,223.36","3,196.14",-0.31,3208.91,271.91M
706,2017-07-13,"3,219.18","3,235.67","3,219.18",0.83,3235.67,237.66M
707,2017-07-14,"3,240.18","3,287.43","3,236.32",1.6,3287.43,424.26M
708,2017-07-17,"3,296.46","3,301.37","3,287.56",0.33,3298.24,274.84M
709,2017-07-18,"3,291.71","3,308.27","3,289.45",0.24,3306.08,240.10M
710,2017-07-19,"3,303.01","3,327.80","3,299.13",0.57,3325.07,308.90M
711,2017-07-20,"3,326.82","3,331.13","3,287.46",-0.96,3293.13,274.21M
712,2017-07-21,"3,292.84","3,319.36","3,290.93",0.64,3314.12,281.46M
713,2017-07-24,"3,307.18","3,314.96","3,294.66",-0.1,3310.8,165.11M
714,2017-07-25,"3,314.29","3,332.55","3,313.67",0.51,3327.83,238.66M
715,2017-07-26,"3,336.76","3,347.53","3,324.19",0.27,3336.72,274.25M
716,2017-07-27,"3,342.77","3,354.71","3,340.21",0.54,3354.71,268.73M
717,2017-07-28,"3,342.42","3,347.06","3,319.41",-0.71,3330.75,223.80M
718,2017-07-31,"3,338.17","3,339.09","3,319.57",-0.04,3329.52,294.32M
719,2017-08-01,"3,321.50","3,338.26","3,321.50",0.26,3338.2,237.86M
720,2017-08-02,"3,337.57","3,349.09","3,321.65",0.32,3348.8,238.32M
721,2017-08-03,"3,335.67","3,343.71","3,331.72",-0.18,3342.92,243.26M
722,2017-08-04,"3,346.62","3,346.62","3,326.52",-0.49,3326.52,224.96M
723,2017-08-07,"3,329.43","3,337.95","3,314.39",-0.18,3320.67,153.76M
724,2017-08-08,"3,325.28","3,330.75","3,307.64",-0.08,3318.08,234.16M
725,2017-08-09,"3,318.08","3,318.08","3,318.08",0.0,3318.08,
726,2017-08-10,"3,322.07","3,342.80","3,316.56",0.16,3323.24,343.14M
727,2017-08-11,"3,293.75","3,297.23","3,277.02",-1.31,3279.72,311.22M
728,2017-08-14,"3,296.44","3,310.48","3,293.78",0.88,3308.69,229.42M
729,2017-08-15,"3,319.84","3,322.50","3,291.06",-0.42,3294.93,208.30M
730,2017-08-16,"3,281.80","3,284.89","3,259.40",-0.48,3278.95,215.02M
731,2017-08-17,"3,267.35","3,271.71","3,258.66",-0.31,3268.88,248.77M
732,2017-08-18,"3,256.25","3,270.26","3,249.37",-0.52,3251.99,231.77M
733,2017-08-21,"3,254.88","3,261.63","3,244.23",-0.15,3246.99,192.36M
734,2017-08-22,"3,254.39","3,275.98","3,252.13",0.52,3263.79,206.47M
735,2017-08-23,"3,266.29","3,278.54","3,260.00",-0.11,3260.05,210.59M
736,2017-08-24,"3,267.57","3,276.22","3,264.80",0.37,3272.16,171.56M
737,2017-08-25,"3,276.41","3,276.47","3,257.80",-0.38,3259.57,171.92M
738,2017-08-28,"3,255.52","3,273.27","3,252.29",0.25,3267.62,132.75M
739,2017-08-29,"3,255.87","3,263.39","3,244.55",-0.56,3249.34,177.20M
740,2017-08-30,"3,259.13","3,269.74","3,258.12",0.49,3265.26,207.26M
741,2017-08-31,"3,288.56","3,288.94","3,274.97",0.37,3277.26,416.99M
742,2017-09-04,"3,274.39","3,275.14","3,227.36",-1.41,3230.97,279.95M
743,2017-09-05,"3,238.03","3,258.74","3,236.93",0.63,3251.26,155.72M
744,2017-09-06,"3,250.38","3,254.89","3,223.83",-0.58,3232.47,214.43M
745,2017-09-07,"3,241.94","3,254.44","3,226.90",-0.14,3228.06,198.31M
746,2017-09-08,"3,226.65","3,236.36","3,218.34",0.02,3228.56,190.94M
747,2017-09-11,"3,239.29","3,240.90","3,222.11",0.0,3228.51,200.22M
748,2017-09-12,"3,240.68","3,240.94","3,226.23",0.22,3235.69,184.20M
749,2017-09-13,"3,234.84","3,237.19","3,221.10",-0.16,3230.36,194.16M
750,2017-09-14,"3,229.16","3,230.39","3,209.50",-0.29,3220.95,209.17M
751,2017-09-15,"3,211.27","3,221.02","3,193.41",-0.35,3209.56,294.30M
752,2017-09-18,"3,230.38","3,246.49","3,225.48",1.01,3241.85,185.24M
753,2017-09-19,"3,249.28","3,251.47","3,220.56",-0.49,3225.95,189.18M
754,2017-09-20,"3,220.77","3,227.42","3,213.66",-0.24,3218.07,140.87M
755,2017-09-21,"3,207.61","3,218.80","3,203.92",-0.13,3213.82,205.17M
756,2017-09-22,"3,206.51","3,222.05","3,201.10",0.2,3220.25,186.20M
757,2017-09-25,"3,231.86","3,234.20","3,213.68",-0.13,3215.91,156.28M
758,2017-09-26,"3,212.93","3,217.31","3,202.77",-0.12,3212.04,168.50M
759,2017-09-27,"3,207.30","3,242.37","3,205.67",0.75,3236.15,163.07M
760,2017-09-28,"3,242.95","3,250.06","3,220.07",-0.28,3227.14,198.69M
761,2017-09-29,"3,222.72","3,225.26","3,200.73",-0.22,3219.91,244.46M
762,2017-10-02,"3,233.95","3,264.89","3,231.23",1.31,3262.1,164.01M
763,2017-10-03,"3,269.49","3,270.08","3,232.06",-0.49,3246.08,181.08M
764,2017-10-04,"3,245.35","3,247.02","3,230.81",-0.29,3236.65,215.28M
765,2017-10-05,"3,235.29","3,264.62","3,233.85",0.78,3261.84,188.15M
766,2017-10-06,"3,267.80","3,291.29","3,264.48",0.9,3291.29,228.55M
767,2017-10-09,"3,296.49","3,300.88","3,279.32",0.01,3291.56,205.20M
768,2017-10-10,"3,292.37","3,296.09","3,278.43",-0.08,3288.95,170.73M
769,2017-10-11,"3,294.63","3,301.07","3,272.36",-0.26,3280.28,214.85M
770,2017-10-12,"3,292.90","3,306.36","3,287.23",0.7,3303.09,215.36M
771,2017-10-13,"3,304.81","3,326.67","3,303.30",0.49,3319.11,247.98M
772,2017-10-16,"3,323.24","3,333.98","3,317.74",0.12,3323.06,210.74M
773,2017-10-17,"3,328.60","3,342.37","3,322.82",0.18,3329.03,174.40M
774,2017-10-18,"3,329.03","3,329.03","3,329.03",0.0,3329.03,
775,2017-10-19,"3,340.42","3,354.27","3,324.56",0.18,3334.91,277.74M
776,2017-10-20,"3,343.14","3,347.08","3,333.23",0.17,3340.73,186.59M
777,2017-10-23,"3,348.66","3,360.95","3,340.76",0.27,3349.8,179.06M
778,2017-10-24,"3,348.45","3,354.73","3,333.41",-0.45,3334.67,177.40M
779,2017-10-25,"3,328.82","3,344.50","3,327.18",0.28,3343.88,179.31M
780,2017-10-26,"3,331.68","3,356.42","3,331.68",0.37,3356.25,230.62M
781,2017-10-27,"3,361.21","3,386.44","3,360.76",0.9,3386.44,283.83M
782,2017-10-30,"3,385.60","3,392.15","3,369.22",-0.31,3375.97,209.10M
783,2017-10-31,"3,364.00","3,382.12","3,364.00",-0.06,3374.08,252.92M
784,2017-11-01,"3,377.19","3,395.76","3,374.58",0.52,3391.61,281.31M
785,2017-11-02,"3,384.08","3,393.93","3,358.39",-0.33,3380.5,163.24M
786,2017-11-03,"3,382.25","3,383.60","3,366.93",0.05,3382.31,155.59M
787,2017-11-06,"3,380.36","3,384.20","3,368.10",-0.01,3381.85,176.33M
788,2017-11-07,"3,389.89","3,416.73","3,389.89",0.92,3413.1,223.98M
789,2017-11-08,"3,409.33","3,422.84","3,402.35",0.24,3421.25,213.17M
790,2017-11-09,"3,420.26","3,429.21","3,409.11",0.08,3423.91,276.30M
791,2017-11-10,"3,409.57","3,431.07","3,403.99",-0.11,3420.1,249.59M
792,2017-11-13,"3,414.92","3,428.66","3,413.67",-0.03,3419.13,209.57M
793,2017-11-14,"3,422.04","3,422.46","3,393.66",-0.59,3399.09,325.46M
794,2017-11-15,"3,390.96","3,396.08","3,366.61",-0.89,3368.7,225.22M
795,2017-11-16,"3,368.95","3,376.12","3,341.30",-0.81,3341.3,250.44M
796,2017-11-17,"3,365.70","3,385.33","3,363.48",1.23,3382.38,224.60M
797,2017-11-20,"3,382.58","3,390.97","3,374.90",0.12,3386.59,180.69M
798,2017-11-21,"3,394.16","3,429.79","3,392.87",1.09,3423.38,230.28M
799,2017-11-22,"3,433.73","3,442.78","3,430.02",0.19,3430.02,196.18M
800,2017-11-23,"3,439.04","3,440.58","3,417.26",-0.2,3423.17,150.71M
801,2017-11-24,"3,430.08","3,445.03","3,421.86",0.55,3442.15,146.84M
802,2017-11-27,"3,442.89","3,445.62","3,431.33",-0.17,3436.36,144.66M
803,2017-11-28,"3,435.71","3,443.64","3,427.55",0.17,3442.35,225.17M
804,2017-11-29,"3,447.80","3,449.32","3,431.61",-0.1,3438.99,173.92M
805,2017-11-30,"3,429.07","3,441.19","3,419.74",-0.16,3433.54,514.64M
806,2017-12-01,"3,441.85","3,462.78","3,440.26",0.47,3449.54,226.66M
807,2017-12-04,"3,449.48","3,454.12","3,434.19",-0.32,3438.47,141.11M
808,2017-12-05,"3,435.89","3,455.97","3,431.13",-0.01,3438.06,215.39M
809,2017-12-06,"3,426.59","3,429.41","3,387.73",-1.19,3397.21,234.02M
810,2017-12-07,"3,401.58","3,409.62","3,377.96",-0.27,3388.14,213.26M
811,2017-12-08,"3,394.39","3,431.64","3,394.39",1.08,3424.64,201.96M
812,2017-12-11,"3,430.20","3,463.02","3,428.24",1.05,3460.45,177.04M
813,2017-12-12,"3,459.65","3,465.54","3,447.49",0.15,3465.54,153.29M
814,2017-12-13,"3,459.93","3,469.07","3,451.00",0.09,3468.77,195.08M
815,2017-12-14,"3,469.28","3,469.36","3,428.38",-0.95,3435.78,155.90M
816,2017-12-15,"3,416.29","3,424.54","3,412.23",-0.55,3416.94,238.03M
817,2017-12-18,"3,422.90","3,427.65","3,404.12",-0.06,3414.82,159.95M
818,2017-12-19,"3,422.01","3,426.23","3,404.47",-0.3,3404.47,181.65M
819,2017-12-20,"3,403.70","3,406.75","3,389.01",-0.28,3394.87,186.62M
820,2017-12-21,"3,389.18","3,395.63","3,381.45",-0.36,3382.53,152.74M
821,2017-12-22,"3,390.30","3,397.07","3,380.64",0.09,3385.71,163.39M
822,2017-12-26,"3,383.98","3,386.06","3,370.22",-0.22,3378.16,101.67M
823,2017-12-27,"3,383.38","3,396.78","3,380.92",0.4,3391.67,95.63M
824,2017-12-28,"3,391.61","3,404.81","3,390.86",0.22,3399.1,106.95M
825,2017-12-29,"3,400.91","3,407.26","3,390.47",0.11,3402.92,190.53M
826,2018-01-01,"3,402.92","3,402.92","3,402.92",0.0,3402.92,
827,2018-01-02,"3,406.48","3,433.82","3,403.87",0.8,3430.3,180.13M
828,2018-01-03,"3,434.70","3,468.19","3,432.87",0.99,3464.28,186.27M
829,2018-01-04,"3,476.43","3,501.16","3,465.95",1.06,3501.16,407.46M
830,2018-01-05,"3,502.34","3,503.68","3,480.22",-0.33,3489.45,197.80M
831,2018-01-08,"3,498.62","3,514.76","3,494.54",0.65,3512.18,138.84M
832,2018-01-09,"3,514.76","3,531.56","3,514.52",0.36,3524.65,189.05M
833,2018-01-10,"3,518.76","3,523.46","3,511.03",-0.12,3520.45,190.08M
834,2018-01-11,"3,523.94","3,523.94","3,511.62",-0.22,3512.68,158.62M
835,2018-01-12,"3,527.55","3,530.69","3,516.73",0.22,3520.56,216.28M
836,2018-01-15,"3,532.01","3,539.17","3,528.64",0.45,3536.41,180.75M
837,2018-01-16,"3,537.08","3,557.04","3,527.73",0.39,3550.21,165.52M
838,2018-01-17,"3,543.36","3,549.22","3,534.89",-0.23,3541.91,259.90M
839,2018-01-18,"3,555.54","3,561.45","3,517.90",-0.58,3521.31,248.40M
840,2018-01-19,"3,515.52","3,552.04","3,514.71",0.82,3550.36,266.36M
841,2018-01-22,"3,551.96","3,569.43","3,541.98",0.54,3569.43,195.16M
842,2018-01-23,"3,577.22","3,594.70","3,575.98",0.63,3592.08,249.86M
843,2018-01-24,"3,591.48","3,611.69","3,581.33",0.48,3609.24,252.59M
844,2018-01-25,"3,609.52","3,609.63","3,565.27",-1.01,3572.62,236.50M
845,2018-01-26,"3,574.09","3,576.34","3,561.19",-0.15,3567.14,197.00M
846,2018-01-29,"3,577.42","3,591.18","3,575.79",0.28,3577.07,176.04M
847,2018-01-30,"3,563.94","3,575.76","3,548.74",-0.79,3548.74,249.36M
848,2018-01-31,"3,531.47","3,544.78","3,526.14",-0.42,3533.99,331.42M
849,2018-02-01,"3,536.93","3,556.66","3,528.33",0.37,3547.23,330.17M
850,2018-02-02,"3,545.18","3,545.71","3,522.65",-0.49,3529.82,373.38M
851,2018-02-05,"3,483.07","3,491.00","3,470.12",-1.33,3482.93,283.28M
852,2018-02-06,"3,414.00","3,414.24","3,353.96",-2.2,3406.38,507.84M
853,2018-02-07,"3,445.83","3,460.20","3,377.19",-0.66,3383.77,401.58M
854,2018-02-08,"3,421.30","3,426.02","3,376.81",0.95,3415.9,437.52M
855,2018-02-09,"3,354.84","3,382.66","3,340.55",-1.13,3377.24,401.23M
856,2018-02-12,"3,384.98","3,400.36","3,372.70",0.23,3384.98,318.34M
857,2018-02-13,"3,404.07","3,438.25","3,399.82",0.89,3415.07,308.43M
858,2018-02-14,"3,431.61","3,436.90","3,402.86",-0.36,3402.86,280.24M
859,2018-02-15,"3,415.97","3,445.88","3,415.51",1.19,3443.51,270.09M
860,2018-02-16,"3,443.51","3,443.51","3,443.51",0.0,3443.51,
861,2018-02-19,"3,462.11","3,491.42","3,457.54",1.29,3487.88,227.94M
862,2018-02-20,"3,483.35","3,485.38","3,463.93",-0.33,3476.53,266.42M
863,2018-02-21,"3,474.34","3,520.68","3,472.94",1.14,3516.23,293.99M
864,2018-02-22,"3,503.09","3,506.24","3,482.41",-0.79,3488.46,334.56M
865,2018-02-23,"3,509.05","3,542.49","3,508.85",1.28,3533.22,262.13M
866,2018-02-26,"3,543.27","3,561.01","3,535.91",0.64,3555.85,282.05M
867,2018-02-27,"3,566.97","3,574.59","3,540.39",-0.43,3540.39,345.40M
868,2018-02-28,"3,565.21","3,565.21","3,505.09",-0.63,3517.94,409.17M
869,2018-03-01,"3,493.44","3,513.85","3,481.36",-0.12,3513.85,263.38M
870,2018-03-02,"3,479.54","3,491.53","3,470.87",-0.99,3479.2,236.35M
871,2018-03-05,"3,490.06","3,492.50","3,429.45",-1.17,3438.61,340.22M
872,2018-03-06,"3,475.40","3,494.85","3,471.84",1.55,3491.92,254.21M
873,2018-03-07,"3,467.75","3,483.08","3,447.55",-1.18,3450.69,302.40M
874,2018-03-08,"3,462.33","3,483.79","3,461.90",0.86,3480.44,197.28M
875,2018-03-09,"3,494.43","3,495.09","3,476.24",0.15,3485.57,215.29M
876,2018-03-12,"3,519.25","3,551.78","3,517.73",1.57,3540.19,200.55M
877,2018-03-13,"3,533.53","3,555.98","3,530.96",0.38,3553.73,258.44M
878,2018-03-14,"3,541.39","3,548.94","3,523.65",-0.4,3539.41,216.78M
879,2018-03-15,"3,520.81","3,535.11","3,506.45",-0.61,3517.73,240.69M
880,2018-03-16,"3,514.70","3,519.54","3,501.81",-0.16,3512.14,311.10M
881,2018-03-19,"3,515.95","3,515.95","3,493.52",-0.39,3498.29,145.12M
882,2018-03-20,"3,484.42","3,516.40","3,481.80",0.43,3513.31,169.85M
883,2018-03-21,"3,516.32","3,523.87","3,503.26",-0.06,3511.13,171.22M
884,2018-03-22,"3,523.83","3,526.25","3,485.47",-0.56,3491.37,159.36M
885,2018-03-23,"3,436.00","3,436.08","3,394.55",-2.0,3421.39,353.45M
886,2018-03-26,"3,400.95","3,430.20","3,388.90",-0.26,3412.46,256.37M
887,2018-03-27,"3,438.54","3,443.43","3,423.98",0.79,3439.35,225.26M
888,2018-03-28,"3,424.10","3,424.10","3,382.78",-1.64,3382.78,246.25M
889,2018-03-29,"3,393.86","3,440.42","3,392.67",1.34,3427.97,353.01M
890,2018-03-30,"3,427.97","3,427.97","3,427.97",0.0,3427.97,
891,2018-04-02,"3,439.04","3,443.88","3,424.03",0.08,3430.76,170.23M
892,2018-04-03,"3,405.31","3,412.15","3,387.38",-0.54,3412.15,253.51M
893,2018-04-04,"3,420.85","3,421.02","3,338.96",-2.12,3339.7,293.36M
894,2018-04-05,"3,389.19","3,422.64","3,383.21",1.97,3405.65,219.01M
895,2018-04-06,"3,392.76","3,449.40","3,384.26",1.08,3442.5,306.71M
896,2018-04-09,"3,432.28","3,456.81","3,413.90",0.22,3449.96,195.16M
897,2018-04-10,"3,438.75","3,473.84","3,434.54",0.48,3466.38,232.26M
898,2018-04-11,"3,478.03","3,488.33","3,472.32",0.39,3479.76,218.05M
899,2018-04-12,"3,485.61","3,493.66","3,462.71",-0.32,3468.61,220.60M
900,2018-04-13,"3,486.67","3,506.80","3,482.99",0.94,3501.3,211.56M
901,2018-04-16,"3,509.26","3,509.48","3,482.29",-0.12,3497.19,162.99M
902,2018-04-17,"3,505.31","3,509.68","3,490.76",0.03,3498.2,210.32M
903,2018-04-18,"3,521.69","3,560.38","3,521.19",1.7,3557.82,251.23M
904,2018-04-19,"3,573.06","3,604.06","3,569.11",1.15,3598.73,231.44M
905,2018-04-20,"3,578.85","3,596.54","3,560.21",-0.7,3573.38,227.72M
906,2018-04-23,"3,566.63","3,591.84","3,563.19",0.17,3579.54,195.92M
907,2018-04-24,"3,581.73","3,587.23","3,561.14",0.14,3584.56,235.96M
908,2018-04-25,"3,562.37","3,574.91","3,555.23",-0.46,3568.01,223.14M
909,2018-04-26,"3,582.61","3,582.61","3,557.49",0.06,3570.02,240.14M
910,2018-04-27,"3,586.08","3,588.30","3,569.27",0.2,3577.21,186.88M
911,2018-04-30,"3,604.10","3,628.43","3,595.63",1.03,3613.93,255.87M
912,2018-05-02,"3,624.20","3,641.65","3,607.25",0.04,3615.28,277.67M
913,2018-05-03,"3,585.30","3,587.69","3,556.42",-1.1,3575.68,165.84M
914,2018-05-04,"3,574.54","3,575.50","3,533.18",-0.85,3545.38,176.06M
915,2018-05-07,"3,553.47","3,554.90","3,527.70",-0.35,3532.86,149.14M
916,2018-05-08,"3,536.85","3,550.07","3,522.37",0.29,3543.17,199.95M
917,2018-05-09,"3,558.93","3,562.42","3,526.90",0.15,3548.54,206.16M
918,2018-05-10,"3,547.31","3,551.28","3,536.54",-0.31,3537.59,224.18M
919,2018-05-11,"3,559.07","3,576.18","3,541.17",0.92,3570.17,306.60M
920,2018-05-14,"3,569.11","3,574.21","3,550.78",-0.22,3562.46,204.28M
921,2018-05-15,"3,557.05","3,566.75","3,540.23",-0.62,3540.23,331.24M
922,2018-05-16,"3,532.97","3,552.92","3,521.94",-0.2,3533.05,338.67M
923,2018-05-17,"3,545.90","3,550.62","3,530.38",0.11,3536.76,236.29M
924,2018-05-18,"3,528.41","3,534.55","3,517.73",-0.21,3529.27,232.51M
925,2018-05-21,"3,545.21","3,569.36","3,544.10",0.54,3548.23,211.29M
926,2018-05-22,"3,542.80","3,563.14","3,537.03",-0.14,3543.18,160.43M
927,2018-05-23,"3,540.92","3,541.39","3,493.93",-1.32,3496.27,308.07M
928,2018-05-24,"3,508.87","3,532.92","3,497.98",0.93,3528.92,260.57M
929,2018-05-25,"3,522.99","3,532.36","3,511.88",-0.44,3513.23,249.31M
930,2018-05-28,"3,517.37","3,529.26","3,513.77",0.15,3518.48,219.61M
931,2018-05-29,"3,518.48","3,518.48","3,518.48",0.0,3518.48,
932,2018-05-30,"3,453.48","3,467.08","3,437.12",-2.12,3443.95,514.01M
933,2018-05-31,"3,476.46","3,478.05","3,428.18",-0.46,3428.18,1.13B
934,2018-06-01,"3,423.50","3,433.20","3,417.86",-0.02,3427.51,413.68M
935,2018-06-04,"3,441.20","3,467.48","3,441.20",1.17,3467.48,194.08M
936,2018-06-05,"3,479.78","3,487.13","3,472.48",0.45,3483.16,286.44M
937,2018-06-06,"3,483.32","3,492.34","3,460.29",-0.44,3467.81,354.08M
938,2018-06-07,"3,488.25","3,489.41","3,460.49",0.15,3473.08,273.03M
939,2018-06-08,"3,460.26","3,474.09","3,432.18",-1.06,3436.37,318.11M
940,2018-06-11,"3,450.07","3,452.98","3,427.14",0.15,3441.69,220.59M
941,2018-06-12,"3,438.58","3,449.40","3,428.54",-0.32,3430.69,219.94M
942,2018-06-13,"3,429.86","3,432.64","3,388.92",-1.11,3392.51,243.82M
943,2018-06-14,"3,380.37","3,388.88","3,345.18",-1.05,3356.73,466.04M
944,2018-06-15,"3,356.73","3,356.73","3,356.73",0.0,3356.73,
945,2018-06-18,"3,314.08","3,335.68","3,299.81",-0.97,3324.04,309.65M
946,2018-06-19,"3,324.99","3,341.64","3,297.25",-0.68,3301.35,328.58M
947,2018-06-20,"3,309.93","3,333.93","3,297.67",0.44,3315.9,242.97M
948,2018-06-21,"3,315.23","3,326.59","3,299.05",-0.48,3300.0,230.76M
949,2018-06-22,"3,289.43","3,294.84","3,270.15",-0.38,3287.4,265.50M
950,2018-06-25,"3,279.53","3,285.69","3,246.92",-0.81,3260.84,236.02M
951,2018-06-26,"3,245.79","3,285.23","3,237.77",0.61,3280.87,243.83M
952,2018-06-27,"3,281.71","3,296.29","3,251.36",-0.8,3254.77,276.32M
953,2018-06-28,"3,245.92","3,266.69","3,244.18",0.09,3257.57,255.05M
954,2018-06-29,"3,269.20","3,286.92","3,251.12",0.34,3268.7,292.60M
955,2018-07-02,"3,277.43","3,280.19","3,231.68",-0.91,3238.94,209.29M
956,2018-07-03,"3,245.67","3,254.88","3,218.62",-0.09,3235.9,268.72M
957,2018-07-04,"3,230.59","3,249.52","3,224.62",0.28,3244.89,220.44M
958,2018-07-05,"3,247.37","3,265.59","3,239.14",0.36,3256.71,212.07M
959,2018-07-06,"3,232.96","3,233.84","3,176.26",-1.99,3191.82,394.70M
960,2018-07-09,"3,197.79","3,233.83","3,196.15",1.16,3228.82,289.55M
961,2018-07-10,"3,250.17","3,274.95","3,249.30",1.42,3274.83,316.05M
962,2018-07-11,"3,239.43","3,251.52","3,220.15",-0.79,3249.08,269.22M
963,2018-07-12,"3,247.86","3,263.42","3,240.22",0.12,3253.01,256.83M
964,2018-07-13,"3,257.53","3,265.92","3,251.85",0.23,3260.35,191.96M
965,2018-07-16,"3,260.83","3,267.11","3,231.09",-0.85,3232.79,169.60M
966,2018-07-17,"3,240.35","3,247.84","3,226.05",0.21,3239.64,228.70M
967,2018-07-18,"3,251.28","3,258.93","3,239.93",0.03,3240.5,242.57M
968,2018-07-19,"3,255.95","3,283.92","3,249.73",1.14,3277.58,181.60M
969,2018-07-20,"3,291.44","3,298.77","3,281.34",0.62,3297.83,199.60M
970,2018-07-23,"3,294.52","3,297.94","3,278.14",-0.12,3293.71,177.51M
971,2018-07-24,"3,295.32","3,308.42","3,286.43",-0.03,3292.65,252.49M
972,2018-07-25,"3,304.55","3,333.38","3,301.85",1.04,3326.83,237.22M
973,2018-07-26,"3,328.44","3,341.42","3,322.82",0.05,3328.6,235.42M
974,2018-07-27,"3,332.92","3,336.22","3,310.74",-0.11,3324.98,161.18M
975,2018-07-30,"3,314.55","3,320.10","3,301.12",-0.54,3307.15,128.31M
976,2018-07-31,"3,284.40","3,331.27","3,284.22",0.38,3319.85,341.86M
977,2018-08-01,"3,331.05","3,338.92","3,308.90",0.27,3328.95,210.37M
978,2018-08-02,"3,329.01","3,329.19","3,278.84",-1.28,3286.32,191.13M
979,2018-08-03,"3,300.59","3,311.64","3,264.61",-0.63,3265.73,199.21M
980,2018-08-06,"3,284.68","3,305.23","3,278.15",0.6,3285.34,278.50M
981,2018-08-07,"3,297.91","3,347.98","3,297.78",1.66,3340.0,281.90M
982,2018-08-08,"3,336.22","3,341.52","3,308.72",-0.4,3326.74,309.43M
983,2018-08-09,"3,326.74","3,326.74","3,326.74",0.0,3326.74,
984,2018-08-10,"3,295.73","3,296.08","3,273.57",-1.26,3284.78,284.68M
985,2018-08-13,"3,267.94","3,268.77","3,239.32",-1.2,3245.34,290.51M
986,2018-08-14,"3,243.27","3,253.09","3,231.97",-0.08,3242.87,236.72M
987,2018-08-15,"3,240.93","3,242.06","3,217.89",-0.27,3234.12,310.69M
988,2018-08-16,"3,220.85","3,230.75","3,207.25",-0.69,3211.93,222.18M
989,2018-08-17,"3,233.88","3,244.12","3,203.33",-0.08,3209.44,257.45M
990,2018-08-20,"3,211.08","3,222.84","3,200.54",-0.15,3204.71,219.42M
991,2018-08-21,"3,194.18","3,212.14","3,187.83",-0.15,3199.89,176.84M
992,2018-08-23,"3,230.19","3,256.24","3,229.93",1.56,3249.89,354.38M
993,2018-08-24,"3,239.09","3,239.47","3,211.48",-1.14,3213.0,215.33M
994,2018-08-27,"3,223.41","3,237.66","3,222.12",0.39,3225.62,176.15M
995,2018-08-28,"3,244.26","3,263.14","3,239.27",0.68,3247.55,213.16M
996,2018-08-29,"3,251.01","3,256.61","3,239.44",-0.11,3243.92,154.20M
997,2018-08-30,"3,247.14","3,252.58","3,217.32",-0.56,3225.72,207.47M
998,2018-08-31,"3,200.37","3,227.60","3,199.34",-0.38,3213.48,370.88M
999,2018-09-03,"3,209.97","3,213.89","3,193.86",-0.2,3207.2,253.68M
1000,2018-09-04,"3,205.58","3,218.76","3,203.02",0.1,3210.51,155.40M
1001,2018-09-05,"3,199.63","3,208.81","3,151.83",-1.69,3156.28,196.37M
1002,2018-09-06,"3,158.83","3,166.51","3,139.99",-0.27,3147.69,244.42M
1003,2018-09-07,"3,133.97","3,140.03","3,119.89",-0.42,3134.39,234.50M
1004,2018-09-10,"3,131.20","3,131.44","3,105.36",-0.43,3120.92,207.30M
1005,2018-09-11,"3,115.47","3,119.01","3,103.94",-0.35,3109.91,184.11M
1006,2018-09-12,"3,106.99","3,132.11","3,102.73",0.47,3124.65,223.06M
1007,2018-09-13,"3,129.92","3,139.48","3,114.74",0.23,3131.77,220.52M
1008,2018-09-14,"3,146.22","3,163.85","3,142.96",0.95,3161.42,205.64M
1009,2018-09-17,"3,149.71","3,150.83","3,133.37",-0.63,3141.4,136.27M
1010,2018-09-18,"3,122.88","3,140.22","3,110.79",-0.07,3139.34,208.22M
1011,2018-09-19,"3,143.46","3,181.50","3,139.49",1.19,3176.57,211.50M
1012,2018-09-20,"3,180.43","3,189.31","3,172.64",0.12,3180.43,172.14M
1013,2018-09-21,"3,206.94","3,225.40","3,199.89",1.17,3217.68,399.30M
1014,2018-09-24,"3,215.69","3,232.61","3,213.28",0.05,3219.16,153.76M
1015,2018-09-25,"3,229.90","3,243.24","3,226.49",0.53,3236.08,175.29M
1016,2018-09-26,"3,248.81","3,265.01","3,237.91",0.09,3239.1,179.68M
1017,2018-09-27,"3,244.20","3,263.08","3,232.21",-0.09,3236.26,211.52M
1018,2018-09-28,"3,250.31","3,262.17","3,244.51",0.64,3257.05,314.08M
1019,2018-10-01,"3,262.43","3,268.49","3,246.79",-0.05,3255.46,168.93M
1020,2018-10-02,"3,248.50","3,253.62","3,231.56",-0.39,3242.65,175.32M
1021,2018-10-03,"3,257.31","3,272.88","3,252.39",0.76,3267.4,250.17M
1022,2018-10-04,"3,246.97","3,248.53","3,226.86",-1.1,3231.59,224.81M
