Date,Close/Last,Volume,Open,High,Low,Pct_Change
2016-06-22,107.24,22635350,107.58,108.19,107.15,-0.24
2016-06-23,108.77,18539890,108.09,108.79,107.62,1.43
2016-06-24,104.29,67958850,104.81,106.5,104.06,-4.12
2016-06-27,102.22,49953310,103.6,103.6,101.75,-1.98
2016-06-28,104.46,28099980,103.33,104.51,103.3,2.19
2016-06-29,106.31,31245590,105.26,106.53,105.231,1.77
2016-06-30,107.54,35806260,106.52,107.61,106.13,1.16
2016-07-01,108.08,19891980,107.49,108.48,107.45,0.5
2016-07-05,107.42,21144150,107.58,107.66,106.84,-0.61
2016-07-06,108.3,24521290,106.92,108.35,106.57,0.82
2016-07-07,108.62,19113990,108.39,108.86,108.11,0.3
2016-07-08,110.3,29441300,109.17,110.36,109.02,1.55
2016-07-11,110.93,20197270,110.68,111.335,110.66,0.57
2016-07-12,111.49,21876260,111.59,111.79,111.34,0.5
2016-07-13,111.22,21006820,111.79,111.82,111.21,-0.24
2016-07-14,111.98,20767830,111.96,112.19,111.7,0.68
2016-07-15,111.8,17392410,112.22,112.3,111.55,-0.16
2016-07-18,112.54,20687500,111.86,112.74,111.85,0.66
2016-07-19,112.13,18905970,112.17,112.48,111.93,-0.36
2016-07-20,113.44,24957930,112.75,113.65,112.6,1.17
2016-07-21,113.18,18784020,113.52,113.74,112.87,-0.23
2016-07-22,113.65,19995410,113.28,113.78,112.911,0.42
2016-07-25,113.66,12959550,113.56,113.69,113.28,0.01
2016-07-26,113.79,21081370,113.63,114.2,113.22,0.11
2016-07-27,114.58,27596840,114.76,114.88,114.1,0.69
2016-07-28,114.98,16841290,114.76,115.11,114.4,0.35
2016-07-29,115.23,22119110,115.24,115.54,114.87,0.22
2016-08-01,115.84,13947800,115.31,118.7799,115.17,0.53
2016-08-02,114.96,21251930,115.68,115.77,114.22,-0.76
2016-08-03,115.34,14990240,114.88,115.35,114.8005,0.33
2016-08-04,115.67,12816780,115.32,115.78,115.03,0.29
2016-08-05,116.78,23182600,116.28,117.04,116.13,0.96
2016-08-08,116.65,12345510,116.82,116.87,116.28,-0.11
2016-08-09,116.92,13244990,116.73,117.29,116.67,0.23
2016-08-10,116.62,14677300,116.96,117.02,116.31,-0.26
2016-08-11,117.12,12952730,117.01,117.37,116.78,0.43
2016-08-12,117.2,19362370,116.91,117.21,116.79,0.07
2016-08-15,117.7,11765700,117.33,117.97,117.31,0.43
2016-08-16,117.05,14139090,117.47,117.49,117.03,-0.55
2016-08-17,117.26,15968490,117.08,117.3,116.43,0.18
2016-08-18,117.29,10024100,117.15,117.46,116.945,0.03
2016-08-19,117.26,18719840,117.1,117.52,116.76,-0.03
2016-08-22,117.35,14496500,117.09,117.55,116.87,0.08
2016-08-23,117.56,11960470,117.79,118.0095,117.51,0.18
2016-08-24,116.8,17660140,117.49,117.64,116.41,-0.65
2016-08-25,116.61,24245320,116.48,116.97,116.36,-0.16
2016-08-26,116.78,23889340,116.66,117.54,116.08,0.15
2016-08-29,116.94,11174780,116.81,117.251,116.79,0.14
2016-08-30,116.56,19837040,116.73,117.09,116.16,-0.32
2016-08-31,116.44,16068760,116.38,116.56,115.95,-0.1
2016-09-01,116.74,20936680,116.48,116.88,115.91,0.26
2016-09-02,117.12,18082250,117.32,117.56,116.68,0.33
2016-09-06,117.85,18502030,117.29,117.85,117.06,0.62
2016-09-07,117.92,17532760,117.95,118.12,117.47,0.06
2016-09-08,117.23,20101830,117.57,117.6,116.92,-0.59
2016-09-09,114.28,50496340,116.23,116.51,114.26,-2.52
2016-09-12,116.33,39558520,113.64,116.49,113.63,1.79
2016-09-13,115.29,45838390,115.73,116.09,114.73,-0.89
2016-09-14,115.84,28147200,115.43,116.47,115.38,0.48
2016-09-15,117.64,38796350,115.89,117.815,115.86,1.55
2016-09-16,117.29,27590030,117.22,117.412,116.71,-0.3
2016-09-19,116.78,16211280,117.57,117.95,116.55,-0.43
2016-09-20,117.0,18042080,117.19,117.48,116.8,0.19
2016-09-21,118.15,31487710,117.48,118.32,116.81,0.98
2016-09-22,119.09,22575270,118.85,119.22,118.7177,0.8
2016-09-23,118.33,22195130,118.92,119.0,118.16,-0.64
2016-09-26,117.34,16387330,117.66,117.8,117.17,-0.84
2016-09-27,118.5,18672990,117.31,118.5552,117.15,0.99
2016-09-28,118.7,14768690,118.62,118.77,118.09,0.17
2016-09-29,117.84,27138670,118.51,118.72,117.3338,-0.72
2016-09-30,118.72,25337630,118.145,119.07,118.03,0.75
2016-10-03,118.55,19189520,118.53,118.7,118.09,-0.14
2016-10-04,118.37,21227720,118.86,119.16,117.92,-0.15
2016-10-05,118.79,14461890,118.7,119.17,118.67,0.35
2016-10-06,118.73,11926200,118.63,118.981,118.15,-0.05
2016-10-07,118.47,19979450,118.86,119.01,117.89,-0.22
2016-10-10,119.22,19674040,119.06,119.48,119.03,0.63
2016-10-11,117.52,27735200,119.1,119.14,117.0,-1.43
2016-10-12,117.42,14216810,117.575,117.82,117.06,-0.09
2016-10-13,117.0,22674980,116.635,117.32,115.94,-0.36
2016-10-14,117.14,21305040,117.58,118.05,117.07,0.12
2016-10-17,116.82,14143310,117.1,117.3,116.672,-0.27
2016-10-18,117.86,19250530,118.18,118.41,117.8,0.89
2016-10-19,117.85,13681110,117.77,118.02,117.64,-0.01
2016-10-20,117.71,18087500,117.68,117.97,117.03,-0.12
2016-10-21,118.15,15695890,117.8,118.22,117.41,0.37
2016-10-24,119.57,19130070,118.93,119.65,118.8918,1.2
2016-10-25,119.19,20259080,119.62,119.66,119.01,-0.32
2016-10-26,118.38,20445470,118.41,119.03,118.03,-0.68
2016-10-27,117.84,19028180,118.9,118.99,117.67,-0.46
2016-10-28,117.1,35292290,117.47,118.11,116.74,-0.63
2016-10-31,116.99,18726820,117.53,117.53,116.93,-0.09
2016-11-01,116.11,23455500,117.19,117.21,115.1047,-0.75
2016-11-02,115.18,26465710,116.05,116.3,114.89,-0.8
2016-11-03,114.05,36157570,115.02,115.37,113.92,-0.98
2016-11-04,113.65,26961060,113.72,114.54,113.45,-0.35
2016-11-07,116.35,26547620,115.45,116.47,115.3,2.38
2016-11-08,117.11,20522090,116.21,117.64,115.96,0.65
2016-11-09,117.65,70125120,115.71,117.84,115.6,0.46
2016-11-10,115.75,72716840,118.14,118.38,114.195,-1.61
2016-11-11,115.8,41093240,115.21,116.05,114.84,0.04
2016-11-14,114.63,35550570,115.84,115.94,114.03,-1.01
2016-11-15,116.22,31753500,115.47,116.62,115.33,1.39
2016-11-16,116.91,16513410,115.7,116.9932,115.67,0.59
2016-11-17,117.76,20550860,116.86,117.78,116.61,0.73
2016-11-18,117.32,16386800,117.83,118.1,117.21,-0.37
2016-11-21,118.54,20190550,117.6,118.65,117.57,1.04
2016-11-22,118.9,18800690,118.97,119.19,118.61,0.3
2016-11-23,118.42,22906770,118.51,118.64,117.9,-0.4
2016-11-25,118.8,7162785,118.56,118.85,118.42,0.32
2016-11-28,118.53,13447900,118.64,119.08,118.4101,-0.23
2016-11-29,118.94,18539440,118.63,119.51,118.3,0.35
2016-11-30,117.5,29467440,119.06,119.1335,117.46,-1.21
2016-12-01,115.47,39708500,117.46,117.47,115.29,-1.73
2016-12-02,115.7,32866990,115.57,116.16,115.22,0.2
2016-12-05,116.6,21401540,116.32,117.06,115.77,0.78
2016-12-06,116.88,27280220,116.88,117.08,116.39,0.24
2016-12-07,118.36,26593360,116.64,118.51,116.2919,1.27
2016-12-08,118.57,18552220,118.4,118.87,118.18,0.18
2016-12-09,119.5,21835180,119.03,119.5402,119.0,0.78
2016-12-12,118.96,23218110,118.95,119.21,118.47,-0.45
2016-12-13,120.46,54391480,119.35,121.11,119.32,1.26
2016-12-14,120.21,28616170,120.56,121.0,119.86,-0.21
2016-12-15,120.4,22266270,120.37,121.11,120.08,0.16
2016-12-16,119.6,26244210,120.28,120.5817,119.36,-0.66
2016-12-19,120.09,21119640,119.74,120.83,119.55,0.41
2016-12-20,120.55,11458940,120.43,120.77,120.33,0.38
2016-12-21,120.46,7052539,120.57,120.68,120.19,-0.07
2016-12-22,120.12,16618060,120.46,120.5,119.65,-0.28
2016-12-23,120.2,9001276,119.96,120.25,119.81,0.07
2016-12-27,120.82,16072010,120.44,121.52,120.41,0.52
2016-12-28,119.88,17957390,121.06,121.19,119.795,-0.78
2016-12-29,119.71,13250980,119.86,120.13,119.33,-0.14
2016-12-30,118.48,41574380,119.93,119.95,118.14,-1.03
2017-01-03,119.54,22262460,119.31,119.99,118.89,0.89
2017-01-04,120.19,19675960,119.67,120.41,119.6561,0.54
2017-01-05,120.87,20613260,120.16,120.95,120.1,0.57
2017-01-06,121.93,24013960,120.99,122.25,120.685,0.88
2017-01-09,122.33,18870050,122.03,122.55,121.95,0.33
2017-01-10,122.6,16161420,122.37,122.97,122.1,0.22
2017-01-11,122.93,20617710,122.63,122.93,122.02,0.27
2017-01-12,122.74,19583300,122.49,122.819,121.6,-0.15
2017-01-13,123.16,16910070,122.81,123.37,122.8,0.34
2017-01-17,122.79,14473180,122.79,123.03,122.4342,-0.3
2017-01-18,123.04,12470370,122.96,123.16,122.66,0.2
2017-01-19,122.98,12631070,123.19,123.65,122.72,-0.05
2017-01-20,123.25,21995740,123.51,123.83,122.92,0.22
2017-01-23,123.35,17397930,123.16,123.53,122.57,0.08
2017-01-24,124.18,17595740,123.59,124.37,123.3847,0.67
2017-01-25,125.43,14997490,124.94,125.46,124.85,1.01
2017-01-26,125.56,15792880,125.59,125.82,125.3438,0.1
2017-01-27,125.8,15033140,125.8,125.9211,125.39,0.19
2017-01-30,124.82,24959320,125.37,125.38,124.13,-0.78
2017-01-31,124.57,18928280,124.4,124.6,123.85,-0.2
2017-02-01,125.43,22784880,125.42,125.68,124.86,0.69
2017-02-02,125.32,15044230,125.21,125.7,124.86,-0.09
2017-02-03,125.68,16951050,125.49,125.81,125.33,0.29
2017-02-06,125.83,11613660,125.42,125.85,125.35,0.12
2017-02-07,126.29,17524530,126.06,126.55,125.97,0.37
2017-02-08,126.5,12497080,126.12,126.68,125.88,0.17
2017-02-09,126.96,17531660,126.63,127.24,126.56,0.36
2017-02-10,127.38,13885550,127.2,127.56,127.02,0.33
2017-02-13,128.1,19108770,127.76,128.26,127.7199,0.57
2017-02-14,128.53,16309480,128.15,128.535,127.74,0.34
2017-02-15,129.29,17785000,128.44,129.35,128.37,0.59
2017-02-16,129.25,15083610,129.36,129.63,128.92,-0.03
2017-02-17,129.81,15529590,129.09,129.82,129.04,0.43
2017-02-21,130.45,18461390,130.03,130.53,129.99,0.49
2017-02-22,130.5,12097690,130.32,130.59,130.111,0.04
2017-02-23,130.01,17467450,130.7,130.7,129.49,-0.38
2017-02-24,130.26,18611880,129.47,130.26,129.38,0.19
2017-02-27,130.42,11996190,130.02,130.43,129.8,0.12
2017-02-28,130.02,16119750,130.39,130.45,129.66,-0.31
2017-03-01,131.44,25776570,130.81,131.68,130.6,1.09
2017-03-02,130.78,19942000,131.43,131.43,130.62,-0.5
2017-03-03,131.02,13713900,130.65,131.06,130.341,0.18
2017-03-06,130.73,11996250,130.56,130.95,130.21,-0.22
2017-03-07,130.51,15483130,130.45,131.08,130.28,-0.17
2017-03-08,130.74,15755950,130.57,131.15,130.46,0.18
2017-03-09,130.84,20839590,130.71,131.02,130.14,0.08
2017-03-10,131.39,21892650,131.42,131.6,130.82,0.42
2017-03-13,131.61,10719190,131.34,131.64,131.27,0.17
2017-03-14,131.29,13995500,131.31,131.36,130.76,-0.24
2017-03-15,132.1,22694570,131.58,132.405,131.14,0.62
2017-03-16,132.01,18381520,132.33,132.35,131.71,-0.07
2017-03-17,131.69,20942900,131.86,132.04,131.62,-0.24
2017-03-20,131.81,10092600,131.65,132.11,131.4601,0.09
2017-03-21,129.81,35808590,132.31,132.43,129.73,-1.52
2017-03-22,130.69,29050790,129.89,130.82,129.68,0.68
2017-03-23,130.36,20280990,130.52,130.88,130.14,-0.25
2017-03-24,130.63,22955090,130.78,131.29,130.13,0.21
2017-03-27,130.84,18417650,129.73,131.07,129.4,0.16
2017-03-28,131.64,23691030,130.81,132.03,130.55,0.61
2017-03-29,132.25,13172020,131.73,132.3,131.59,0.46
2017-03-30,132.47,16065120,132.22,132.61,132.08,0.17
2017-03-31,132.38,19430600,132.27,132.74,132.125,-0.07
2017-04-03,132.3,23666830,132.48,132.81,131.56,-0.06
2017-04-04,132.51,13372180,131.9,132.53,131.87,0.16
2017-04-05,131.97,31958940,132.68,133.48,131.72,-0.41
2017-04-06,132.04,18769900,132.12,132.39,131.7,0.05
2017-04-07,131.97,16729570,131.99,132.37,131.5,-0.05
2017-04-10,132.02,15600480,132.11,132.565,131.6564,0.04
2017-04-11,131.45,33749440,131.86,132.095,130.5,-0.43
2017-04-12,130.92,15930010,131.45,131.54,130.78,-0.4
2017-04-13,130.4,23670300,130.75,131.51,130.38,-0.4
2017-04-17,131.48,13302050,130.8,131.5,130.72,0.83
2017-04-18,131.28,12818660,131.01,131.66,130.95,-0.15
2017-04-19,131.49,17738470,131.85,132.29,131.31,0.16
2017-04-20,132.59,21906070,132.04,132.88,131.82,0.84
2017-04-21,132.56,22428450,132.7,132.76,132.22,-0.02
2017-04-24,134.16,22444520,134.02,134.285,133.8042,1.21
2017-04-25,135.13,19368260,134.58,135.3664,134.48,0.72
2017-04-26,134.94,25378890,135.17,135.51,134.86,-0.14
2017-04-27,135.75,16032420,135.28,135.75,135.19,0.6
2017-04-28,135.99,20842790,136.28,136.34,135.77,0.18
2017-05-01,137.2,24790980,136.46,137.38,136.38,0.89
2017-05-02,137.43,18263320,137.38,137.49,137.02,0.17
2017-05-03,136.99,23763880,137.14,137.17,136.615,-0.32
2017-05-04,137.04,14603510,137.01,137.43,136.56,0.04
2017-05-05,137.54,19294030,137.39,137.54,136.88,0.36
2017-05-08,137.84,13250560,137.61,137.84,137.33,0.22
2017-05-09,138.32,28391190,138.05,138.628,137.93,0.35
2017-05-10,138.4,20486480,138.4,138.45,137.91,0.06
2017-05-11,138.29,27218700,138.03,138.33,137.38,-0.08
2017-05-12,138.6,18165020,138.37,138.63,138.23,0.22
2017-05-15,139.04,20459030,138.63,139.12,138.53,0.32
2017-05-16,139.62,21626380,139.36,139.64,138.99,0.42
2017-05-17,136.07,54000510,138.55,138.77,136.05,-2.54
2017-05-18,137.26,41290310,136.06,137.72,135.87,0.87
2017-05-19,137.84,36709990,137.71,138.42,137.66,0.42
2017-05-22,139.0,19439230,138.14,139.075,138.0967,0.84
2017-05-23,139.14,19675390,139.42,139.42,138.7801,0.1
2017-05-24,139.78,16065010,139.56,139.85,139.17,0.46
2017-05-25,140.97,23900910,140.315,141.33,140.01,0.85
2017-05-26,141.22,13845420,141.0,141.28,140.81,0.18
2017-05-30,141.34,20289020,141.13,141.505,141.06,0.08
2017-05-31,141.29,32016070,141.8,141.84,140.57,-0.04
2017-06-01,141.84,20100460,141.57,141.9,140.98,0.39
2017-06-02,143.46,37211860,142.34,143.49,142.11,1.14
2017-06-05,143.43,15718920,143.44,143.68,143.23,-0.02
2017-06-06,142.86,22367090,143.28,143.73,142.65,-0.4
2017-06-07,143.42,18824520,143.23,143.54,142.6,0.39
2017-06-08,143.57,25326410,143.74,143.8,142.79,0.1
2017-06-09,139.98,109752000,143.73,143.9,138.11,-2.5
2017-06-12,139.23,104155200,138.84,139.48,137.47,-0.54
2017-06-13,140.36,51084050,140.01,140.56,139.28,0.81
2017-06-14,139.75,59880320,140.92,140.93,138.62,-0.43
2017-06-15,139.13,54378300,138.35,139.28,137.49,-0.44
2017-06-16,138.15,47779020,138.72,138.777,137.638,-0.7
2017-06-19,140.46,38466860,139.45,140.59,139.28,1.67
2017-06-20,139.36,40872880,140.31,140.5,139.31,-0.78
2017-06-21,140.74,34609420,139.66,140.81,139.59,0.99
2017-06-22,140.7,24065760,140.94,141.22,140.34,-0.03
2017-06-23,141.24,21623220,140.53,141.42,140.15,0.38
2017-06-26,140.58,34341850,142.0,142.29,140.27,-0.47
2017-06-27,138.03,65821880,140.07,140.22,138.02,-1.81
2017-06-28,140.02,57368690,138.54,140.14,137.74,1.44
2017-06-29,137.59,88656480,139.4,139.44,136.25,-1.74
2017-06-30,137.64,64262950,138.0,138.6687,137.19,0.04
2017-07-03,136.19,32797010,138.25,138.43,136.1,-1.05
2017-07-05,137.53,42082480,136.57,137.9,136.16,0.98
2017-07-06,136.29,48406170,136.47,137.06,135.8,-0.9
2017-07-07,137.76,36961050,136.74,138.13,136.74,1.08
2017-07-10,138.66,24815630,137.84,138.985,137.5,0.65
2017-07-11,139.05,31507780,138.44,139.22,137.94,0.28
2017-07-12,140.7,35925790,140.21,140.86,139.955,1.19
2017-07-13,141.01,31003660,140.85,141.35,140.6,0.22
2017-07-14,142.12,34533680,141.57,142.3,141.19,0.79
2017-07-17,142.19,25313070,142.25,142.69,141.92,0.05
2017-07-18,143.14,25662700,142.06,143.17,141.64,0.67
2017-07-19,143.98,33742460,143.53,144.19,143.5,0.59
2017-07-20,144.17,35937250,144.31,144.44,143.52,0.13
2017-07-21,144.11,39683180,143.62,144.11,143.35,-0.04
2017-07-24,144.77,26661710,144.07,144.87,143.92,0.46
2017-07-25,144.4,28089860,144.29,144.74,144.01,-0.26
2017-07-26,144.87,18523260,144.74,144.95,144.53,0.33
2017-07-27,143.96,80375400,145.86,145.96,142.3,-0.63
2017-07-28,143.84,38008010,143.14,144.0752,142.87,-0.08
2017-07-31,143.23,33342260,144.22,144.43,142.92,-0.42
2017-08-01,143.56,19931380,143.7,143.76,143.12,0.23
2017-08-02,143.95,41736950,144.45,144.52,142.61,0.27
2017-08-03,143.39,27077870,144.17,144.17,143.13,-0.39
2017-08-04,143.65,29466030,143.65,143.97,143.06,0.18
2017-08-07,144.56,17899100,143.89,144.56,143.71,0.63
2017-08-08,144.31,30631840,144.27,145.47,143.9,-0.17
2017-08-09,144.12,36113230,143.14,144.19,142.795,-0.13
2017-08-10,141.03,63167440,143.33,143.4,140.89,-2.14
2017-08-11,142.1,45848380,141.24,142.41,140.9,0.76
2017-08-14,143.93,34097350,143.23,144.15,143.19,1.29
2017-08-15,144.03,25433980,144.22,144.302,143.64,0.07
2017-08-16,144.28,31912840,144.37,144.96,143.8007,0.17
2017-08-17,141.33,70171970,143.73,143.94,141.33,-2.04
2017-08-18,141.23,60682920,141.43,142.2,140.65,-0.07
2017-08-21,141.05,37126930,141.23,141.53,140.18,-0.13
2017-08-22,143.2,36219410,141.8,143.35,141.76,1.52
2017-08-23,142.69,25590600,142.5,143.01,142.38,-0.36
2017-08-24,142.27,38141230,143.03,143.17,141.47,-0.29
2017-08-25,141.97,26329300,142.8,143.18,141.78,-0.21
2017-08-28,142.41,14859030,142.41,142.74,141.9501,0.31
2017-08-29,142.97,24434770,141.18,143.21,141.06,0.39
2017-08-30,144.65,33584320,143.11,144.89,143.0,1.18
2017-08-31,146.2,38027040,145.03,146.21,144.98,1.07
2017-09-01,146.0,22278400,146.36,146.585,145.61,-0.14
2017-09-05,144.69,45429410,145.55,145.88,143.6,-0.9
2017-09-06,145.13,30197860,145.06,145.46,144.08,0.3
2017-09-07,145.47,22679890,145.4,145.84,144.94,0.23
2017-09-08,144.21,27877560,145.28,145.35,144.06,-0.87
2017-09-11,145.87,26792930,145.3,146.12,145.3,1.15
2017-09-12,146.22,30237420,146.25,146.41,145.53,0.24
2017-09-13,146.42,28388000,145.95,146.44,145.73,0.14
2017-09-14,145.56,33929330,145.85,146.2869,145.47,-0.59
2017-09-15,146.06,46274930,145.56,146.59,145.29,0.34
2017-09-18,145.55,24727170,145.88,146.37,145.11,-0.35
2017-09-19,145.8,20813840,145.81,146.01,145.31,0.17
2017-09-20,145.35,34188180,145.75,145.91,144.23,-0.31
2017-09-21,144.46,28850010,145.25,145.26,143.95,-0.61
2017-09-22,144.32,21689480,144.0,144.53,143.855,-0.1
2017-09-25,142.8,54891540,143.75,143.8299,142.1,-1.05
2017-09-26,143.17,29613760,143.51,143.8,142.67,0.26
2017-09-27,144.46,33030730,143.93,145.0,143.57,0.9
2017-09-28,144.41,24109360,144.14,144.5566,143.78,-0.03
2017-09-29,145.45,42873480,144.7,145.555,144.32,0.72
2017-10-02,145.58,27267910,145.67,146.17,144.93,0.09
2017-10-03,145.89,19681750,145.74,146.06,145.45,0.21
2017-10-04,146.03,26371020,145.6,146.34,145.47,0.1
2017-10-05,147.46,31396150,146.54,147.54,146.4063,0.98
2017-10-06,147.66,23546200,146.97,147.66,146.96,0.14
2017-10-09,147.49,13695060,147.86,148.0093,147.3,-0.12
2017-10-10,147.6,19168230,147.98,148.14,146.95,0.07
2017-10-11,148.04,12392580,147.53,148.07,147.34,0.3
2017-10-12,147.77,14453220,147.84,148.355,147.615,-0.18
2017-10-13,148.34,18338430,148.4,148.51,147.7772,0.39
2017-10-16,148.85,21787240,148.7,148.89,148.3928,0.34
2017-10-17,149.04,13097170,148.79,149.06,148.57,0.13
2017-10-18,148.86,17184740,149.21,149.21,148.64,-0.12
2017-10-19,148.31,27635280,148.02,148.33,147.27,-0.37
2017-10-20,148.71,29753680,148.91,149.04,148.53,0.27
2017-10-23,147.74,29135880,149.01,149.03,147.53,-0.65
2017-10-24,147.99,20246850,148.0,148.3,147.44,0.17
2017-10-25,147.43,36116810,147.7,148.18,146.33,-0.38
2017-10-26,146.96,28067960,147.36,147.705,146.92,-0.32
2017-10-27,151.24,60054810,149.33,151.52,149.2,2.91
2017-10-30,151.58,31676410,151.08,152.19,150.9899,0.22
2017-10-31,152.15,25681390,152.04,152.37,151.63,0.38
2017-11-01,152.1,29412080,152.75,152.83,151.5,-0.03
2017-11-02,151.81,30908120,151.92,151.99,150.77,-0.19
2017-11-03,153.27,26184510,152.39,153.29,151.84,0.96
2017-11-06,153.79,28685460,153.13,153.85,153.1,0.34
2017-11-07,153.88,21282820,153.67,154.0823,153.34,0.06
2017-11-08,154.5,17326210,153.81,154.54,153.62,0.4
2017-11-09,153.69,40553220,153.26,153.77,152.11,-0.52
2017-11-10,153.68,19957070,153.36,153.8,153.06,-0.01
2017-11-13,153.87,12468670,153.12,154.0693,153.1,0.12
2017-11-14,153.31,25050310,153.31,153.5,152.57,-0.36
2017-11-15,152.59,24762510,152.61,153.0,151.78,-0.47
2017-11-16,154.54,34731280,153.38,154.89,153.33,1.28
2017-11-17,153.95,28702690,154.58,154.69,153.8,-0.38
2017-11-20,153.83,21126900,154.08,154.2,153.61,-0.08
2017-11-21,155.5,20125750,154.56,155.57,154.485,1.09
2017-11-22,155.69,17254940,155.63,155.84,155.341,0.12
2017-11-24,156.26,8280586,155.86,156.31,155.76,0.37
2017-11-27,156.19,22607080,156.2,156.56,155.83,-0.04
2017-11-28,156.59,25167130,156.52,156.69,155.7,0.26
2017-11-29,153.86,71860430,156.45,156.45,153.12,-1.74
2017-11-30,155.15,55968420,154.46,155.45,154.145,0.84
2017-12-01,154.49,58985750,154.19,155.24,152.26,-0.43
2017-12-04,152.71,51246020,155.47,155.625,152.56,-1.15
2017-12-05,152.81,40556100,152.64,154.55,152.1,0.07
2017-12-06,153.5,28567940,152.26,153.735,152.06,0.45
2017-12-07,154.02,32364860,153.49,154.46,153.33,0.34
2017-12-08,154.7,27866000,155.1,155.53,154.46,0.44
2017-12-11,155.9,20667300,154.76,155.95,154.76,0.78
2017-12-12,155.69,20370830,155.81,156.15,155.36,-0.13
2017-12-13,155.99,24388990,156.28,156.49,155.76,0.19
2017-12-14,155.88,24323930,156.28,156.66,155.71,-0.07
2017-12-15,157.65,49084190,156.49,157.82,156.23,1.14
2017-12-18,158.64,25749450,158.29,158.77,158.07,0.63
2017-12-19,157.7,31389590,158.34,158.5,157.26,-0.59
2017-12-20,157.53,38097240,158.25,158.28,156.91,-0.11
2017-12-21,157.55,18629420,157.73,158.25,157.37,0.01
2017-12-22,157.37,23328390,157.31,157.432,156.95,-0.11
2017-12-26,156.52,21885320,156.53,156.72,155.95,-0.54
2017-12-27,156.54,22371430,156.52,156.96,156.39,0.01
2017-12-28,156.73,25369960,157.05,157.0653,156.54,0.12
2017-12-29,155.76,33127850,156.9,156.9,155.7,-0.62
2018-01-02,158.49,32520670,156.5,158.525,156.17,1.75
2018-01-03,160.03,29328900,158.61,160.17,158.61,0.97
2018-01-04,160.31,24690760,160.59,160.79,160.0825,0.17
2018-01-05,161.92,27021090,161.04,162.03,160.77,1.0
2018-01-08,162.55,23127940,161.9,162.63,161.86,0.39
2018-01-09,162.56,24714470,162.85,163.04,162.07,0.01
2018-01-10,162.18,33125690,161.8,162.21,161.12,-0.23
2018-01-11,163.29,20433590,162.48,163.3,162.21,0.68
2018-01-12,164.49,37739700,163.03,164.66,162.94,0.73
2018-01-16,164.02,41166390,165.55,166.415,163.53,-0.29
2018-01-17,165.79,33679740,164.77,166.04,163.9982,1.08
2018-01-18,165.82,26327920,165.55,166.1999,165.135,0.02
2018-01-19,166.34,38896830,166.32,166.61,165.535,0.31
2018-01-22,168.12,25972700,166.27,168.12,166.09,1.07
2018-01-23,169.51,35045420,168.64,169.66,168.555,0.83
2018-01-24,168.41,53773390,169.81,170.24,167.44,-0.65
2018-01-25,168.35,28879470,169.55,169.63,167.81,-0.04
2018-01-26,170.93,32012930,169.27,170.952,168.96,1.53
2018-01-29,170.1,37213320,170.52,170.91,169.74,-0.49
2018-01-30,168.7,44879510,168.55,169.42,167.82,-0.82
2018-01-31,169.4,40995070,169.67,169.9899,168.34,0.41
2018-02-01,167.96,37825600,168.12,169.73,167.42,-0.85
2018-02-02,164.61,67966900,167.34,167.7,164.47,-1.99
2018-02-05,158.12,104576300,163.13,165.75,158.0,-3.94
2018-02-06,162.31,118207900,155.96,162.51,155.1,2.65
2018-02-07,160.21,89696280,161.79,163.55,160.2,-1.29
2018-02-08,153.45,93533250,160.69,160.8,153.45,-4.22
2018-02-09,156.1,112965900,155.66,157.24,150.125,1.73
2018-02-12,158.87,61536730,157.67,159.95,156.46,1.77
2018-02-13,159.69,31739270,157.98,160.01,157.7197,0.52
2018-02-14,162.68,52046200,158.79,162.93,158.0,1.87
2018-02-15,165.7,51145600,164.14,165.7,162.44,1.86
2018-02-16,164.96,56263030,165.18,166.755,164.6799,-0.45
2018-02-20,165.29,36579260,164.39,166.68,164.31,0.2
2018-02-21,164.82,40574080,166.06,167.72,164.72,-0.28
2018-02-22,164.8,36221400,165.54,166.42,164.3769,-0.01
2018-02-23,168.17,50038470,166.06,168.17,165.45,2.04
2018-02-26,170.4,38617940,168.93,170.4,168.82,1.33
2018-02-27,168.29,42143790,170.42,170.73,168.21,-1.24
2018-02-28,167.21,42562900,169.25,169.8,167.1,-0.64
2018-03-01,164.48,76494070,167.29,168.07,163.001,-1.63
2018-03-02,165.99,57420880,162.59,166.28,161.96,0.92
2018-03-05,167.83,38476030,165.26,168.26,164.59,1.11
2018-03-06,168.54,28858000,168.61,169.11,167.48,0.42
2018-03-07,168.93,34555390,167.26,169.07,166.96,0.23
2018-03-08,169.86,25679460,169.54,169.98,168.95,0.55
2018-03-09,173.16,38177460,171.1,173.16,170.82,1.94
2018-03-12,174.08,37517520,173.65,174.48,173.28,0.53
2018-03-13,171.71,54338070,174.8,175.21,171.2666,-1.36
2018-03-14,171.68,40426260,172.58,172.74,170.93,-0.02
2018-03-15,171.53,28755610,171.83,172.53,170.9,-0.09
2018-03-16,171.02,30710620,171.78,172.2,170.935,-0.3
2018-03-19,167.1,70683890,169.16,169.22,165.6393,-2.29
2018-03-20,167.65,34009060,167.1,168.04,166.61,0.33
2018-03-21,166.92,43801150,167.23,168.76,166.19,-0.44
2018-03-22,162.8,65933570,164.7,165.77,162.59,-2.47
2018-03-23,158.51,78830190,162.6,163.3,158.43,-2.64
2018-03-26,164.4,57382220,161.68,164.6,159.16,3.72
